Start_UTC,Latitude,Longitude,GPS_Alt,AOD0501,CO_ppbv,CO2_ppmv,Mid_UTC,Number_Concentration,rBC_massConc,ORG,CDP_LWC
28773.0,0.461958,6.733691599999999,696.2,0.583,164.96,411.27,28774.0,,,,0.0
28774.0,0.4622300999999999,6.7319692,709.9,0.5820000000000001,164.25,409.66,28775.0,,,,0.0
28775.0,0.46232120000000004,6.7309671,715.1,0.58,163.07,411.06,28775.0,,,,0.0
28776.0,0.46241140000000003,6.7299628,722.2,0.58,166.35,412.66,28776.0,,,,0.0
28777.0,0.46250290000000005,6.7288678,733.0,0.5770000000000001,164.2,410.05,28777.0,,,,0.0
28778.0,0.4625943,6.727862299999999,739.9,0.5760000000000001,165.19,409.0,28778.0,,,,0.0
28779.0,0.46268459999999995,6.7268696,746.5,0.5760000000000001,165.01,408.98,28779.0,,,,0.0
28780.0,0.4627,6.725790700000001,753.2,0.575,164.39,412.04,28780.0,,,,0.0
28781.0,0.4627,6.7247716,758.8,0.574,164.45,413.28,28781.0,,,,0.0
28782.0,0.4627,6.723771000000001,764.4,0.5760000000000001,162.63,412.02,28782.0,,,,0.0
28783.0,0.4627,6.7227165,770.6,0.5760000000000001,160.79,412.11,28783.0,,,,0.0
28784.0,0.4627,6.7212311,780.9,0.573,163.61,412.59,28784.0,,,,0.0
28785.0,0.4626699000000001,6.7195391,792.5,0.569,163.62,413.73,28785.0,,,,0.0
28786.0,0.46257879999999996,6.7184671,796.4,0.5670000000000001,162.68,412.08,28787.0,,,,0.0
28787.0,0.4625,6.7174628,800.9,0.569,164.42,413.29,28788.0,,,,0.0
28794.0,0.46153990000000006,6.7093391,850.8,0.57,161.66,410.76,28794.0,,,,0.0
28795.0,0.46135770000000004,6.7082671000000005,858.8,0.57,158.75,406.62,28795.0,,,,0.0
28796.0,0.46117709999999995,6.7072742,864.7,0.5720000000000001,162.14,408.65,28796.0,,,,0.0
28797.0,0.46099120000000005,6.7062678,871.5,0.5770000000000001,158.98,409.89,28797.0,,,,0.0
28798.0,0.460717,6.705262299999999,874.0,0.583,160.67,409.14,28798.0,,,,0.0
28799.0,0.4604463,6.7042696,881.9,0.6459999999999999,160.86,408.92,28799.0,,,,0.0
28800.0,0.46024840000000006,6.7032665,892.8,0.684,160.81,411.01,28800.0,102.0,,,0.0
28801.0,0.4600014,6.7022716,900.2,0.6759999999999999,161.76,410.47,28801.0,126.0,,,0.0
28802.0,0.4597285,6.701271,907.4,0.816,163.18,411.09,28802.0,123.0,,,0.0
28803.0,0.45945410000000003,6.7002651,914.0,0.816,161.22,412.41,28803.0,93.0,,,0.0
28804.0,0.4590235,6.6988311000000005,924.7,0.94,162.755,413.725,28804.0,115.0,,,0.0
28805.0,0.4585098,6.697169199999999,937.6,0.875,162.68,416.24,28806.0,87.0,,,0.0
28806.0,0.4582365,6.6961671,942.5,0.972,163.04,415.8,28807.0,112.0,,,0.0
28807.0,0.4579543,6.695174199999999,950.4,0.885,163.14,415.22,28808.0,96.0,,,0.0
28808.0,0.45759120000000003,6.6941707,955.6,0.78,164.58,418.39,28809.0,99.0,,,0.0
28809.0,0.45731700000000003,6.693256699999999,965.3,1.01,161.43,414.47,28810.0,89.0,,,0.0
28810.0,0.45704629999999996,6.6922695999999995,967.7,0.83,162.14,414.22,28811.0,99.0,,,0.0
28811.0,0.4566969,6.691266499999999,975.7,1.114,162.21,413.98,28812.0,102.0,,,0.0
28812.0,0.4564014,6.6902716,983.4,1.01,163.21,412.9,28813.0,92.0,,,0.0
28813.0,0.4561285,6.689271000000001,989.9,1.161,161.43,409.7,28813.0,92.0,,,0.0
28814.0,0.45580550000000003,6.6882651,996.7,1.161,164.81,411.86,28814.0,88.0,,,0.0
28815.0,0.455363,6.686870599999999,1005.5,1.091,162.63,410.8,28815.0,115.0,,,0.0
28816.0,0.45487970000000005,6.6852692,1015.0,1.081,162.0,409.3,28816.0,115.0,,,0.0
28817.0,0.45453649999999995,6.6842671000000005,1022.3,1.02,163.77,412.31,28817.0,121.0,,,0.0
28818.0,0.45425429999999994,6.6832742,1029.0,1.475,162.17,414.83,28818.0,124.0,,,0.0
28819.0,0.45389120000000005,6.6822678,1036.3,1.1540000000000001,163.77,412.01,28819.0,126.0,,,0.0
28820.0,0.453617,6.681262299999999,1046.1,1.534,163.07,410.21,28820.0,111.0,96.781,,0.0
28821.0,0.4533463,6.6803542,1050.8,1.146,166.54,410.8,28821.0,126.0,,1.14,0.0
28822.0,0.4529969,6.6793664999999995,1057.6,1.395,166.87,411.87,28822.0,,,,0.0
28823.0,0.45270140000000003,6.6783716,1067.6,1.67,166.95,409.855,28823.0,,,,0.0
28824.0,0.4524285,6.677371000000001,1075.7,1.365,166.63,408.05,28825.0,,,,0.0
28825.0,0.45210550000000005,6.6763651,1083.3,1.365,169.05,412.89,28826.0,,,,0.0
28826.0,0.45166300000000004,6.674970599999999,1093.7,1.258,168.83,413.29,28827.0,,,3.09,0.0
28827.0,0.4512098,6.6733692,1106.0,1.242,169.19,414.95,28828.0,,,,0.0
28828.0,0.4509153,6.672388300000001,1116.4,1.383,165.82,410.9,28829.0,,,,0.0
28829.0,0.4505657,6.6714742,1123.0,1.3519999999999999,165.15,410.71,28830.0,,,,0.0
28830.0,0.4502912,6.6704678,1131.0,1.235,165.42,412.8,28831.0,,298.25,,0.0
28831.0,0.450017,6.669462299999999,1138.3,1.077,163.54,411.89,28832.0,,,2.84,0.0
28832.0,0.4497463,6.6684696,1147.5,1.143,163.44,412.47,28833.0,,,,0.0
28833.0,0.4494727,6.667542200000001,1156.3,1.165,162.22,412.64,28833.0,,,,0.0
28834.0,0.44920140000000003,6.6665716,1163.8,0.731,161.46,411.54,28834.0,,,,0.0
28835.0,0.4489285,6.665571000000001,1172.9,0.7979999999999999,162.62,411.6,28835.0,,,,0.0
28836.0,0.4486541,6.6645651,1180.6,0.7979999999999999,164.58,413.83,28836.0,,,1.66,0.0
28837.0,0.448263,6.663170599999999,1190.3,0.7879999999999999,163.74,412.99,28837.0,,,,0.0
28838.0,0.4478098,6.6615692,1203.7,0.774,164.44,413.01,28838.0,,,,0.0
28839.0,0.4475365,6.660588300000001,1212.3,0.655,163.1,413.09,28839.0,,,,0.0
28840.0,0.4472657,6.6596741999999995,1218.4,0.731,162.12,413.04,28840.0,,287.077,2.93,0.0
28841.0,0.44699120000000003,6.6586678,1226.4,0.7170000000000001,161.85,414.75,28841.0,,,,0.0
28842.0,0.44671700000000003,6.657662299999999,1232.2,0.866,160.555,412.895,28842.0,,,,0.0
28843.0,0.44644629999999996,6.6567542,1238.3,0.77,161.28,413.3,28844.0,,,,0.0
28844.0,0.4461727,6.6557664999999995,1245.1,1.037,156.8,415.36,28845.0,,,,0.0
28845.0,0.4459014,6.6547716,1251.0,0.905,156.37,411.22,28846.0,,,1.63,0.0
28846.0,0.44568559999999996,6.6538282,1257.0,1.57,156.35,411.13,28847.0,,,,0.0
28847.0,0.4454541,6.6528651,1263.9,1.57,156.72,413.27,28848.0,,,,0.0
28848.0,0.445063,6.651470599999999,1273.3,1.194,156.4,411.54,28849.0,,,,0.0
28849.0,0.4446098,6.6498691999999995,1282.9,1.581,158.48,412.55,28850.0,,,,0.0
28850.0,0.44433649999999997,6.6488671,1287.6,1.097,160.36,413.67,28851.0,,255.403,2.52,0.0
28851.0,0.4440657,6.6478856,1292.5,1.6159999999999999,160.46,411.79,28851.0,,,,0.0
28852.0,0.44379409999999997,6.6469678,1300.4,1.3880000000000001,162.92,415.61,28852.0,,,,0.0
28853.0,0.44361130000000004,6.645962299999999,1305.2,1.276,162.4,413.34,28853.0,,,,0.0
28854.0,0.44334629999999997,6.6449696,1312.7,1.546,162.9,413.24,28854.0,,,,0.0
28855.0,0.4430727,6.643966499999999,1317.7,1.003,163.08,414.47,28855.0,,,3.82,0.0
28856.0,0.4428014,6.6430378,1323.3,0.882,162.25,414.79,28856.0,,,,0.0
28857.0,0.4425285,6.6420710000000005,1328.0,0.765,160.62,413.93,28857.0,,,,0.0
28858.0,0.4422562,6.6410728,1334.8,0.765,164.41,415.14,28858.0,,,,0.0
28859.0,0.4418683,6.6396892,1345.0,0.961,164.16,414.74,28859.0,,,3.22,0.0
28860.0,0.4414098,6.6380691999999994,1353.9,0.9390000000000001,161.28,414.34,28860.0,,380.048,,0.0
28861.0,0.4411365,6.6370671,1357.7,0.685,160.555,414.81,28861.0,,,,0.0
28862.0,0.4408657,6.6360856,1362.3,0.8740000000000001,160.74,412.28,28863.0,,,,0.0
28863.0,0.4405912,6.6351678,1368.4,0.795,163.23,414.9,28864.0,,,,0.0
28864.0,0.440317,6.634162299999999,1373.4,0.895,161.08,414.15,28865.0,,,3.71,0.0
28865.0,0.4400463,6.6331695999999996,1379.9,0.853,160.91,415.46,28866.0,,,,0.0
28866.0,0.4396969,6.6322422,1382.2,0.812,163.69,416.01,28867.0,,,,0.0
28867.0,0.4394014,6.6312716,1386.0,0.8079999999999999,161.29,416.46,28868.0,,,,0.0
28868.0,0.4391285,6.6302710000000005,1391.6,0.862,160.02,416.01,28869.0,,,,0.0
28869.0,0.4388055,6.6293137,1395.8,0.862,157.91,414.39,28870.0,,,3.01,0.0
28870.0,0.4383235,6.6279311000000005,1401.8,0.765,162.23,415.74,28870.0,,392.06800000000004,,0.0
28871.0,0.43777970000000005,6.6262993,1409.5,0.679,160.37,415.56,28871.0,,,,0.0
28872.0,0.4374153,6.6253671,1411.9,0.5920000000000001,160.7,416.67,28872.0,,,,0.0
28873.0,0.43705429999999995,6.6243856,1414.8,0.622,162.0,420.55,28873.0,,,,0.0
28874.0,0.4366854,6.6234678,1416.9,0.6940000000000001,157.44,417.41,28874.0,,,3.04,0.0
28875.0,0.43622829999999996,6.6224623,1422.5,0.58,160.64,419.41,28875.0,,,,0.0
28876.0,0.4358617,6.6215542,1426.4,0.583,159.74,417.88,28876.0,,,,0.0
28877.0,0.43542109999999995,6.6205665,1432.2,0.591,158.67,413.41,28877.0,,,,0.0
28878.0,0.43503509999999995,6.6196378,1436.8,0.581,159.38,415.68,28878.0,,,2.94,0.0
28879.0,0.43461409999999995,6.6187282000000005,1441.3,0.5760000000000001,158.55,414.795,28879.0,,,,0.0
28880.0,0.43415690000000007,6.6178137,1445.2,0.5760000000000001,157.62,416.24,28881.0,,336.284,,0.0
28881.0,0.4334656,6.6164705999999995,1451.0,0.5760000000000001,159.56,416.75,28882.0,,,,0.0
28882.0,0.4326196,6.6148993,1458.6,0.575,157.62,416.64,28883.0,,,,0.0
28883.0,0.4320941,6.6139883,1463.1,0.5770000000000001,159.36,414.51,28884.0,,,3.32,0.0
28884.0,0.43163140000000005,6.6130856,1468.6,0.581,156.04,414.66,28885.0,,,,0.0
28885.0,0.43108240000000003,6.612170699999999,1473.8,0.575,156.7,413.79,28886.0,,,,0.0
28886.0,0.43053400000000003,6.611256699999999,1477.4,0.5760000000000001,158.89,415.07,28887.0,,,,0.0
28887.0,0.4299925,6.6103542,1482.3,0.579,155.93,413.58,28888.0,,,,0.0
28888.0,0.4294453,6.609518,1486.6,0.617,157.19,414.57,28888.0,,,2.1,0.0
28889.0,0.4289027,6.6086377999999995,1492.8,0.599,160.32,412.86,28889.0,,,,0.0
28890.0,0.42835690000000004,6.6077282,1499.0,0.615,159.62,412.31,28890.0,,322.671,,0.0
28891.0,0.4278082,6.6068137,1505.0,0.615,160.24,412.14,28891.0,,,,0.0
28892.0,0.4269866,6.6055496,1513.8,0.5870000000000001,159.41,413.69,28892.0,,,,0.0
28893.0,0.4260196,6.604099300000001,1523.4,0.5820000000000001,160.45,413.85,28893.0,,,3.13,0.0
28894.0,0.42547299999999993,6.6032095,1528.9,0.581,159.79,413.95,28894.0,,,,0.0
28895.0,0.4249314,6.6023856,1536.7,0.583,161.75,413.03,28895.0,,,,0.0
28896.0,0.4243795,6.601470699999999,1542.9,0.58,160.56,413.14,28896.0,,,,0.0
28897.0,0.4237397,6.600556699999999,1551.2,0.586,161.34,414.87,28897.0,,,,0.0
28898.0,0.4231925,6.599738799999999,1555.1,0.588,164.435,414.83000000000004,28898.0,,,2.4,0.0
28899.0,0.42264529999999995,6.598842200000001,1561.2,0.581,162.18,413.99,28900.0,,,,0.0
28900.0,0.4221027,6.5979377999999995,1568.9,0.583,163.37,411.57,28901.0,,283.68,,0.0
28901.0,0.42155690000000007,6.597085400000001,1575.9,0.583,161.92,412.42,28902.0,,,,0.0
28902.0,0.42095959999999993,6.5962137,1582.6,0.583,160.51,413.14,28903.0,,,2.03,0.0
28903.0,0.42012609999999995,6.5949496,1591.5,0.583,162.89,413.15,28904.0,,,,0.0
28904.0,0.41921959999999997,6.5934993,1601.8,0.5820000000000001,163.02,412.57,28905.0,,,,0.0
28905.0,0.41867299999999996,6.5925883,1609.3,0.578,162.7,412.99,28906.0,,,,0.0
28906.0,0.41813140000000004,6.5916856,1616.5,0.579,161.03,411.37,28907.0,,,,0.0
28907.0,0.4175795,6.590773700000001,1622.3,0.5760000000000001,161.34,411.67,28907.0,,,1.1,0.0
28908.0,0.41693969999999997,6.589950999999999,1627.6,0.578,163.02,411.75,28908.0,,,,0.0
28909.0,0.4163925,6.5890542000000005,1633.9,0.581,164.38,411.78,28909.0,,,,0.0
28910.0,0.4158453,6.588142200000001,1641.9,0.5820000000000001,165.35,413.69,28910.0,,256.64599999999996,,0.0
28911.0,0.4153027,6.5873041,1646.1,0.584,164.55,415.71,28911.0,,,,0.0
28912.0,0.41475690000000004,6.5864282,1652.2,0.5870000000000001,167.02,415.7,28912.0,,,3.71,0.0
28913.0,0.4142082,6.5855137,1660.1,0.5870000000000001,170.97,418.23,28913.0,,,,0.0
28914.0,0.4133866,6.5842496,1668.1,0.594,168.72,415.33,28914.0,,,,0.0
28915.0,0.4124196,6.5827993000000005,1676.0,0.6729999999999999,171.11,417.32,28915.0,,,,0.0
28916.0,0.41187299999999993,6.5819095,1682.1,0.65,170.76,419.83,28916.0,,,,0.0
28917.0,0.4113314,6.5810856,1685.5,0.622,172.865,417.88,28917.0,,,4.16,0.0
28918.0,0.41078240000000005,6.580170699999999,1690.0,0.728,172.09,416.7,28919.0,,,,0.0
28919.0,0.410234,6.579256699999999,1695.6,0.585,173.93,417.43,28920.0,,,,0.0
28920.0,0.4096079000000001,6.5783542,1698.2,0.586,171.41,416.56,28921.0,,306.807,,0.0
28921.0,0.4090453,6.577442200000001,1703.3,0.596,170.72,414.15,28922.0,,,4.25,0.0
28922.0,0.4085027,6.5766041,1709.2,0.799,170.89,415.47,28923.0,,,,0.0
28923.0,0.40795690000000007,6.5757282,1714.8,0.7090000000000001,170.41,415.86,28924.0,,,,0.0
28924.0,0.40740820000000005,6.5748137,1718.1,0.7090000000000001,169.93,416.82,28925.0,,,,0.0
28925.0,0.4065866,6.5735496,1723.4,1.084,170.44,416.87,28926.0,,,,0.0
28926.0,0.40561959999999997,6.5720993000000005,1732.3,1.405,172.52,419.51,28926.0,,,,0.0
