Start_UTC,Latitude,Longitude,GPS_Alt,AOD0501,CO_ppbv,CO2_ppmv,Mid_UTC,Number_Concentration,rBC_massConc,ORG,CDP_LWC
35666.0,-8.0550481,5.0001,4872.0,0.021,71.66,451.91,35666.0,,,,0.0
35667.0,-8.0570622,5.0001,4872.4,0.021,71.96,451.6,35667.0,,,1.47,0.0
35668.0,-8.0583978,5.0001,4871.6,0.021,72.51,455.17,35669.0,,,,0.0
35669.0,-8.059698599999999,5.0001,4870.4,0.021,71.88,458.28,35670.0,,,,0.0
35670.0,-8.0610537,5.0001,4870.5,0.021,72.19,459.2,35671.0,,,,0.0
35671.0,-8.0624165,5.0001,4871.0,0.02,73.97,461.13,35672.0,,,,0.0
35672.0,-8.0636962,5.0001,4870.7,0.021,71.7,457.74,35673.0,,,1.75,0.0
35673.0,-8.0650473,5.0001,4869.6,0.02,70.84,452.83,35674.0,,,,0.0
35674.0,-8.066416199999999,5.0001,4867.3,0.021,71.57,451.58,35675.0,,,,0.0
35675.0,-8.0677011,5.0001,4868.3,0.02,71.53,450.24,35676.0,,,,0.0
35676.0,-8.0690378,5.0001,4869.1,0.021,72.82,448.3,35676.0,,,,0.0
35677.0,-8.071164,5.0001,4868.5,0.02,72.65,450.52,35677.0,,,1.62,0.0
35678.0,-8.0731703,5.0001,4869.2,0.02,71.29,450.2,35678.0,,,,0.0
35679.0,-8.074494,5.0001,4870.3,0.021,70.25,450.44,35679.0,0.0,,,0.0
35680.0,-8.0757946,5.0001,4869.5,0.02,72.65,447.75,35680.0,0.0,,,0.0
35681.0,-8.077149499999999,5.0001,4869.3,0.02,72.61,447.9,35681.0,0.0,,,0.0
35682.0,-8.078512599999998,5.0001,4868.3,0.021,73.5,448.07,35682.0,0.0,,1.47,0.0
35683.0,-8.0797923,5.0001,4868.9,0.021,74.02,448.37,35683.0,0.0,,,0.0
35684.0,-8.0811445,5.0001,4870.8,0.021,71.6,449.425,35684.0,0.0,,,0.0
35685.0,-8.0825134,5.0001,4869.0,0.021,72.42,450.09,35686.0,0.0,,,0.0
35686.0,-8.0837977,5.0001,4869.9,0.02,71.74,448.2,35687.0,0.0,,1.34,0.0
35687.0,-8.0851337,5.0001,4868.7,0.021,71.34,450.52,35688.0,0.0,,,0.0
35688.0,-8.087235,5.0000471,4867.7,0.021,72.16,453.68,35689.0,0.0,,,0.0
35689.0,-8.0892554,5.0,4868.6,0.021,73.06,448.92,35690.0,49.0,,,0.0
35690.0,-8.090591,5.0,4869.0,0.02,73.97,450.74,35691.0,101.0,,,0.0
35691.0,-8.0918909,5.0,4868.3,0.02,73.85,448.71,35692.0,161.0,,1.45,0.0
35692.0,-8.0932468,5.0,4869.7,0.021,73.38,448.45,35693.0,173.0,,,0.0
35693.0,-8.094610099999999,5.0,4868.1,0.021,71.53,448.27,35693.0,173.0,,,0.0
35694.0,-8.0958898,5.0,4869.5,0.021,73.19,448.35,35694.0,194.0,,,0.0
35695.0,-8.0972405,5.0,4869.8,0.021,73.11,447.83,35695.0,194.0,,,0.0
35696.0,-8.0986093,5.0,4870.3,0.021,71.37,448.98,35696.0,212.0,,1.11,0.0
35697.0,-8.099894800000001,5.0,4870.4,0.02,71.79,446.03,35697.0,,,,0.0
35698.0,-8.101231,5.0,4869.6,0.02,72.67,450.63,35698.0,,,,0.0
35699.0,-8.1033284,5.0,4868.7,0.021,73.29,449.93,35699.0,,,,0.0
35700.0,-8.105351299999999,5.0,4866.7,0.021,75.07,449.53,35700.0,,,,0.0
35701.0,-8.106687599999999,5.0,4866.3,0.021,74.11,448.31,35701.0,,,1.37,0.0
35702.0,-8.1079878,5.0,4869.8,0.02,73.47999999999999,449.16499999999996,35702.0,,,,0.0
35703.0,-8.1093427,5.0,4870.5,0.02,72.41,446.24,35704.0,,,,0.0
35704.0,-8.110706200000001,5.0,4869.1,0.021,73.14,449.56,35705.0,,,,0.0
35705.0,-8.1119859,5.0,4868.6,0.02,71.72,448.86,35706.0,,,1.23,0.0
35706.0,-8.1133377,5.0,4869.9,0.021,72.49,450.39,35707.0,,,,0.0
35707.0,-8.1147066,4.999919599999999,4869.1,0.021,72.44,452.85,35708.0,,,,0.0
35708.0,-8.1159914,4.9999,4868.4,0.021,71.87,449.11,35709.0,,,,0.0
35709.0,-8.1173269,4.9999,4868.1,0.021,73.65,452.0,35710.0,,,,0.0
35710.0,-8.1194205,4.9999,4867.3,0.021,71.18,450.56,35711.0,,,1.87,0.0
35711.0,-8.1214472,4.9999,4867.5,0.021,71.63,450.01,35711.0,,,,0.0
35712.0,-8.1228183,4.9999,4868.3,0.02,73.08,449.59,35712.0,,,,0.0
35713.0,-8.1241585,4.9999,4867.7,0.02,72.13,448.48,35713.0,,,,0.0
35714.0,-8.1254399,4.9999,4867.9,0.021,71.01,449.04,35714.0,,,,0.0
35715.0,-8.1268095,4.9999,4869.0,0.021,69.96,447.96,35715.0,,,1.72,0.0
35716.0,-8.1281608,4.9999,4866.8,0.021,69.86,444.67,35716.0,,,,0.0
35717.0,-8.129442599999999,4.9999,4868.6,0.02,71.05,444.97,35717.0,,,,0.0
35718.0,-8.1308025,4.9999,4868.6,0.021,71.23,445.83,35718.0,,,,0.0
35719.0,-8.132087599999998,4.9999,4867.7,0.021,71.49,446.46,35719.0,,,,0.0
35720.0,-8.1334228,4.9999,4867.7,0.021,71.265,448.865,35720.0,,,1.23,0.0
35721.0,-8.1355141,4.9999,4869.7,0.02,71.77,452.31,35722.0,,,,0.0
35722.0,-8.1375444,4.9999,4871.0,0.02,71.19,453.53,35723.0,,,,0.0
35723.0,-8.1389155,4.9999,4870.0,0.021,71.01,456.0,35724.0,,,,0.0
35724.0,-8.1402557,4.9999,4869.0,0.02,69.87,454.93,35725.0,,,1.43,0.0
35725.0,-8.1415358,4.9999,4870.5,0.02,71.34,452.33,35726.0,,,,0.0
35726.0,-8.1429069,4.9999,4872.4,0.021,69.79,451.76,35727.0,,,,0.0
35727.0,-8.144278100000001,4.9999,4870.7,0.02,73.39,450.38,35728.0,,,,0.0
35728.0,-8.145541099999999,4.9999,4871.2,0.021,69.75,446.51,35728.0,,,,0.0
35729.0,-8.1468984,4.9999,4870.3,0.02,71.18,445.92,35729.0,,,2.03,0.0
35730.0,-8.148255,4.9999,4869.5,0.02,71.22,447.8,35730.0,,,,0.0
35731.0,-8.1495587,4.9999,4870.3,0.02,72.88,449.68,35731.0,,,,0.0
35732.0,-8.151682300000001,4.9998473,4870.4,0.02,72.5,445.7,35732.0,,,,0.0
35733.0,-8.1537092,4.9998,4870.2,0.02,70.25,443.8,35733.0,,,,0.0
35734.0,-8.1550114,4.9998,4871.7,0.021,72.85,443.38,35734.0,,,1.83,0.0
35735.0,-8.1563519,4.9998,4873.1,0.02,72.49,444.82,35735.0,,,,0.0
35736.0,-8.1576317,4.9998,4871.1,0.02,72.05,444.68,35736.0,,,,0.0
35737.0,-8.159001400000001,4.9998,4870.0,0.02,72.475,445.29499999999996,35737.0,,,,0.0
35738.0,-8.160354,4.9998,4872.2,0.02,71.32,446.94,35739.0,0.0,,,0.0
35739.0,-8.1616362,4.9998,4873.0,0.021,70.97,450.0,35740.0,0.0,,1.66,0.0
35740.0,-8.162995599999999,4.9998,4872.7,0.02,72.18,449.59,35741.0,0.0,,,0.0
35741.0,-8.164351400000001,4.9998,4870.0,0.02,69.0,448.44,35742.0,0.0,,,0.0
35742.0,-8.165654799999999,4.9998,4870.0,0.021,68.91,448.95,35743.0,0.0,,,0.0
35743.0,-8.1677514,4.9998,4871.0,0.02,69.14,448.24,35744.0,0.0,,,0.0
35744.0,-8.169793799999999,4.9998,4872.0,0.02,69.28,448.08,35745.0,0.0,,0.44,0.0
35745.0,-8.171107300000001,4.9998,4871.3,0.02,68.04,445.88,35746.0,0.0,,,0.0
35746.0,-8.1724733,4.9998,4869.2,0.021,69.23,447.3,35746.0,0.0,,,0.0
35747.0,-8.1738137,4.9998,4871.9,0.021,67.21,448.59,35747.0,0.0,,,0.0
35748.0,-8.175098599999998,4.9998066,4871.8,0.02,67.87,444.73,35748.0,0.0,,0.29,0.0
35749.0,-8.17645,4.999896700000001,4870.2,0.02,66.43,446.78,35749.0,2.0,,,0.0
35750.0,-8.1778204,4.9999,4870.6,0.02,68.12,447.09,35750.0,38.0,,,0.0
35751.0,-8.1791121,4.9999,4871.7,0.021,65.85,447.58,35751.0,90.0,,,0.0
35752.0,-8.1804482,4.9999,4870.4,0.02,64.78,443.84,35752.0,170.0,,,0.0
35753.0,-8.1818132,4.9999,4869.0,0.02,65.32,444.55,35753.0,180.0,,0.73,0.0
35754.0,-8.1839163,4.9999,4868.4,0.02,66.93,446.25,35754.0,168.0,,,0.0
35755.0,-8.1859459,4.9999,4869.1,0.02,67.92,445.61,35755.0,185.0,,,0.0
35756.0,-8.1872709,4.9999,4870.9,0.021,66.0,444.44,35757.0,,,,0.0
35757.0,-8.188570299999999,4.9999,4872.1,0.02,67.76,445.32,35758.0,,,,0.0
35758.0,-8.189924900000001,4.9999,4870.6,0.02,68.3,445.94,35759.0,,,0.13,0.0
35759.0,-8.191288400000001,4.9999,4870.1,0.02,69.99,445.58,35760.0,,,,0.0
35760.0,-8.1925508,4.9999,4870.1,0.02,67.83,447.28,35761.0,,,,0.0
35761.0,-8.193917599999999,4.9999,4871.7,0.021,67.73,447.47,35762.0,,,,0.0
35762.0,-8.195288799999998,4.9999,4870.5,0.02,66.81,447.75,35763.0,,,,0.0
35763.0,-8.196575,4.9999,4873.1,0.02,67.82,446.8,35764.0,,,-0.32,0.0
35764.0,-8.197909,4.9999,4871.0,0.02,67.75,449.23,35764.0,,,,0.0
35765.0,-8.199986599999999,4.9999,4869.5,0.021,69.38,449.71,35765.0,,,,0.0
35766.0,-8.202029300000001,4.9999,4870.3,0.021,66.97,446.59,35766.0,,,,0.0
35767.0,-8.2034005,4.9999,4871.3,0.021,67.17,446.62,35767.0,,,,0.0
35768.0,-8.2047421,4.9999,4872.2,0.02,66.98,445.97,35768.0,,,0.19,0.0
35769.0,-8.206022099999998,4.9999,4870.8,0.021,68.23,445.79,35769.0,,,,0.0
35770.0,-8.207391900000001,4.9999,4869.5,0.02,68.51,445.4,35770.0,,,,0.0
35771.0,-8.2087432,4.9999,4870.4,0.02,67.69,447.19,35771.0,,,,0.0
35772.0,-8.2101135,4.9999,4869.3,0.02,71.08,448.51,35772.0,,,0.55,0.0
35773.0,-8.2114057,4.9999,4870.6,0.02,70.1,452.61,35774.0,,,,0.0
35774.0,-8.2127405,4.9999,4870.6,0.02,71.07,452.71,35775.0,,,,0.0
35775.0,-8.2141049,4.9999,4870.2,0.02,69.95,451.76,35776.0,,,,0.0
35776.0,-8.2162004,4.9999516999999996,4869.9,0.02,71.61,449.63,35777.0,,,,0.0
35777.0,-8.2182384,5.0,4870.0,0.02,73.53,451.11,35778.0,,,0.77,0.0
35778.0,-8.2195645,5.0,4869.6,0.021,69.77,448.54,35779.0,,,,0.0
35779.0,-8.2208635,5.0,4868.3,0.021,72.05,446.73,35780.0,,,,0.0
35780.0,-8.222218,5.0,4869.3,0.02,71.7,442.22,35781.0,,,,0.0
35781.0,-8.223582,5.0,4868.5,0.021,70.96,445.32,35781.0,,,,0.0
35782.0,-8.2248432,5.0,4867.1,0.02,70.75,446.56,35782.0,,,1.61,0.0
35783.0,-8.2262094,5.0,4867.6,0.021,70.28,447.86,35783.0,,,,0.0
35784.0,-8.2275805,5.0,4870.8,0.021,72.03,448.52,35784.0,,,,0.0
35785.0,-8.2288683,5.0,4870.6,0.021,72.67,449.17,35785.0,,,,0.0
35786.0,-8.230202199999999,5.0,4868.4,0.021,72.87,448.86,35786.0,,,,0.0
35787.0,-8.2322735,5.0,4868.1,0.021,72.92,448.21,35787.0,,,0.89,0.0
35788.0,-8.234322500000001,5.0,4869.0,0.021,71.08,448.05,35788.0,,,,0.0
35789.0,-8.2356936,5.0,4869.1,0.02,71.96,447.8,35789.0,,,,0.0
35790.0,-8.2370355,5.0,4869.0,0.021,70.975,445.85,35790.0,,,,0.0
35791.0,-8.238313900000001,5.0,4869.3,0.02,72.82,446.93,35792.0,,,,0.0
35792.0,-8.239683900000001,5.0,4868.4,0.02,68.56,445.86,35793.0,,,0.99,0.0
35793.0,-8.2410364,5.0,4870.6,0.02,69.95,446.56,35794.0,,,,0.0
35794.0,-8.2424067,5.0,4867.0,0.02,70.9,448.68,35795.0,,,,0.0
35795.0,-8.2436993,5.0,4866.9,0.021,70.7,446.55,35796.0,,,,0.0
35796.0,-8.2450338,5.0000689000000005,4868.5,0.021,71.0,449.0,35797.0,,,,0.0
35797.0,-8.2463981,5.0001,4868.1,0.02,70.31,448.4,35798.0,,,0.04,0.0
35798.0,-8.2484657,5.0001,4869.2,0.021,70.6,448.22,35799.0,0.0,,,0.0
35799.0,-8.2505184,5.0001,4870.4,0.021,73.4,448.37,35799.0,0.0,,,0.0
35800.0,-8.2518569,5.0001,4869.1,0.021,70.76,447.1,35800.0,0.0,,,0.0
35801.0,-8.2531557,5.0001,4869.4,0.02,73.92,448.41,35801.0,0.0,,0.71,0.0
35802.0,-8.254511200000001,5.0001,4872.1,0.02,72.97,446.6,35802.0,0.0,,,0.0
35803.0,-8.255875699999999,5.0001,4867.7,0.021,71.26,445.57,35803.0,0.0,,,0.0
35804.0,-8.2571369,5.0001,4869.1,0.02,74.1,447.75,35804.0,0.0,,,0.0
35805.0,-8.2585026,5.0001,4871.0,0.021,73.01,446.69,35805.0,0.0,,,0.0
35806.0,-8.2598737,5.0001,4868.7,0.021,72.7,448.95,35806.0,0.0,,0.86,0.0
35807.0,-8.2612307,5.0001,4869.8,0.02,72.005,446.445,35807.0,0.0,,,0.0
35808.0,-8.2625349,5.0001,4869.6,0.02,70.67,445.16,35809.0,0.0,,,0.0
35809.0,-8.2646095,5.0001,4869.5,0.02,70.14,445.48,35810.0,14.0,,,0.0
35810.0,-8.2666746,5.0001,4870.5,0.02,71.69,446.97,35811.0,58.0,,,0.0
35811.0,-8.2679867,5.0001,4871.1,0.021,70.75,446.66,35812.0,117.0,,1.53,0.0
35812.0,-8.2693527,5.0001,4870.2,0.021,71.5,445.6,35813.0,163.0,,,0.0
35813.0,-8.2706932,5.0001,4867.1,0.02,71.68,449.09,35814.0,185.0,,,0.0
35814.0,-8.271977099999999,5.0001,4869.2,0.021,71.83,449.04,35815.0,196.0,,,0.0
35815.0,-8.273329700000001,5.0001,4869.5,0.02,71.02,445.22,35816.0,205.0,,,0.0
35816.0,-8.274699799999999,5.0001,4870.0,0.02,70.07,447.64,35816.0,205.0,,1.09,0.0
35817.0,-8.2759929,5.0001,4869.6,0.02,71.64,451.19,35817.0,209.0,,,0.0
35818.0,-8.277327,5.0001,4869.1,0.02,72.37,448.49,35818.0,,,,0.0
35819.0,-8.278691199999999,5.0001,4868.7,0.02,70.66,446.56,35819.0,,,,0.0
35820.0,-8.2807739,5.0001,4870.0,0.02,70.22,445.69,35820.0,,,0.43,0.0
35821.0,-8.2828243,5.0001,4871.4,0.02,69.9,447.23,35821.0,,,,0.0
35822.0,-8.2841826,5.0001,4871.6,0.02,69.75,445.61,35822.0,,,,0.0
35823.0,-8.285525699999999,5.0001,4871.2,0.021,70.34,450.1,35823.0,,,,0.0
35824.0,-8.2868043,5.0001,4870.0,0.02,71.99,450.8,35824.0,,,,0.0
35825.0,-8.2881743,5.0001,4871.6,0.02,70.705,453.1,35825.0,,,0.63,0.0
35826.0,-8.2895257,5.0001,4871.0,0.02,71.81,457.37,35827.0,,,,0.0
35827.0,-8.2908093,5.0001,4871.3,0.02,72.21,456.06,35828.0,,,,0.0
35828.0,-8.2921668,5.0001,4868.0,0.02,67.74,454.1,35829.0,,,,0.0
35829.0,-8.293523,5.0001,4869.3,0.02,69.65,452.96,35830.0,,,,0.0
35830.0,-8.2948871,5.0001,4871.7,0.02,69.8,452.52,35831.0,,,0.23,0.0
35831.0,-8.2969461,5.0001,4872.4,0.02,66.86,450.0,35832.0,,,,0.0
35832.0,-8.299008800000001,5.0001,4871.5,0.02,65.73,449.12,35833.0,,,,0.0
35833.0,-8.3003479,5.0001,4870.1,0.02,65.85,449.92,35834.0,,,,0.0
35834.0,-8.3016459,5.0001,4869.8,0.02,67.22,449.6,35834.0,,,,0.0
35835.0,-8.303000200000001,5.0001,4870.9,0.02,69.61,448.51,35835.0,,,-0.46,0.0
35836.0,-8.3043656,5.0001,4870.2,0.02,68.75,449.53,35836.0,,,,0.0
35837.0,-8.305626799999999,5.0001,4873.3,0.02,71.1,450.52,35837.0,,,,0.0
35838.0,-8.3069916,5.0001,4872.9,0.02,69.54,448.69,35838.0,,,,0.0
35839.0,-8.3083627,5.0001,4871.4,0.02,69.21,446.6,35839.0,,,,0.0
35840.0,-8.3095159,5.0001,4871.4,0.02,70.16,446.71,35840.0,,,1.04,0.0
35841.0,-8.3107254,5.0001,4869.5,0.02,69.91,445.44,35841.0,,,,0.0
35842.0,-8.312789200000001,5.0001,4868.7,0.02,70.1,447.66,35842.0,,,,0.0
35843.0,-8.3148644,5.0001,4870.0,0.02,69.59,444.975,35843.0,,,,0.0
35844.0,-8.3161758,5.0001,4870.3,0.02,68.28,444.7,35845.0,,,1.11,0.0
35845.0,-8.3175419,5.0001,4870.0,0.02,67.65,442.24,35846.0,,,,0.0
35846.0,-8.3188961,5.0001,4871.8,0.02,66.5,442.76,35847.0,,,,0.0
35847.0,-8.3202619,5.0001,4870.9,0.02,67.14,441.93,35848.0,,,,0.0
35848.0,-8.3215243,5.0001,4869.6,0.02,64.78,441.58,35849.0,,,,0.0
35849.0,-8.3228888,5.0001,4870.0,0.02,66.6,443.77,35850.0,,,1.14,0.0
35850.0,-8.32426,5.0001,4868.2,0.02,63.99,444.95,35851.0,,,,0.0
35851.0,-8.3255485,5.0001,4868.1,0.019,65.13,445.9,35851.0,,,,0.0
35852.0,-8.3268803,5.0001,4868.3,0.019,66.65,444.79,35852.0,,,,0.0
35853.0,-8.3289811,5.0000506,4869.6,0.019,64.18,447.02,35853.0,,,,0.0
35854.0,-8.3310605,5.0,4870.5,0.019,64.53,446.65,35854.0,,,-0.14,0.0
35855.0,-8.332371700000001,5.0,4869.6,0.019,65.72,445.95,35855.0,,,,0.0
35856.0,-8.3337381,5.0,4869.2,0.02,65.33,444.48,35856.0,,,,0.0
35857.0,-8.3350804,5.0,4869.3,0.02,65.88,445.74,35857.0,,,,0.0
35858.0,-8.3363635,5.0,4870.4,0.02,65.22,443.36,35858.0,,,,0.0
35859.0,-8.3377149,5.0,4871.3,0.02,68.2,445.84,35859.0,0.0,,0.32,0.0
35860.0,-8.3390847,5.0,4869.7,0.02,67.515,444.85,35860.0,0.0,,,0.0
35861.0,-8.3403788,5.0,4869.5,0.02,64.79,443.1,35862.0,0.0,,,0.0
35862.0,-8.3417122,5.0,4870.7,0.02,64.48,444.92,35863.0,0.0,,,0.0
35863.0,-8.3430761,5.0,4870.6,0.02,65.79,438.34,35864.0,0.0,,,0.0
35864.0,-8.3451252,5.0,4869.2,0.02,63.74,439.18,35865.0,0.0,,-0.01,0.0
35865.0,-8.3471978,5.0,4868.5,0.02,65.66,440.85,35866.0,0.0,,,0.0
35866.0,-8.3485689,5.0,4869.9,0.02,64.45,440.62,35867.0,0.0,,,0.0
35867.0,-8.3499128,5.0,4871.6,0.02,63.45,440.48,35868.0,0.0,,,0.0
35868.0,-8.3511892,5.0,4869.4,0.02,62.71,442.26,35869.0,0.0,,-0.25,0.0
35869.0,-8.3525595,5.0,4869.2,0.02,65.49,441.56,35869.0,0.0,,,0.0
35870.0,-8.3539121,5.0,4869.2,0.02,66.6,439.5,35870.0,14.0,,,0.0
35871.0,-8.355282,5.0,4868.9,0.02,64.58,440.35,35871.0,71.0,,,0.0
35872.0,-8.356576200000001,5.0,4870.0,0.02,62.59,438.24,35872.0,119.0,,,0.0
35873.0,-8.3579095,5.0,4870.6,0.021,64.71,438.87,35873.0,163.0,,0.09,0.0
35874.0,-8.3592734,4.9999418,4871.8,0.02,66.17,438.1,35874.0,167.0,,,0.0
35875.0,-8.3613186,4.9999,4871.5,0.02,63.45,439.08,35875.0,136.0,,,0.0
35876.0,-8.363393700000001,4.9999,4870.8,0.02,65.7,440.37,35876.0,176.0,,,0.0
35877.0,-8.3647648,4.9999,4871.2,0.02,63.59,442.92,35877.0,195.0,,,0.0
35878.0,-8.3661093,4.9999,4870.9,0.02,64.63,441.18499999999995,35878.0,,,-0.17,0.0
35879.0,-8.3673865,4.9999,4870.3,0.02,64.71,440.96,35880.0,,,,0.0
35880.0,-8.3687576,4.9999,4869.6,0.021,64.04,441.16,35881.0,,,,0.0
35881.0,-8.3701287,4.9999,4872.4,0.02,63.67,443.77,35882.0,,,,0.0
35882.0,-8.371395699999999,4.9999,4872.3,0.021,64.59,440.9,35883.0,,,,0.0
35883.0,-8.372749,4.9999,4871.1,0.02,66.43,440.3,35884.0,,,-0.28,0.0
35884.0,-8.374105400000001,4.9999,4868.7,0.02,64.56,441.9,35885.0,,,,0.0
35885.0,-8.3754693,4.9999,4870.1,0.02,64.86,440.17,35886.0,,,,0.0
35886.0,-8.3775121,4.9999,4870.7,0.02,61.84,438.59,35887.0,,,,0.0
35887.0,-8.379591,4.9999,4870.1,0.02,63.99,439.35,35887.0,,,0.12,0.0
35888.0,-8.3809621,4.9999,4870.6,0.02,63.75,441.11,35888.0,,,,0.0
35889.0,-8.3822864,4.9999,4870.0,0.02,63.84,443.27,35889.0,,,,0.0
35890.0,-8.383473299999999,4.9999,4870.8,0.02,63.53,443.06,35890.0,,,,0.0
35891.0,-8.3848067,4.9999,4873.3,0.02,65.46,443.59,35891.0,,,,0.0
35892.0,-8.386175099999999,4.9999,4871.6,0.021,63.94,440.29,35892.0,,,-0.2,0.0
35893.0,-8.3874698,4.9999,4869.0,0.02,64.59,442.29,35893.0,,,,0.0
35894.0,-8.3888027,4.9999,4868.5,0.02,65.38,445.99,35894.0,,,,0.0
35895.0,-8.3901665,4.9999,4868.7,0.02,65.10499999999999,444.01,35895.0,,,,0.0
35896.0,-8.3922056,4.9999,4868.4,0.02,63.49,447.74,35897.0,,,,0.0
35897.0,-8.3942868,4.9999,4869.3,0.02,64.83,449.01,35898.0,,,-0.59,0.0
35898.0,-8.395658000000001,4.9999,4871.3,0.02,65.21,450.53,35899.0,,,,0.0
35899.0,-8.3970246,4.9999,4871.0,0.02,65.85,447.73,35900.0,,,,0.0
35900.0,-8.398367599999998,4.9999,4870.1,0.02,64.56,448.13,35901.0,,,,0.0
35901.0,-8.3996507,4.9999,4869.8,0.02,64.46,446.03,35902.0,,,,0.0
35902.0,-8.4010218,4.9999,4870.7,0.02,63.49,444.48,35903.0,,,-0.09,0.0
35903.0,-8.4023743,4.9999,4868.1,0.02,63.98,444.27,35904.0,,,,0.0
35904.0,-8.4037421,4.9999,4869.3,0.019,64.62,446.38,35904.0,,,,0.0
35905.0,-8.4050321,4.9999,4870.0,0.021,64.29,447.9,35905.0,,,,0.0
35906.0,-8.4063624,4.9999,4870.1,0.02,63.92,447.32,35906.0,,,0.0,0.0
35907.0,-8.408467100000001,4.9999,4869.9,0.02,67.09,446.47,35907.0,,,,0.0
35908.0,-8.410556699999999,4.9999,4870.3,0.02,63.96,446.58,35908.0,,,,0.0
35909.0,-8.4118552,4.9999,4870.9,0.02,66.89,447.08,35909.0,,,,0.0
35910.0,-8.4132216,4.9999,4870.8,0.02,64.7,444.24,35910.0,,,,0.0
35911.0,-8.4145755,4.9999,4870.8,0.021,65.31,446.51,35911.0,,,-0.95,0.0
35912.0,-8.415942900000001,4.9999,4869.5,0.021,64.35,444.88,35912.0,,,,0.0
35913.0,-8.4172041,4.9999,4870.6,0.02,66.475,448.95000000000005,35913.0,,,,0.0
35914.0,-8.4185669,4.9999,4870.7,0.02,64.59,451.23,35915.0,,,,0.0
35915.0,-8.419938,4.9999,4870.5,0.021,66.63,451.49,35916.0,,,,0.0
35916.0,-8.4212955,4.9999,4871.6,0.021,67.77,451.56,35917.0,,,0.08,0.0
35917.0,-8.422659699999999,4.9999,4870.3,0.02,66.81,451.33,35918.0,,,,0.0
35918.0,-8.4247129,4.9999,4869.5,0.02,66.53,451.41,35919.0,0.0,,,0.0
35919.0,-8.426793199999999,4.9999,4870.3,0.021,66.9,452.91,35920.0,0.0,,,0.0
35920.0,-8.4281511,4.9999301,4870.6,0.021,65.98,454.7,35921.0,0.0,,,0.0
35921.0,-8.429496400000001,5.0,4870.1,0.021,65.58,453.42,35922.0,0.0,,0.05,0.0
35922.0,-8.430771400000001,5.0,4868.8,0.021,66.06,456.79,35922.0,0.0,,,0.0
35923.0,-8.4321425,5.0,4868.0,0.02,67.0,456.53,35923.0,0.0,,,0.0
35924.0,-8.4335136,5.0,4869.1,0.021,66.14,453.93,35924.0,0.0,,,0.0
35925.0,-8.4348674,5.0,4868.9,0.02,63.63,455.24,35925.0,0.0,,,0.0
35926.0,-8.4361596,5.0,4870.0,0.021,66.57,451.79,35926.0,0.0,,0.43,0.0
35927.0,-8.437491900000001,5.0,4872.2,0.02,65.82,450.35,35927.0,0.0,,,0.0
35928.0,-8.4388556,5.0,4871.1,0.02,64.92,449.65,35928.0,0.0,,,0.0
35929.0,-8.4408847,5.0,4870.9,0.02,66.47,448.9,35929.0,0.0,,,0.0
35930.0,-8.4429759,5.0,4871.5,0.02,64.29,446.52,35930.0,2.0,,-0.23,0.0
35931.0,-8.444347,5.0,4870.4,0.02,65.83,446.255,35931.0,77.0,,,0.0
35932.0,-8.4457138,5.0,4871.3,0.02,65.02,444.51,35933.0,141.0,,,0.0
35933.0,-8.4470686,5.0,4869.4,0.02,65.05,445.27,35934.0,147.0,,,0.0
35934.0,-8.448436599999999,5.0,4871.3,0.021,67.18,448.46,35935.0,145.0,,,0.0
35935.0,-8.449697800000001,5.0,4872.2,0.02,65.2,448.65,35936.0,176.0,,-0.22,0.0
35936.0,-8.4510601,5.0,4868.9,0.02,65.96,449.18,35937.0,197.0,,,0.0
35937.0,-8.4524312,5.0,4869.6,0.021,64.02,447.28,35938.0,,,,0.0
35938.0,-8.4537878,5.0,4871.3,0.021,64.37,446.45,35939.0,,,,0.0
35939.0,-8.455094699999998,5.0,4871.1,0.021,63.95,443.69,35939.0,,,,0.0
35940.0,-8.4571256,5.0,4868.7,0.021,64.97,444.91,35940.0,,,0.59,0.0
35941.0,-8.4592731,5.0,4868.0,0.021,65.39,446.83,35941.0,,,,0.0
35942.0,-8.460644199999999,5.0,4871.0,0.02,62.89,445.34,35942.0,,,,0.0
35943.0,-8.4619901,5.0,4872.8,0.021,64.83,445.25,35943.0,,,,0.0
35944.0,-8.463264500000001,5.0,4871.4,0.021,65.99,444.56,35944.0,,,,0.0
35945.0,-8.4646352,5.0,4869.8,0.02,64.94,446.63,35945.0,,,-0.28,0.0
35946.0,-8.4659877,5.0,4870.6,0.021,62.92,446.12,35946.0,,,,0.0
35947.0,-8.4673573,5.0,4871.0,0.021,65.03,443.77,35947.0,,,,0.0
35948.0,-8.468653199999999,5.0,4869.9,0.021,64.32499999999999,448.43499999999995,35948.0,,,,0.0
35949.0,-8.469985099999999,5.0,4871.1,0.021,65.3,454.26,35950.0,,,,0.0
35950.0,-8.4713487,5.0,4871.8,0.021,64.42,455.97,35951.0,,,0.43,0.0
35951.0,-8.473391699999999,5.0000480000000005,4871.5,0.021,62.12,458.33,35952.0,,,,0.0
35952.0,-8.4754824,5.0001,4871.1,0.02,63.53,458.77,35953.0,,,,0.0
35953.0,-8.4768401,5.0001,4870.2,0.021,65.19,459.38,35954.0,,,,0.0
35954.0,-8.478207000000001,5.0001,4869.3,0.021,65.27,460.51,35955.0,,,0.23,0.0
35955.0,-8.4795618,5.0001,4870.7,0.02,63.76,459.02,35956.0,,,,0.0
