Start_UTC,End_UTC,Mid_UTC,CO_ppbv,CO2_ppmv,H2O_ppmv
31968.676, 31969.622, 31969.149, 111.48,456.78,4734.84
31969.622, 31970.569, 31970.096, 110.92,459.98,4811.88
31970.569, 31971.521, 31971.045, 109.38,455.19,4829.02
31971.521, 31972.473, 31971.997, 108.46,455.81,4891.53
31972.473, 31973.419, 31972.946, 111.09,456.22,4875.12
31973.419, 31974.366, 31973.893, 111.51,455.94,4845.38
31974.366, 31975.319, 31974.843, 111.41,456.45,4963.62
31975.319, 31976.271, 31975.795, 109.55,452.98,5045.75
31976.271, 31977.216, 31976.743, 109.97,453.69,5160.15
31977.216, 31978.163, 31977.690, 110.40,455.18,5250.15
31978.163, 31979.110, 31978.637, 110.09,455.10,5331.83
31979.110, 31980.061, 31979.586, 111.58,453.07,5298.59
31980.061, 31981.007, 31980.534, 110.09,452.76,5322.65
31981.007, 31981.954, 31981.481, 110.50,454.98,5339.35
31981.954, 31982.901, 31982.428, 110.75,455.04,5382.64
31982.901, 31983.852, 31983.377, 110.44,452.46,5357.32
31983.852, 31984.798, 31984.325, 109.42,454.87,5410.77
31984.798, 31985.745, 31985.272, 109.11,458.60,5514.90
31985.745, 31986.691, 31986.218, 109.65,455.91,5473.07
31986.691, 31987.643, 31987.167, 111.00,455.61,5425.93
31987.643, 31988.589, 31988.116, 112.03,459.63,5528.15
31988.589, 31989.536, 31989.063, 109.62,457.80,5449.81
31989.536, 31990.482, 31990.009, 108.98,455.57,5360.28
31990.482, 31991.434, 31990.958, 109.71,456.59,5283.54
31991.434, 31992.380, 31991.907, 110.79,459.69,5223.75
31992.380, 31993.327, 31992.854, 111.17,457.89,5116.41
31993.327, 31994.280, 31993.804, 110.31,457.14,5072.01
31994.280, 31995.231, 31994.755, 111.75,456.77,5119.45
31995.231, 31996.183, 31995.707, 110.36,458.53,5168.64
31996.183, 31997.130, 31996.656, 112.01,457.25,5228.25
31997.130, 31998.076, 31997.603, 109.89,458.13,5273.02
31998.076, 31999.022, 31998.549, 111.96,457.76,5332.98
31999.022, 31999.968, 31999.495, 111.51,456.35,5321.02
31999.968, 32000.914, 32000.441, 112.76,459.09,5368.73
32000.914, 32001.861, 32001.388, 110.54,453.88,5247.15
32001.861, 32002.813, 32002.337, 112.22,454.05,5204.50
32002.813, 32003.758, 32003.285, 111.07,455.89,5172.89
32003.758, 32004.704, 32004.231, 111.54,454.24,5104.95
32004.704, 32005.651, 32005.178, 114.20,456.03,5215.29
32005.651, 32006.597, 32006.124, 113.73,456.05,5231.31
32006.597, 32007.543, 32007.070, 112.28,456.06,5245.16
32007.543, 32008.491, 32008.017, 112.17,460.30,5284.65
32008.491, 32009.443, 32008.967, 114.11,458.92,5211.28
32009.443, 32010.395, 32009.919, 111.57,455.30,5151.97
32010.395, 32011.340, 32010.867, 111.82,458.51,5149.99
32011.340, 32012.287, 32011.814, 112.50,458.33,5096.29
32012.287, 32013.234, 32012.761, 110.33,457.67,4998.29
32013.234, 32014.185, 32013.710, 111.46,455.63,4929.45
32014.185, 32015.131, 32014.658, 110.07,455.19,4899.34
32015.131, 32016.078, 32015.605, 112.25,456.12,4907.36
32016.078, 32017.025, 32016.552, 110.80,457.50,4926.46
32017.025, 32017.976, 32017.501, 111.79,457.21,4901.74
32017.976, 32018.922, 32018.449, 111.54,456.44,4955.64
32018.922, 32019.869, 32019.396, 110.78,455.22,4880.64
32019.869, 32020.822, 32020.346, 111.16,454.72,4890.40
32020.822, 32021.767, 32021.295, 111.50,453.34,4857.31
32021.767, 32022.713, 32022.240, 110.51,452.66,4833.65
32022.713, 32023.660, 32023.187, 110.97,453.92,4852.77
32023.660, 32024.613, 32024.137, 111.61,455.07,4859.05
32024.613, 32025.565, 32025.089, 109.94,452.93,4872.44
32025.565, 32026.510, 32026.037, 112.63,455.05,4864.05
32026.510, 32027.457, 32026.983, 111.43,453.10,4862.16
32027.457, 32028.404, 32027.931, 110.79,453.06,4890.14
32028.404, 32029.356, 32028.880, 110.16,453.36,4917.19
32029.356, 32030.301, 32029.828, 110.30,451.90,4879.95
32030.301, 32031.248, 32030.774, 108.65,453.33,4883.05
32031.248, 32032.195, 32031.722, 110.22,453.80,4879.32
32032.195, 32033.146, 32032.670, 109.64,452.33,4864.28
32033.146, 32034.092, 32033.619, 110.95,452.87,4855.36
32034.092, 32035.039, 32034.566, 111.90,454.00,4852.16
32035.039, 32035.986, 32035.513, 111.56,454.56,4844.04
32035.986, 32036.937, 32036.462, 111.79,456.78,4863.54
32036.937, 32037.883, 32037.410, 111.30,453.97,4889.28
32037.883, 32038.830, 32038.357, 112.20,456.73,4950.95
32038.830, 32039.776, 32039.303, 111.42,454.09,4982.81
32039.776, 32040.728, 32040.252, 110.80,454.64,4959.77
32040.728, 32041.674, 32041.201, 110.18,455.20,4989.51
32041.674, 32042.621, 32042.148, 110.57,454.28,4942.70
32042.621, 32043.574, 32043.098, 112.42,454.34,4948.79
32043.574, 32044.519, 32044.046, 110.53,455.93,4996.76
32044.519, 32045.465, 32044.992, 113.12,455.99,4922.74
32045.465, 32046.412, 32045.939, 111.72,455.53,4955.18
32046.412, 32047.365, 32046.889, 110.48,456.67,5000.64
32047.365, 32048.316, 32047.841, 113.17,457.95,4958.16
32048.316, 32049.262, 32048.789, 112.58,456.02,4916.81
32049.262, 32050.208, 32049.735, 111.87,457.26,4951.99
32050.208, 32051.154, 32050.681, 110.46,456.40,4891.34
32051.154, 32052.101, 32051.628, 112.88,455.69,4884.09
32052.101, 32053.047, 32052.574, 110.88,455.95,4895.13
32053.047, 32053.994, 32053.521, 111.67,454.13,4862.84
32053.994, 32054.946, 32054.470, 110.17,455.08,4895.97
32054.946, 32055.898, 32055.422, 112.43,456.64,4939.73
32055.898, 32056.844, 32056.371, 113.44,452.67,4888.81
32056.844, 32057.791, 32057.317, 112.48,454.90,4973.29
32057.791, 32058.737, 32058.264, 111.58,456.34,4956.13
32058.737, 32059.689, 32059.213, 112.45,457.42,5018.38
32059.689, 32060.635, 32060.162, 112.30,458.63,4993.06
32060.635, 32061.582, 32061.108, 112.27,456.87,4961.70
32061.582, 32062.528, 32062.055, 111.40,458.42,4975.20
32062.528, 32063.480, 32063.004, 112.27,458.96,4983.11
32063.480, 32064.425, 32063.952, 111.54,457.38,4990.29
32064.425, 32065.373, 32064.899, 113.08,458.82,4973.49
32065.373, 32066.325, 32065.849, 111.64,460.21,5044.79
32066.325, 32067.270, 32066.797, 111.87,459.31,5015.11
32067.270, 32068.216, 32067.743, 112.26,461.32,5081.74
32068.216, 32069.164, 32068.690, 111.14,460.18,5043.29
32069.164, 32070.116, 32069.640, 111.80,458.55,5012.22
32070.116, 32071.068, 32070.592, 111.55,456.22,5026.52
32071.068, 32072.013, 32071.541, 111.56,458.97,5023.34
32072.013, 32072.960, 32072.486, 113.55,455.04,5070.37
32072.960, 32073.907, 32073.434, 111.28,456.84,5136.83
32073.907, 32074.859, 32074.383, 112.50,459.70,5145.67
32074.859, 32075.804, 32075.332, 113.00,458.75,5203.30
32075.804, 32076.751, 32076.277, 111.26,456.28,5218.19
32076.751, 32077.698, 32077.225, 110.97,457.55,5285.09
32077.698, 32078.650, 32078.174, 111.77,459.11,5362.96
32078.650, 32079.595, 32079.123, 110.44,457.17,5320.06
32079.595, 32080.542, 32080.068, 112.79,457.18,5338.91
32080.542, 32081.489, 32081.016, 111.45,460.07,5375.72
32081.489, 32082.440, 32081.964, 112.62,459.02,5379.15
32082.440, 32083.386, 32082.913, 112.14,460.15,5393.85
32083.386, 32084.333, 32083.859, 112.07,459.24,5390.35
32084.333, 32085.280, 32084.807, 112.47,462.13,5363.65
32085.280, 32086.232, 32085.756, 112.84,458.55,5245.77
32086.232, 32087.184, 32086.708, 111.71,460.30,5172.09
32087.184, 32088.130, 32087.657, 111.03,459.27,5144.76
32088.130, 32089.078, 32088.604, 111.81,459.81,5074.40
32089.078, 32090.029, 32089.554, 112.37,458.39,5017.36
32090.029, 32090.981, 32090.505, 113.11,458.31,5039.95
32090.981, 32091.927, 32091.454, 111.13,459.21,4996.69
32091.927, 32092.875, 32092.401, 112.17,458.02,4965.34
32092.875, 32093.827, 32093.351, 110.97,459.53,5053.34
32093.827, 32094.779, 32094.303, 112.76,459.25,5037.59
32094.779, 32095.730, 32095.254, 113.60,456.58,5034.69
32095.730, 32096.677, 32096.203, 111.07,455.41,4946.05
32096.677, 32097.624, 32097.150, 111.39,451.99,4912.01
32097.624, 32098.577, 32098.101, 112.48,455.27,4915.90
32098.577, 32099.528, 32099.053, 112.47,456.07,4935.17
32099.528, 32100.480, 32100.004, 112.20,455.18,4877.41
32100.480, 32101.426, 32100.953, 112.59,455.08,4840.36
32101.426, 32102.374, 32101.900, 114.03,457.46,4791.96
32102.374, 32103.326, 32102.850, 113.70,457.82,4800.47
32103.326, 32104.277, 32103.802, 113.43,458.44,4808.25
32104.277, 32105.224, 32104.751, 112.92,459.40,4810.40
32105.224, 32106.176, 32105.700, 113.28,457.96,4813.37
32106.176, 32107.122, 32106.649, 112.78,456.61,4808.29
32107.122, 32108.074, 32107.598, 112.80,458.31,4862.15
32108.074, 32109.019, 32108.546, 111.00,456.33,4854.86
32109.019, 32109.966, 32109.492, 109.45,453.82,4898.62
32109.966, 32110.913, 32110.440, 110.71,452.88,4880.53
32110.913, 32111.864, 32111.389, 112.79,456.93,4914.48
32111.864, 32112.811, 32112.337, 110.68,452.47,4924.84
32112.811, 32113.758, 32113.284, 111.21,453.18,4921.38
32113.758, 32114.711, 32114.234, 109.57,453.71,4934.82
32114.711, 32115.663, 32115.187, 107.65,447.42,4894.31
32115.663, 32116.615, 32116.139, 110.09,453.12,4909.31
32116.615, 32117.566, 32117.091, 108.45,446.82,4899.22
32117.566, 32118.513, 32118.040, 110.75,451.30,4954.87
32118.513, 32119.466, 32118.989, 112.16,452.74,4940.24
32119.466, 32120.419, 32119.942, 112.10,452.09,4925.89
32120.419, 32121.371, 32120.895, 111.73,453.81,4999.34
32121.371, 32122.322, 32121.847, 113.55,454.56,5003.08
32122.322, 32123.268, 32122.795, 112.02,451.79,4990.55
32123.268, 32124.216, 32123.742, 113.35,453.93,5050.92
32124.216, 32125.168, 32124.692, 113.55,451.33,5043.18
32125.168, 32126.120, 32125.644, 113.66,452.37,5041.11
32126.120, 32127.071, 32126.596, 112.55,451.72,5053.40
32127.071, 32128.018, 32127.545, 113.63,452.70,5017.58
32128.018, 32128.966, 32128.492, 111.48,451.14,4981.27
32128.966, 32129.917, 32129.441, 111.60,454.32,4994.72
32129.917, 32130.869, 32130.393, 114.40,455.95,5024.82
32130.869, 32131.827, 32131.348, 113.46,455.62,5024.71
32131.827, 32132.773, 32132.300, 113.52,456.20,5001.24
32132.773, 32133.721, 32133.247, 115.03,455.16,4978.21
32133.721, 32134.672, 32134.196, 113.86,454.71,4947.48
32134.672, 32135.625, 32135.149, 114.68,456.02,4929.36
32135.625, 32136.576, 32136.101, 117.02,453.27,4837.04
32136.576, 32137.523, 32137.049, 113.38,454.83,4888.03
32137.523, 32138.471, 32137.997, 114.18,454.98,4874.93
32138.471, 32139.422, 32138.946, 115.09,454.87,4860.57
32139.422, 32140.374, 32139.898, 115.37,457.55,4930.46
32140.374, 32141.326, 32140.850, 115.41,456.06,4914.22
32141.326, 32142.272, 32141.799, 116.42,457.07,4948.28
32142.272, 32143.225, 32142.748, 116.44,455.59,4929.92
32143.225, 32144.178, 32143.701, 113.25,454.77,4943.47
32144.178, 32145.130, 32144.654, 112.14,456.38,4961.54
32145.130, 32146.081, 32145.606, 113.21,453.47,4958.08
32146.081, 32147.027, 32146.554, 113.64,454.99,4967.54
32147.027, 32147.975, 32147.501, 112.15,454.36,4999.05
32147.975, 32148.928, 32148.451, 112.22,453.23,4968.44
32148.928, 32149.879, 32149.403, 113.32,458.03,5064.74
32149.879, 32150.831, 32150.355, 113.64,456.44,5062.93
32150.831, 32151.777, 32151.304, 113.23,453.12,4977.13
32151.777, 32152.725, 32152.251, 113.29,456.47,5041.79
32152.725, 32153.677, 32153.201, 112.65,454.59,5090.10
32153.677, 32154.628, 32154.152, 113.10,456.10,5089.72
32154.628, 32155.574, 32155.101, 111.18,453.97,5023.52
32155.574, 32156.527, 32156.051, 110.24,454.26,5018.79
32156.527, 32157.485, 32157.006, 114.29,455.28,5013.82
32157.485, 32158.439, 32157.962, 112.54,453.60,4922.36
32158.439, 32159.391, 32158.915, 114.51,456.48,4956.74
32159.391, 32160.342, 32159.866, 114.44,453.91,4883.21
32160.342, 32161.294, 32160.818, 113.60,456.51,4867.80
32161.294, 32162.240, 32161.767, 116.35,456.27,4826.04
32162.240, 32163.188, 32162.714, 117.83,456.29,4851.68
32163.188, 32164.140, 32163.664, 118.09,455.64,4820.58
32164.140, 32165.091, 32164.615, 123.78,457.91,4875.29
32165.091, 32166.043, 32165.567, 124.52,454.52,4984.60
32166.043, 32166.990, 32166.517, 126.39,457.59,5120.87
32166.990, 32167.943, 32167.467, 128.24,459.01,5228.12
32167.943, 32168.896, 32168.420, 127.75,457.41,5275.96
32168.896, 32169.847, 32169.371, 129.47,458.40,5289.85
32169.847, 32170.799, 32170.323, 129.99,460.73,5337.20
32170.799, 32171.745, 32171.272, 125.70,457.07,5211.86
32171.745, 32172.693, 32172.219, 127.37,458.67,5263.30
32172.693, 32173.645, 32173.169, 126.35,458.05,5265.24
32173.645, 32174.596, 32174.120, 127.57,456.91,5302.68
32174.596, 32175.548, 32175.072, 129.93,455.79,5226.51
32175.548, 32176.495, 32176.022, 126.80,454.78,5217.26
32176.495, 32177.442, 32176.969, 124.93,454.72,5142.32
32177.442, 32178.394, 32177.918, 126.28,456.46,5131.42
32178.394, 32179.345, 32178.869, 125.82,456.57,5107.02
32179.345, 32180.290, 32179.817, 127.61,454.57,5173.09
32180.290, 32181.237, 32180.764, 128.27,453.85,5224.26
32181.237, 32182.183, 32181.710, 130.29,456.19,5290.34
32182.183, 32183.130, 32182.656, 129.99,456.41,5340.51
32183.130, 32184.077, 32183.604, 130.60,458.31,5343.04
32184.077, 32185.030, 32184.554, 130.07,455.06,5358.62
32185.030, 32185.982, 32185.506, 129.56,456.13,5342.26
32185.982, 32186.934, 32186.458, 130.09,456.11,5322.28
32186.934, 32187.879, 32187.406, 128.38,457.07,5325.90
32187.879, 32188.826, 32188.353, 129.70,459.97,5386.63
32188.826, 32189.772, 32189.299, 128.32,455.78,5301.40
32189.772, 32190.718, 32190.245, 127.01,459.72,5312.85
32190.718, 32191.665, 32191.191, 128.94,460.60,5348.85
32191.665, 32192.612, 32192.139, 128.06,456.66,5302.85
32192.612, 32193.564, 32193.088, 127.65,458.82,5367.49
32193.564, 32194.515, 32194.039, 126.54,454.06,5355.19
32194.515, 32195.462, 32194.988, 129.05,456.30,5360.72
32195.462, 32196.409, 32195.936, 129.27,454.76,5307.37
32196.409, 32197.362, 32196.886, 128.50,456.81,5281.60
32197.362, 32198.313, 32197.837, 125.56,454.56,5243.84
32198.313, 32199.265, 32198.789, 125.27,454.69,5279.24
32199.265, 32200.223, 32199.744, 123.88,453.66,5257.97
32200.223, 32201.170, 32200.696, 125.34,455.50,5295.63
32201.170, 32202.117, 32201.644, 124.97,449.75,5220.37
32202.117, 32203.069, 32202.593, 128.51,458.52,5319.48
32203.069, 32204.021, 32203.545, 126.39,454.66,5319.93
32204.021, 32204.972, 32204.496, 128.26,455.84,5352.60
32204.972, 32205.919, 32205.445, 132.49,462.13,5460.09
32205.919, 32206.872, 32206.396, 130.87,455.98,5401.61
32206.872, 32207.824, 32207.348, 130.13,453.79,5391.86
32207.824, 32208.775, 32208.300, 130.98,453.35,5405.99
32208.775, 32209.722, 32209.249, 132.62,453.81,5486.22
32209.722, 32210.669, 32210.195, 133.77,455.05,5476.55
32210.669, 32211.622, 32211.146, 132.76,454.04,5479.23
32211.622, 32212.575, 32212.099, 133.97,456.95,5526.81
32212.575, 32213.526, 32213.051, 133.78,456.37,5469.34
32213.526, 32214.477, 32214.002, 134.67,460.42,5506.86
32214.477, 32215.424, 32214.950, 132.67,462.32,5471.52
32215.424, 32216.377, 32215.900, 131.13,462.90,5417.19
32216.377, 32217.330, 32216.854, 132.30,-9999.00,5444.96
32217.330, 32218.282, 32217.806, 133.85,-9999.00,5520.34
32218.282, 32219.233, 32218.758, 135.09,-9999.00,5530.65
32219.233, 32220.179, 32219.706, 136.07,-9999.00,5600.62
32220.179, 32221.126, 32220.652, 135.80,-9999.00,5572.71
32221.126, 32222.077, 32221.602, 134.53,-9999.00,5601.54
32222.077, 32223.023, 32222.550, 133.56,-9999.00,5568.11
32223.023, 32223.970, 32223.496, 135.58,461.72,5563.19
32223.970, 32224.918, 32224.444, 136.08,462.62,5606.96
32224.918, 32225.870, 32225.394, 132.19,457.99,5549.11
32225.870, 32226.822, 32226.346, 130.00,457.06,5505.70
32226.822, 32227.773, 32227.297, 131.26,459.29,5490.41
32227.773, 32228.719, 32228.246, 130.00,462.38,5551.59
32228.719, 32229.666, 32229.192, 129.12,458.05,5454.02
32229.666, 32230.625, 32230.146, 128.37,456.84,5424.61
32230.625, 32231.577, 32231.101, 132.24,460.01,5428.84
32231.577, 32232.528, 32232.053, 129.81,459.77,5436.70
32232.528, 32233.474, 32233.001, 129.99,458.12,5453.14
32233.474, 32234.420, 32233.947, 128.72,459.44,5435.25
32234.420, 32235.366, 32234.893, 129.76,459.83,5464.03
32235.366, 32236.313, 32235.839, 129.66,457.88,5451.60
32236.313, 32237.259, 32236.786, 129.42,459.80,5483.09
32237.259, 32238.205, 32237.732, 129.26,460.23,5494.42
32238.205, 32239.151, 32238.678, 129.71,458.36,5475.00
32239.151, 32240.098, 32239.625, 131.79,461.16,5546.02
32240.098, 32241.045, 32240.571, 130.86,461.06,5532.83
32241.045, 32241.992, 32241.519, 131.68,458.35,5502.12
32241.992, 32242.941, 32242.467, 129.93,457.60,5490.20
32242.941, 32243.887, 32243.414, 133.38,461.90,5596.58
32243.887, 32244.833, 32244.360, 133.28,461.78,5535.18
32244.833, 32245.780, 32245.307, 131.22,460.34,5526.90
32245.780, 32246.726, 32246.253, 129.38,459.98,5394.84
32246.726, 32247.672, 32247.199, 130.27,459.64,5357.13
32247.672, 32248.618, 32248.145, 125.26,456.69,5255.98
32248.618, 32249.564, 32249.091, 127.49,459.68,5178.07
32249.564, 32250.511, 32250.037, 126.08,458.00,5081.92
32250.511, 32251.457, 32250.984, 127.02,459.93,5136.42
32251.457, 32252.403, 32251.930, 130.29,458.93,5196.69
32252.403, 32253.349, 32252.876, 129.84,457.46,5282.16
32253.349, 32254.296, 32253.822, 131.81,460.78,5415.93
32254.296, 32255.242, 32254.769, 130.66,458.82,5480.00
32255.242, 32256.188, 32255.715, 130.91,456.52,5474.10
32256.188, 32257.134, 32256.661, 132.40,458.16,5478.09
32257.134, 32258.080, 32257.607, 131.20,458.45,5542.83
32258.080, 32259.027, 32258.554, 130.80,457.83,5512.07
32259.027, 32259.973, 32259.500, 130.98,460.50,5565.78
32259.973, 32260.922, 32260.447, 131.74,460.63,5593.79
32260.922, 32261.875, 32261.399, 131.81,458.00,5573.27
32261.875, 32262.827, 32262.351, 133.65,461.59,5566.68
32262.827, 32263.778, 32263.303, 133.19,464.09,5639.91
32263.778, 32264.724, 32264.251, 129.54,458.90,5568.90
32264.724, 32265.671, 32265.197, 132.48,459.52,5552.55
32265.671, 32266.615, 32266.143, 131.87,458.91,5562.10
32266.615, 32267.563, 32267.089, 132.66,457.64,5591.10
32267.563, 32268.509, 32268.036, 135.77,459.59,5561.69
32268.509, 32269.460, 32268.984, 133.00,456.42,5614.77
32269.460, 32270.406, 32269.933, 133.27,458.28,5616.86
32270.406, 32271.353, 32270.879, 134.81,457.42,5585.81
32271.353, 32272.300, 32271.826, 133.21,454.55,5626.62
32272.300, 32273.245, 32272.773, 133.29,457.29,5607.66
32273.245, 32274.191, 32273.718, 133.32,456.05,5635.72
32274.191, 32275.138, 32274.665, 133.44,455.10,5591.27
32275.138, 32276.085, 32275.611, 132.50,454.82,5621.14
32276.085, 32277.032, 32276.559, 135.57,453.95,5556.61
32277.032, 32277.983, 32277.508, 132.01,454.78,5599.26
32277.983, 32278.931, 32278.457, 132.07,455.28,5598.05
32278.931, 32279.882, 32279.406, 134.66,455.16,5573.66
32279.882, 32280.835, 32280.358, 134.46,457.24,5586.14
32280.835, 32281.787, 32281.311, 133.36,460.00,5611.56
32281.787, 32282.732, 32282.259, 130.76,453.59,5558.97
32282.732, 32283.677, 32283.204, 131.67,457.34,5633.07
32283.677, 32284.625, 32284.151, 129.43,456.60,5548.64
32284.625, 32285.577, 32285.101, 128.56,459.10,5583.82
32285.577, 32286.523, 32286.050, 131.12,456.85,5558.41
32286.523, 32287.470, 32286.996, 130.34,455.66,5565.41
32287.470, 32288.417, 32287.943, 131.37,457.94,5534.23
32288.417, 32289.369, 32288.893, 131.56,459.93,5608.69
32289.369, 32290.321, 32289.845, 131.75,459.50,5570.16
32290.321, 32291.279, 32290.800, 132.74,462.22,5617.66
32291.279, 32292.225, 32291.752, 130.72,459.50,5546.52
32292.225, 32293.173, 32292.699, 129.14,461.62,5547.32
32293.173, 32294.125, 32293.649, 130.28,460.55,5561.19
32294.125, 32295.077, 32294.601, 128.87,459.35,5536.25
32295.077, 32296.028, 32295.553, 130.85,460.50,5547.84
32296.028, 32296.974, 32296.501, 130.72,458.75,5516.50
32296.974, 32297.921, 32297.447, 129.41,458.44,5491.85
32297.921, 32298.867, 32298.394, 130.86,460.77,5553.49
32298.867, 32299.819, 32299.343, 131.71,461.14,5550.15
32299.819, 32300.765, 32300.292, 128.96,460.13,5584.72
32300.765, 32301.713, 32301.239, 129.04,461.62,5578.64
32301.713, 32302.665, 32302.189, 129.77,461.05,5595.06
32302.665, 32303.617, 32303.141, 127.64,461.40,5572.22
32303.617, 32304.563, 32304.090, 129.89,463.05,5554.58
32304.563, 32305.515, 32305.039, 128.80,461.71,5537.62
32305.515, 32306.469, 32305.992, 129.99,460.55,5518.70
32306.469, 32307.420, 32306.944, 130.03,460.92,5523.97
32307.420, 32308.373, 32307.897, 130.97,462.66,5558.41
32308.373, 32309.323, 32308.848, 131.03,461.47,5548.65
32309.323, 32310.270, 32309.796, 129.66,461.67,5552.13
32310.270, 32311.217, 32310.743, 127.74,461.18,5569.44
32311.217, 32312.163, 32311.690, 128.48,458.87,5563.61
32312.163, 32313.109, 32312.636, 126.81,458.48,5548.14
32313.109, 32314.057, 32313.583, 127.97,457.59,5494.85
32314.057, 32315.009, 32314.533, 130.19,459.12,5559.70
32315.009, 32315.961, 32315.485, 127.98,460.20,5556.87
32315.961, 32316.912, 32316.437, 129.04,457.91,5512.15
32316.912, 32317.871, 32317.392, 127.77,458.72,5545.00
32317.871, 32318.817, 32318.344, 128.79,458.68,5583.31
32318.817, 32319.764, 32319.291, 130.24,460.55,5541.12
32319.764, 32320.717, 32320.240, 128.75,457.98,5582.87
32320.717, 32321.668, 32321.192, 130.21,461.11,5557.16
32321.668, 32322.620, 32322.144, 128.21,460.09,5564.98
32322.620, 32323.566, 32323.093, 131.18,459.82,5520.85
32323.566, 32324.514, 32324.040, 127.40,458.56,5534.12
32324.514, 32325.466, 32324.990, 127.20,457.39,5492.65
32325.466, 32326.417, 32325.941, 127.63,456.68,5483.75
32326.417, 32327.369, 32326.893, 129.31,459.34,5509.82
32327.369, 32328.316, 32327.843, 127.75,457.12,5456.68
32328.316, 32329.269, 32328.793, 128.97,459.82,5529.96
32329.269, 32330.222, 32329.745, 128.77,459.46,5492.03
32330.222, 32331.173, 32330.697, 125.55,459.61,5472.63
32331.173, 32332.125, 32331.649, 125.85,457.67,5461.77
32332.125, 32333.071, 32332.598, 126.88,461.21,5448.73
32333.071, 32334.019, 32333.545, 126.01,459.12,5462.66
32334.019, 32334.971, 32334.495, 126.58,457.66,5412.46
32334.971, 32335.923, 32335.447, 125.75,460.04,5460.86
32335.923, 32336.874, 32336.399, 125.95,459.77,5448.22
32336.874, 32337.821, 32337.348, 128.03,459.32,5468.07
32337.821, 32338.768, 32338.295, 124.30,460.70,5463.76
32338.768, 32339.720, 32339.244, 124.28,457.30,5431.76
32339.720, 32340.672, 32340.196, 124.54,458.13,5403.56
32340.672, 32341.630, 32341.151, 124.25,459.13,5343.89
32341.630, 32342.576, 32342.103, 125.89,457.49,5354.01
32342.576, 32343.523, 32343.049, 124.73,459.13,5400.96
32343.523, 32344.476, 32343.999, 127.17,457.46,5414.79
32344.476, 32345.428, 32344.952, 124.23,455.94,5405.36
32345.428, 32346.379, 32345.903, 126.09,455.90,5434.22
32346.379, 32347.326, 32346.853, 124.71,453.63,5472.55
32347.326, 32348.273, 32347.799, 127.91,453.69,5469.80
32348.273, 32349.225, 32348.749, 127.49,451.16,5434.71
32349.225, 32350.177, 32349.701, 126.48,449.93,5489.07
32350.177, 32351.129, 32350.653, 127.01,450.45,5433.81
32351.129, 32352.075, 32351.602, 127.10,452.29,5457.24
32352.075, 32353.029, 32352.552, 128.54,452.47,5465.35
32353.029, 32353.981, 32353.505, 127.96,452.40,5436.12
32353.981, 32354.933, 32354.457, 127.37,451.53,5460.19
32354.933, 32355.884, 32355.408, 127.96,452.44,5513.52
32355.884, 32356.831, 32356.357, 129.07,450.51,5467.13
32356.831, 32357.778, 32357.305, 126.95,450.20,5477.28
32357.778, 32358.731, 32358.254, 128.75,451.34,5484.94
32358.731, 32359.682, 32359.206, 127.79,450.94,5479.72
32359.682, 32360.633, 32360.157, 127.23,452.29,5449.65
32360.633, 32361.579, 32361.106, 128.19,450.96,5463.46
32361.579, 32362.527, 32362.053, 125.92,449.37,5355.13
32362.527, 32363.479, 32363.003, 125.33,450.78,5362.23
32363.479, 32364.431, 32363.955, 124.80,456.80,5452.28
32364.431, 32365.383, 32364.907, 125.85,455.66,5408.97
32365.383, 32366.330, 32365.857, 127.18,458.99,5448.67
32366.330, 32367.283, 32366.807, 124.80,454.59,5438.43
32367.283, 32368.235, 32367.759, 125.45,457.18,5444.38
32368.235, 32369.187, 32368.711, 126.22,456.05,5440.33
32369.187, 32370.138, 32369.662, 126.98,458.23,5431.78
32370.138, 32371.085, 32370.611, 125.19,457.95,5471.99
32371.085, 32372.033, 32371.559, 122.99,454.74,5342.14
32372.033, 32372.985, 32372.509, 124.14,455.26,5384.33
32372.985, 32373.936, 32373.461, 123.72,456.44,5410.04
32373.936, 32374.882, 32374.409, 125.20,454.89,5407.49
32374.882, 32375.829, 32375.356, 125.62,457.69,5413.87
32375.829, 32376.782, 32376.306, 124.32,459.05,5474.56
32376.782, 32377.734, 32377.258, 123.70,456.28,5365.54
32377.734, 32378.685, 32378.210, 122.81,456.06,5390.81
32378.685, 32379.631, 32379.158, 124.08,456.62,5377.52
32379.631, 32380.579, 32380.105, 125.06,457.23,5411.68
32380.579, 32381.531, 32381.055, 124.96,459.07,5400.65
32381.531, 32382.483, 32382.007, 124.41,458.27,5418.14
32382.483, 32383.434, 32382.959, 124.71,458.52,5408.11
32383.434, 32384.381, 32383.907, 124.19,457.60,5427.48
32384.381, 32385.328, 32384.855, 124.14,458.58,5423.07
32385.328, 32386.280, 32385.804, 122.00,458.89,5380.87
32386.280, 32387.232, 32386.756, 123.29,457.47,5338.48
32387.232, 32388.184, 32387.708, 123.84,457.40,5389.62
32388.184, 32389.130, 32388.657, 123.53,457.76,5393.44
32389.130, 32390.084, 32389.607, 124.13,459.74,5453.04
32390.084, 32391.036, 32390.560, 124.26,458.88,5425.98
32391.036, 32391.988, 32391.512, 122.21,455.48,5370.06
32391.988, 32392.939, 32392.463, 124.68,457.92,5390.44
32392.939, 32393.886, 32393.412, 124.41,456.98,5344.66
32393.886, 32394.833, 32394.359, 122.75,458.58,5379.24
