Start_UTC,End_UTC,Mid_UTC,CO_ppbv,CO2_ppmv,H2O_ppmv
34018.178, 34019.124, 34018.651,  92.21,449.45, 510.95
34019.124, 34020.071, 34019.598,  93.18,447.44, 517.91
34020.071, 34021.016, 34020.544,  90.99,443.70, 486.95
34021.016, 34021.962, 34021.489,  90.91,441.86, 459.21
34021.962, 34022.910, 34022.436,  90.98,439.92, 472.43
34022.910, 34023.855, 34023.382,  90.00,439.62, 468.24
34023.855, 34024.801, 34024.328,  91.30,439.74, 430.46
34024.801, 34025.749, 34025.275,  91.30,442.44, 437.44
34025.749, 34026.699, 34026.224,  93.26,437.68, 435.59
34026.699, 34027.645, 34027.172,  91.58,442.85, 463.98
34027.645, 34028.591, 34028.118,  92.36,440.89, 429.41
34028.591, 34029.537, 34029.064,  90.37,443.60, 462.48
34029.537, 34030.484, 34030.010,  91.15,441.66, 441.24
34030.484, 34031.430, 34030.957,  93.43,442.22, 397.63
34031.430, 34032.376, 34031.903,  90.66,441.16, 414.07
34032.376, 34033.322, 34032.849,  90.98,443.63, 391.55
34033.323, 34034.269, 34033.796,  92.40,443.34, 461.95
34034.274, 34035.219, 34034.746,  91.13,443.88, 431.52
34035.219, 34036.166, 34035.693,  92.17,445.33, 468.54
34036.166, 34037.112, 34036.639,  92.04,446.56, 446.85
34037.112, 34038.058, 34037.585,  91.12,447.14, 472.36
34038.058, 34039.004, 34038.531,  89.09,447.02, 459.09
34039.004, 34039.952, 34039.478,  91.56,448.26, 435.84
34039.949, 34040.892, 34040.421,  92.52,445.54, 441.04
34040.891, 34041.838, 34041.364,  93.41,446.31, 440.72
34041.838, 34042.784, 34042.311,  93.19,448.18, 414.18
34042.784, 34043.730, 34043.257,  88.85,445.46, 417.13
34043.730, 34044.676, 34044.203,  90.19,446.90, 432.47
34044.676, 34045.623, 34045.150,  88.34,443.61, 395.39
34045.625, 34046.571, 34046.098,  88.94,445.14, 402.77
34046.574, 34047.520, 34047.047,  86.61,443.70, 411.41
34047.520, 34048.466, 34047.993,  83.81,444.40, 355.60
34048.466, 34049.413, 34048.940,  83.88,445.90, 308.58
34049.413, 34050.359, 34049.886,  83.66,445.23, 288.34
34050.358, 34051.304, 34050.831,  82.38,444.01, 291.42
34051.300, 34052.246, 34051.773,  82.29,445.06, 289.52
34052.246, 34053.192, 34052.719,  84.72,446.79, 271.70
34053.192, 34054.138, 34053.665,  84.93,443.68, 253.87
34054.138, 34055.085, 34054.611,  84.38,442.61, 256.61
34055.085, 34056.033, 34055.559,  85.34,440.20, 288.20
34056.033, 34056.979, 34056.506,  83.92,440.08, 267.16
34056.979, 34057.931, 34057.455,  83.71,439.15, 294.09
34057.931, 34058.877, 34058.404,  86.26,438.64, 291.28
34058.877, 34059.825, 34059.351,  85.36,438.63, 245.79
34059.825, 34060.777, 34060.301,  84.21,440.22, 277.43
34060.777, 34061.728, 34061.253,  85.59,439.24, 257.67
34061.728, 34062.674, 34062.201,  85.66,441.77, 294.61
34062.674, 34063.620, 34063.147,  86.10,440.91, 276.48
34063.620, 34064.567, 34064.093,  84.70,441.82, 308.40
34064.567, 34065.511, 34065.039,  86.89,442.54, 292.60
34065.511, 34066.458, 34065.984,  86.19,440.05, 314.61
34066.458, 34067.404, 34066.931,  84.80,438.74, 284.83
34067.404, 34068.350, 34067.877,  85.72,441.82, 285.99
34068.350, 34069.296, 34068.823,  86.09,439.27, 280.62
34069.296, 34070.242, 34069.769,  86.45,442.56, 297.43
34070.242, 34071.189, 34070.715,  86.56,442.14, 325.70
34071.189, 34072.135, 34071.662,  85.83,440.29, 309.76
34072.135, 34073.081, 34072.608,  85.72,442.27, 344.45
34073.081, 34074.028, 34073.555,  85.19,440.09, 332.57
34074.028, 34074.974, 34074.501,  84.56,440.14, 291.73
34074.974, 34075.920, 34075.447,  82.91,441.99, 321.22
34075.920, 34076.867, 34076.394,  84.88,442.11, 289.36
34076.867, 34077.812, 34077.339,  83.88,440.82, 336.45
34077.812, 34078.759, 34078.285,  83.53,443.28, 289.78
34078.759, 34079.705, 34079.232,  81.78,441.77, 302.37
34079.705, 34080.653, 34080.179,  81.84,441.24, 271.00
34080.653, 34081.605, 34081.129,  80.50,442.54, 262.91
34081.605, 34082.557, 34082.081,  80.59,441.98, 267.61
34082.557, 34083.502, 34083.029,  83.65,442.48, 251.34
34083.502, 34084.449, 34083.976,  81.04,441.17, 270.93
34084.449, 34085.396, 34084.922,  80.90,440.38, 265.51
34085.396, 34086.347, 34085.871,  80.50,440.64, 217.67
34086.347, 34087.293, 34086.820,  83.53,441.07, 236.96
34087.293, 34088.239, 34087.766,  81.59,440.29, 211.05
34088.239, 34089.186, 34088.713,  82.39,440.66, 239.14
34089.186, 34090.132, 34089.659,  82.65,440.61, 246.85
34090.132, 34091.078, 34090.605,  82.28,439.31, 236.90
34091.082, 34092.029, 34091.556,  81.79,439.82, 226.37
34092.030, 34092.989, 34092.509,  82.23,442.87, 245.69
34092.989, 34093.941, 34093.465,  83.23,442.39, 251.45
34093.941, 34094.892, 34094.416,  84.52,442.55, 263.24
34094.892, 34095.839, 34095.365,  82.51,442.73, 264.35
34095.836, 34096.783, 34096.310,  82.17,440.87, 277.83
34096.781, 34097.733, 34097.257,  85.00,443.81, 276.51
34097.733, 34098.685, 34098.209,  80.34,443.32, 281.80
34098.685, 34099.631, 34099.158,  81.98,440.95, 307.64
34099.631, 34100.577, 34100.104,  83.43,443.54, 276.71
34100.577, 34101.524, 34101.050,  82.79,441.13, 252.19
34101.524, 34102.476, 34102.000,  82.83,442.85, 278.12
34102.476, 34103.422, 34102.949,  82.58,444.36, 271.02
34103.422, 34104.368, 34103.895,  80.95,443.60, 226.57
34104.368, 34105.315, 34104.841,  81.41,442.25, 262.36
34105.315, 34106.260, 34105.787,  79.98,440.95, 232.78
34106.260, 34107.206, 34106.733,  83.40,442.63, 232.67
34107.206, 34108.153, 34107.680,  82.52,441.08, 226.13
34108.153, 34109.098, 34108.626,  81.72,442.43, 218.54
34109.098, 34110.044, 34109.571,  81.52,440.96, 217.43
34110.044, 34110.991, 34110.518,  84.29,441.82, 228.43
34110.991, 34111.938, 34111.464,  81.83,441.55, 242.50
34111.938, 34112.884, 34112.411,  81.09,438.37, 238.44
34112.884, 34113.830, 34113.357,  83.42,439.72, 242.77
34113.830, 34114.777, 34114.304,  80.62,437.98, 239.50
34114.777, 34115.735, 34115.256,  81.64,438.42, 212.56
34115.735, 34116.688, 34116.212,  80.37,438.19, 219.58
34116.688, 34117.633, 34117.160,  80.97,439.46, 218.71
34117.633, 34118.579, 34118.106,  82.57,438.10, 237.74
34118.579, 34119.527, 34119.053,  81.97,438.54, 193.74
34119.527, 34120.479, 34120.003,  81.09,438.95, 248.41
34120.479, 34121.430, 34120.954,  84.63,439.63, 214.87
34121.430, 34122.376, 34121.903,  83.07,439.26, 254.25
34122.376, 34123.324, 34122.850,  82.17,439.62, 257.21
34123.324, 34124.276, 34123.800,  83.76,438.93, 210.86
34124.276, 34125.228, 34124.752,  83.60,437.82, 242.91
34125.228, 34126.173, 34125.700,  82.76,437.47, 215.58
34126.173, 34127.120, 34126.647,  83.93,438.72, 226.49
34127.120, 34128.067, 34127.593,  82.23,435.17, 281.37
34128.067, 34129.018, 34128.542,  83.24,439.58, 301.66
34129.018, 34129.964, 34129.491,  79.84,437.04, 214.07
34129.964, 34130.911, 34130.438,  81.81,439.20, 277.33
34130.911, 34131.858, 34131.384,  80.34,436.75, 228.00
34131.858, 34132.809, 34132.333,  80.96,438.81, 236.13
34132.809, 34133.755, 34133.282,  80.11,435.53, 205.48
34133.755, 34134.702, 34134.229,  79.54,435.64, 183.79
34134.702, 34135.649, 34135.175,  78.88,433.71, 218.97
34135.649, 34136.600, 34136.124,  80.05,439.82, 241.43
34136.600, 34137.546, 34137.073,  81.39,437.43, 228.51
34137.546, 34138.493, 34138.020,  79.21,439.36, 214.71
34138.493, 34139.446, 34138.970,  81.83,439.60, 222.49
34139.446, 34140.398, 34139.922,  80.39,441.38, 223.97
34140.398, 34141.349, 34140.873,  78.78,440.35, 206.06
34141.349, 34142.296, 34141.822,  81.16,442.29, 207.05
34142.296, 34143.243, 34142.770,  80.73,441.03, 239.30
34143.243, 34144.195, 34143.719,  80.00,442.51, 225.12
34144.195, 34145.147, 34144.671,  79.36,442.15, 254.09
34145.147, 34146.092, 34145.619,  78.63,442.69, 217.96
34146.092, 34147.039, 34146.566,  80.03,440.94, 212.25
34147.039, 34147.986, 34147.513,  80.58,439.51, 205.06
34147.986, 34148.938, 34148.462,  80.17,442.64, 183.82
34148.938, 34149.883, 34149.410,  82.17,440.14, 202.67
34149.883, 34150.830, 34150.357,  81.65,441.13, 194.83
34150.830, 34151.777, 34151.304,  82.15,439.44, 173.17
34151.777, 34152.728, 34152.253,  82.81,444.96, 182.75
34152.728, 34153.674, 34153.201,  82.34,444.85, 230.86
34153.674, 34154.622, 34154.148,  81.76,444.28, 229.89
34154.622, 34155.568, 34155.095,  82.68,443.37, 233.56
34155.568, 34156.519, 34156.044,  80.25,444.60, 243.87
34156.519, 34157.465, 34156.992,  79.99,441.51, 226.72
34157.465, 34158.413, 34157.939,  80.96,444.15, 209.24
34158.413, 34159.365, 34158.889,  80.99,446.22, 227.90
34159.365, 34160.317, 34159.841,  80.78,446.97, 254.56
34160.317, 34161.268, 34160.792,  81.22,445.94, 231.07
34161.268, 34162.215, 34161.741,  79.30,443.47, 241.07
34162.215, 34163.162, 34162.689,  80.42,446.20, 230.88
34163.162, 34164.115, 34163.639,  78.81,446.29, 233.59
34164.115, 34165.066, 34164.590,  77.77,446.55, 203.72
34165.066, 34166.012, 34165.539,  76.74,445.89, 221.31
34166.012, 34166.959, 34166.485,  73.53,446.31, 215.09
34166.959, 34167.905, 34167.432,  72.97,443.88, 157.27
34167.905, 34168.857, 34168.381,  72.85,445.45, 186.79
34168.857, 34169.803, 34169.330,  73.06,443.77, 158.00
34169.803, 34170.750, 34170.276,  71.74,444.91, 189.81
34170.750, 34171.696, 34171.223,  72.77,447.11, 157.36
34171.696, 34172.647, 34172.172,  73.88,443.67, 144.88
34172.647, 34173.594, 34173.120,  72.63,444.94, 130.34
34173.594, 34174.541, 34174.067,  74.93,446.26, 115.21
34174.541, 34175.494, 34175.018,  71.47,446.11, 124.85
34175.494, 34176.446, 34175.970,  72.53,446.68, 125.80
34176.446, 34177.397, 34176.922,  72.05,446.37, 106.85
34177.397, 34178.343, 34177.870,  71.72,447.36,-8888.00
34178.343, 34179.291, 34178.817,  72.62,446.51,-8888.00
34179.291, 34180.243, 34179.767,  72.46,448.06,-8888.00
34180.243, 34181.195, 34180.719,  73.62,447.24,-8888.00
34181.195, 34182.140, 34181.668,  71.80,446.99,-8888.00
34182.140, 34183.087, 34182.613,  71.80,449.35, 121.33
34183.087, 34184.034, 34183.561,  70.55,447.83, 103.25
34184.034, 34184.985, 34184.510,  70.60,446.83, 120.19
34184.985, 34185.931, 34185.458,  71.37,446.33, 113.05
34185.931, 34186.878, 34186.404,  70.83,444.94, 126.76
34186.878, 34187.825, 34187.352,  70.87,445.60,-8888.00
34187.825, 34188.776, 34188.301,  72.57,447.12,-8888.00
34188.776, 34189.722, 34189.249,  70.65,443.77,-8888.00
34189.722, 34190.669, 34190.195,  70.44,446.82,-8888.00
34190.669, 34191.616, 34191.143,  70.37,445.81, 119.94
34191.618, 34192.568, 34192.093,  70.93,446.00, 107.83
34192.572, 34193.518, 34193.045,  69.00,446.07,-8888.00
34193.518, 34194.465, 34193.991,  71.53,442.05,-8888.00
34194.465, 34195.418, 34194.942,  70.79,441.21,-8888.00
34195.418, 34196.370, 34195.894,  72.32,444.90,-8888.00
34196.370, 34197.321, 34196.845,  74.41,442.71,-8888.00
34197.320, 34198.267, 34197.793,  70.42,442.69,-8888.00
34198.262, 34199.210, 34198.736,  72.15,445.90,-8888.00
34199.210, 34200.162, 34199.686,  73.07,443.23,-8888.00
34200.162, 34201.114, 34200.638,  73.51,441.85,-8888.00
34201.114, 34202.059, 34201.587,  71.92,441.06,-8888.00
34202.059, 34203.006, 34202.532,  70.53,439.51,-8888.00
34203.006, 34203.953, 34203.480,  69.12,438.84,-8888.00
34203.953, 34204.904, 34204.429,  70.01,439.04,-8888.00
34204.904, 34205.850, 34205.377,  70.85,439.14,-8888.00
34205.850, 34206.797, 34206.323,  71.43,443.67, 102.86
34206.797, 34207.744, 34207.271,  70.27,439.85,-8888.00
34207.744, 34208.695, 34208.220,  72.60,441.93,-8888.00
34208.695, 34209.641, 34209.168,  72.60,443.70,-8888.00
34209.641, 34210.588, 34210.114,  71.16,440.50,-8888.00
34210.588, 34211.541, 34211.065,  70.73,443.12,-8888.00
34211.541, 34212.493, 34212.017,  70.55,442.63,-8888.00
34212.493, 34213.444, 34212.969,  71.77,443.12,-8888.00
34213.444, 34214.390, 34213.917,  74.49,445.76,-8888.00
34214.390, 34215.338, 34214.864,  72.31,445.77,-8888.00
34215.338, 34216.291, 34215.815,  71.53,446.27,-8888.00
34216.291, 34217.242, 34216.767,  72.85,443.72,-8888.00
34217.242, 34218.187, 34217.714,  72.56,448.48,-8888.00
34218.187, 34219.134, 34218.660,  71.99,447.26,-8888.00
34219.134, 34220.081, 34219.608,  70.57,445.24,-8888.00
34220.081, 34221.033, 34220.557,  71.40,445.38, 131.05
34221.033, 34221.978, 34221.505,  73.88,447.88,-8888.00
34221.978, 34222.925, 34222.451,  72.77,447.58,-8888.00
34222.925, 34223.872, 34223.399,  71.78,445.84,-8888.00
34223.872, 34224.823, 34224.348,  73.89,446.69,-8888.00
34224.823, 34225.769, 34225.296,  71.95,444.96,-8888.00
34225.769, 34226.714, 34226.241,  72.21,445.64,-8888.00
34226.714, 34227.660, 34227.187,  71.80,446.39,-8888.00
34227.660, 34228.607, 34228.133,  70.12,444.84,-8888.00
34228.607, 34229.554, 34229.080,  72.39,447.46,-8888.00
34229.554, 34230.502, 34230.028,  72.63,448.07, 115.69
34230.502, 34231.453, 34230.978,  73.94,450.54,-8888.00
34231.453, 34232.399, 34231.926,  73.98,448.80,-8888.00
34232.399, 34233.345, 34232.872,  73.04,449.24,-8888.00
34233.345, 34234.291, 34233.818,  72.86,447.80,-8888.00
34234.291, 34235.237, 34234.764,  71.87,446.73,-8888.00
34235.237, 34236.184, 34235.711,  71.80,447.03,-8888.00
34236.184, 34237.131, 34236.657,  72.68,445.16,-8888.00
34237.131, 34238.084, 34237.608,  72.23,441.40,-8888.00
34238.084, 34239.035, 34238.560,  70.61,439.34,-8888.00
34239.035, 34239.980, 34239.507,  72.00,443.29,-8888.00
34239.980, 34240.927, 34240.453,  70.73,442.25,-8888.00
34240.927, 34241.874, 34241.401,  70.63,442.64,-8888.00
34241.874, 34242.826, 34242.350,  72.38,443.26,-8888.00
34242.826, 34243.771, 34243.298,  71.24,443.63, 103.65
34243.771, 34244.718, 34244.244,  70.31,442.25,-8888.00
34244.718, 34245.665, 34245.192,  72.01,442.64,-8888.00
34245.665, 34246.617, 34246.141,  72.55,446.25,-8888.00
34246.617, 34247.562, 34247.089,  71.58,445.31,-8888.00
34247.562, 34248.508, 34248.035,  72.10,446.51,-8888.00
34248.509, 34249.456, 34248.983,  71.83,445.36,-8888.00
34249.460, 34250.406, 34249.933,  73.79,445.93,-8888.00
34250.406, 34251.351, 34250.879,  72.09,445.53,-8888.00
34251.351, 34252.298, 34251.824,  73.90,445.44,-8888.00
34252.298, 34253.244, 34252.771,  73.04,446.82,-8888.00
34253.244, 34254.191, 34253.718,  72.11,446.24,-8888.00
34254.186, 34255.133, 34254.660,  72.23,446.33,-8888.00
34255.133, 34256.079, 34255.606,  72.40,447.63,-8888.00
34256.079, 34257.031, 34256.555,  73.06,449.75,-8888.00
34257.031, 34257.977, 34257.504,  71.51,449.28,-8888.00
34257.977, 34258.924, 34258.450,  72.52,450.01,-8888.00
34258.924, 34259.870, 34259.397,  72.01,449.59,-8888.00
34259.870, 34260.817, 34260.343,  74.30,449.40,-8888.00
34260.817, 34261.769, 34261.293,  71.58,446.89,-8888.00
34261.769, 34262.720, 34262.244,  72.85,447.63,-8888.00
34262.720, 34263.668, 34263.194,  72.00,448.48,-8888.00
34263.668, 34264.620, 34264.144,  72.06,444.23,-8888.00
34264.622, 34265.574, 34265.098,  72.62,444.87,-8888.00
34265.577, 34266.530, 34266.053,  71.41,445.43,-8888.00
34266.530, 34267.480, 34267.005,  71.58,444.01,-8888.00
34267.480, 34268.429, 34267.954,  70.51,445.10,-8888.00
34268.429, 34269.380, 34268.905,  70.78,444.02,-8888.00
34269.380, 34270.332, 34269.856,  72.58,445.85,-8888.00
34270.332, 34271.277, 34270.805,  72.97,448.64,-8888.00
34271.273, 34272.220, 34271.746,  71.80,444.02,-8888.00
34272.220, 34273.166, 34272.693,  71.73,444.11,-8888.00
34273.166, 34274.111, 34273.639,  73.13,443.14,-8888.00
34274.111, 34275.057, 34274.584,  72.28,444.13,-8888.00
34275.057, 34276.005, 34275.531,  71.24,443.11,-8888.00
34276.005, 34276.957, 34276.481,  73.01,444.96,-8888.00
34276.957, 34277.908, 34277.433,  73.17,443.61,-8888.00
34277.908, 34278.853, 34278.380,  72.09,444.26,-8888.00
34278.853, 34279.800, 34279.326,  71.86,442.92,-8888.00
34279.800, 34280.748, 34280.274,  72.29,444.74,-8888.00
34280.748, 34281.699, 34281.224,  72.18,446.19,-8888.00
34281.702, 34282.647, 34282.174,  72.47,444.69,-8888.00
34282.650, 34283.597, 34283.123,  73.45,446.56,-8888.00
34283.597, 34284.543, 34284.070,  73.16,443.88,-8888.00
34284.543, 34285.489, 34285.016,  73.15,443.00,-8888.00
34285.489, 34286.435, 34285.962,  73.13,442.52,-8888.00
34286.435, 34287.383, 34286.909,  73.72,442.32,-8888.00
34287.382, 34288.335, 34287.859,  70.93,440.47,-8888.00
34288.330, 34289.281, 34288.806,  71.39,441.36,-8888.00
34289.281, 34290.227, 34289.754,  72.40,440.14,-8888.00
34290.227, 34291.175, 34290.701,  72.09,445.01,-8888.00
34291.175, 34292.127, 34291.651,  71.97,445.31,-8888.00
34292.127, 34293.072, 34292.600,  72.34,442.75,-8888.00
34293.072, 34294.018, 34293.545,  73.77,444.50,-8888.00
34294.018, 34294.966, 34294.492,  71.89,443.75,-8888.00
34294.966, 34295.918, 34295.442,  70.82,443.84,-8888.00
34295.918, 34296.869, 34296.394,  72.31,441.94,-8888.00
34296.869, 34297.815, 34297.342,  72.52,442.52,-8888.00
34297.815, 34298.762, 34298.288,  71.22,442.27,-8888.00
34298.764, 34299.723, 34299.244,  72.58,442.23,-8888.00
34299.726, 34300.679, 34300.202,  72.84,443.50,-8888.00
34300.679, 34301.631, 34301.155,  71.95,443.58,-8888.00
34301.631, 34302.582, 34302.107,  72.02,443.70,-8888.00
34302.582, 34303.528, 34303.055,  73.07,442.65,-8888.00
34303.528, 34304.475, 34304.001,  71.65,444.06,-8888.00
34304.474, 34305.427, 34304.950,  71.81,441.64,-8888.00
34305.423, 34306.374, 34305.899,  72.20,443.14,-8888.00
34306.374, 34307.320, 34306.847,  71.58,445.36,-8888.00
34307.320, 34308.267, 34307.794,  71.41,442.21,-8888.00
34308.267, 34309.214, 34308.740,  73.48,442.53,-8888.00
34309.214, 34310.165, 34309.690,  71.27,442.43,-8888.00
34310.165, 34311.111, 34310.638,  71.10,442.78,-8888.00
34311.111, 34312.058, 34311.585,  72.22,443.59,-8888.00
34312.058, 34313.005, 34312.531,  71.04,442.79,-8888.00
34313.005, 34313.956, 34313.481,  71.16,442.54,-8888.00
34313.956, 34314.902, 34314.429,  71.98,442.82,-8888.00
34314.902, 34315.849, 34315.376,  73.58,442.25,-8888.00
34315.849, 34316.802, 34316.325,  74.02,442.49,-8888.00
34316.802, 34317.754, 34317.278,  71.53,443.53,-8888.00
34317.754, 34318.705, 34318.230,  71.05,442.06,-8888.00
34318.705, 34319.651, 34319.178,  72.53,443.92,-8888.00
34319.651, 34320.599, 34320.125,  72.41,444.82,-8888.00
34320.599, 34321.551, 34321.075,  70.45,443.12,-8888.00
34321.551, 34322.503, 34322.027,  73.28,442.78,-8888.00
34322.503, 34323.448, 34322.976,  73.72,444.02,-8888.00
34323.448, 34324.395, 34323.922,  72.43,441.52,-8888.00
34324.395, 34325.342, 34324.868,  71.14,444.39,-8888.00
34325.342, 34326.294, 34325.818,  71.07,442.11,-8888.00
34326.294, 34327.239, 34326.767,  73.05,443.29,-8888.00
34327.239, 34328.187, 34327.713,  73.77,445.40,-8888.00
34328.187, 34329.140, 34328.663,  72.88,444.75,-8888.00
34329.140, 34330.092, 34329.616,  73.96,445.79,-8888.00
34330.092, 34331.044, 34330.568,  73.27,446.38,-8888.00
34331.044, 34331.989, 34331.517,  72.67,444.25,-8888.00
34331.989, 34332.936, 34332.463,  73.69,445.49,-8888.00
34332.936, 34333.889, 34333.412,  74.09,444.04,-8888.00
34333.889, 34334.841, 34334.365,  71.60,445.00,-8888.00
34334.841, 34335.792, 34335.317,  71.97,442.90,-8888.00
34335.792, 34336.738, 34336.265,  71.67,443.49,-8888.00
34336.738, 34337.686, 34337.212,  73.93,444.85,-8888.00
34337.686, 34338.638, 34338.162,  71.71,443.02,-8888.00
34338.638, 34339.589, 34339.113,  72.77,442.55,-8888.00
34339.589, 34340.535, 34340.062,  72.66,444.62,-8888.00
34340.535, 34341.482, 34341.008,  72.45,443.17,-8888.00
34341.482, 34342.429, 34341.955,  73.03,441.36,-8888.00
34342.429, 34343.380, 34342.904,  71.03,443.26,-8888.00
34343.380, 34344.326, 34343.853,  71.55,444.50,-8888.00
34344.326, 34345.273, 34344.799,  71.84,446.91,-8888.00
34345.273, 34346.220, 34345.746,  72.81,443.76,-8888.00
34346.220, 34347.171, 34346.695,  71.55,445.50,-8888.00
34347.171, 34348.117, 34347.644,  71.41,444.84,-8888.00
34348.117, 34349.064, 34348.590,  74.35,446.33,-8888.00
34349.064, 34350.017, 34349.540,  73.45,446.99,-8888.00
34350.017, 34350.969, 34350.493,  72.48,444.75,-8888.00
34350.969, 34351.920, 34351.444,  72.55,446.76,-8888.00
34351.920, 34352.866, 34352.393,  71.92,444.56,-8888.00
34352.866, 34353.814, 34353.340,  73.39,444.62,-8888.00
34353.814, 34354.766, 34354.290,  73.43,446.27,-8888.00
34354.766, 34355.718, 34355.242,  71.48,444.86,-8888.00
34355.718, 34356.664, 34356.191,  71.68,443.70,-8888.00
34356.664, 34357.610, 34357.137,  72.03,443.46,-8888.00
34357.610, 34358.557, 34358.084,  73.13,441.80,-8888.00
34358.557, 34359.509, 34359.033,  72.38,441.19,-8888.00
34359.509, 34360.455, 34359.982,  72.64,442.75,-8888.00
34360.455, 34361.402, 34360.929,  72.58,440.84,-8888.00
34361.402, 34362.348, 34361.875,  71.67,441.66,-8888.00
34362.348, 34363.299, 34362.823,  69.81,442.49,-8888.00
34363.299, 34364.245, 34363.772,  70.21,441.16,-8888.00
34364.245, 34365.193, 34364.719,  72.95,442.97,-8888.00
34365.193, 34366.145, 34365.669,  72.02,443.35,-8888.00
34366.145, 34367.098, 34366.621,  71.41,443.54,-8888.00
34367.102, 34368.053, 34367.578,  72.20,443.71,-8888.00
34368.054, 34369.000, 34368.527,  71.36,444.85,-8888.00
34369.000, 34369.947, 34369.473,  73.45,443.81,-8888.00
34369.947, 34370.900, 34370.423,  72.30,444.77,-8888.00
34370.900, 34371.851, 34371.375,  73.65,443.96,-8888.00
34371.851, 34372.797, 34372.324,  73.26,441.98,-8888.00
34372.794, 34373.741, 34373.268,  72.16,443.85,-8888.00
34373.738, 34374.686, 34374.212,  70.67,445.93,-8888.00
34374.686, 34375.637, 34375.161,  73.46,443.78,-8888.00
34375.637, 34376.583, 34376.110,  73.50,446.81,-8888.00
34376.583, 34377.530, 34377.057,  73.93,442.64,-8888.00
34377.530, 34378.476, 34378.003,  72.80,442.17,-8888.00
34378.476, 34379.428, 34378.952,  72.73,440.04,-8888.00
34379.428, 34380.374, 34379.901,  73.22,443.65,-8888.00
34380.374, 34381.321, 34380.848,  73.93,444.24,-8888.00
34381.321, 34382.267, 34381.794,  71.95,440.69,-8888.00
34382.267, 34383.218, 34382.742,  72.06,440.78,-8888.00
34383.218, 34384.165, 34383.692,  72.86,442.06,-8888.00
34384.165, 34385.112, 34384.639,  71.89,441.41,-8888.00
34385.112, 34386.065, 34385.588,  72.97,443.58,-8888.00
34386.065, 34387.017, 34386.541,  72.58,443.82,-8888.00
34387.017, 34387.968, 34387.492,  72.10,444.19,-8888.00
34387.968, 34388.914, 34388.441,  71.71,444.00,-8888.00
34388.914, 34389.860, 34389.387,  71.83,444.02,-8888.00
34389.860, 34390.806, 34390.333,  70.75,444.85,-8888.00
34390.806, 34391.752, 34391.279,  69.99,444.39,-8888.00
34391.752, 34392.698, 34392.225,  72.41,445.18,-8888.00
34392.698, 34393.644, 34393.171,  73.28,445.65,-8888.00
34393.644, 34394.590, 34394.117,  73.00,444.13,-8888.00
34394.590, 34395.536, 34395.063,  72.15,446.64,-8888.00
34395.536, 34396.482, 34396.009,  72.85,445.77,-8888.00
34396.482, 34397.428, 34396.955,  71.62,444.43,-8888.00
34397.428, 34398.375, 34397.901,  73.33,446.70,-8888.00
34398.375, 34399.321, 34398.848,  72.67,446.52,-8888.00
34399.321, 34400.267, 34399.794,  71.77,444.00,-8888.00
34400.267, 34401.213, 34400.740,  74.01,443.88,-8888.00
34401.213, 34402.160, 34401.687,  72.65,445.25,-8888.00
34402.160, 34403.107, 34402.633,  72.40,444.79,-8888.00
34403.107, 34404.053, 34403.580,  73.22,445.05,-8888.00
34404.053, 34404.999, 34404.526,  72.11,446.02,-8888.00
34404.999, 34405.945, 34405.472,  73.45,446.19,-8888.00
34405.945, 34406.891, 34406.418,  72.81,441.82,-8888.00
34406.891, 34407.836, 34407.363,  71.62,445.24,-8888.00
34407.836, 34408.783, 34408.310,  73.26,441.12,-8888.00
34408.783, 34409.729, 34409.256,  73.49,442.61,-8888.00
34409.729, 34410.675, 34410.202,  74.38,446.71,-8888.00
34410.675, 34411.622, 34411.149,  70.81,442.39,-8888.00
34411.622, 34412.569, 34412.096,  71.98,442.46,-8888.00
34412.569, 34413.515, 34413.042,  73.12,443.99,-8888.00
34413.515, 34414.461, 34413.988,  72.43,444.48,-8888.00
34414.461, 34415.407, 34414.934,  72.92,446.91,-8888.00
34415.407, 34416.354, 34415.880,  73.60,444.90,-8888.00
34416.354, 34417.300, 34416.827,  73.75,445.71,-8888.00
34417.300, 34418.246, 34417.773,  74.61,446.20,-8888.00
34418.246, 34419.192, 34418.719,  71.28,447.34,-8888.00
34419.192, 34420.137, 34419.664,  70.13,444.84,-8888.00
34420.137, 34421.083, 34420.610,  71.13,445.92, 108.45
34421.083, 34422.029, 34421.556,  71.12,443.53,-8888.00
34422.029, 34422.976, 34422.503,  72.51,446.58,-8888.00
34422.976, 34423.922, 34423.449,  72.17,444.98,-8888.00
34423.922, 34424.868, 34424.395,  72.97,446.67,-8888.00
34424.868, 34425.814, 34425.341,  68.65,445.15,-8888.00
34425.814, 34426.760, 34426.287,  70.96,445.79,-8888.00
34426.760, 34427.707, 34427.234,  71.90,445.78,-8888.00
34427.707, 34428.653, 34428.180,  73.86,446.39,-8888.00
34428.653, 34429.599, 34429.126,  70.17,445.87,-8888.00
34429.599, 34430.545, 34430.072,  73.43,446.09,-8888.00
34430.545, 34431.491, 34431.018,  71.98,447.41,-8888.00
34431.491, 34432.438, 34431.964,  71.51,445.73,-8888.00
34432.438, 34433.384, 34432.911,  72.60,445.93,-8888.00
34433.384, 34434.330, 34433.857,  71.47,444.74,-8888.00
34434.330, 34435.276, 34434.803,  72.24,445.08,-8888.00
34435.276, 34436.222, 34435.749,  72.09,446.93,-8888.00
