Start_UTC,Latitude,Longitude,GPS_Alt,AOD0501,CO_ppbv,Mid_UTC,Number_Concentration,rBC_massConc,CDP_LWC
54396.0,-2.0455861,5.0,404.4,6.104,145.66,54396.0,45.0,,0.0
54397.0,-2.0442546000000004,5.0,408.1,6.104,148.99,54397.0,42.0,,0.0
54398.0,-2.042943,5.0,411.1,6.89,150.69,54398.0,49.0,,0.0
54399.0,-2.042205,5.0,414.8,6.89,148.14,54399.0,41.0,,0.0
54400.0,-2.0414692,5.0,418.7,6.031000000000001,148.19,54400.0,63.0,41.818999999999996,0.0
54401.0,-2.040078,5.0,424.5,7.256,148.6,54401.0,65.0,,0.0
54402.0,-2.0386813999999998,5.0,429.5,7.256,150.4,54402.0,70.0,,0.0
54403.0,-2.0372722,5.0,432.5,6.3389999999999995,148.08499999999998,54403.0,62.0,,0.0
54404.0,-2.0362528,5.0,437.1,6.3389999999999995,149.52,54405.0,58.0,,0.0
54405.0,-2.0355,5.0,442.9,6.045,150.77,54406.0,76.0,,0.0
54406.0,-2.0341080000000002,5.0,448.0,6.92,148.55,54407.0,71.0,,0.0
54407.0,-2.0327253,5.0,452.2,6.92,150.12,54408.0,45.0,,0.0
54413.0,-2.0246468,5.0,457.4,0.473,150.5,54413.0,67.0,,0.0
54414.0,-2.0235227,5.0,455.5,0.446,152.46,54414.0,75.0,,0.0
54415.0,-2.0223657,5.0,453.3,0.44299999999999995,153.34,54415.0,83.0,,0.0
54416.0,-2.0212453000000004,5.0,449.9,0.442,149.43,54416.0,68.0,,0.0
54417.0,-2.0201484,5.0,446.0,0.441,149.92,54417.0,53.0,,0.0
54418.0,-2.0190139,5.0,443.8,0.441,149.69,54418.0,65.0,,0.0
54419.0,-2.0178711,5.0,441.7,0.442,151.35,54419.0,75.0,,0.0
54420.0,-2.0167786,5.0,437.6,0.441,151.675,54420.0,53.0,3.175,0.0
54421.0,-2.0156766,5.0,435.1,0.44,147.74,54422.0,77.0,,0.0
54422.0,-2.0144968999999997,5.000008599999999,435.7,0.44,150.23,54423.0,67.0,,0.0
54423.0,-2.0134,5.0001,437.7,0.435,149.04,54424.0,62.0,,0.0
54424.0,-2.0111456999999997,5.0001,436.0,0.441,150.25,54425.0,62.0,,0.0
54425.0,-2.0099226999999997,5.0001,436.4,0.444,150.47,54426.0,73.0,,0.0
54426.0,-2.0088376,5.0001,438.0,0.444,151.66,54427.0,65.0,,0.0
54427.0,-2.0077453000000003,5.0001,437.5,0.446,150.22,54428.0,50.0,,0.0
54428.0,-2.0066484,5.0001,438.8,0.446,151.57,54429.0,67.0,,0.0
54429.0,-2.0055139,5.0001,440.4,0.446,152.49,54429.0,67.0,,0.0
54430.0,-2.0043386,5.0001032,440.4,0.44799999999999995,152.85,54430.0,65.0,3.782,0.0
54717.0,-1.6548377,4.9999,299.8,0.784,139.355,54717.0,108.0,,0.0
54718.0,-1.6536354,4.9999,293.8,0.784,138.55,54719.0,128.0,,0.0
54719.0,-1.6524786,4.9999,287.6,0.564,137.64,54720.0,138.0,,0.0
54720.0,-1.6513938000000001,4.9999,284.8,0.68,141.38,54721.0,149.0,95.01,0.0
54721.0,-1.6502898000000001,4.9999,280.1,0.586,141.4,54722.0,96.0,,0.0
54722.0,-1.6491175999999999,4.9999,273.2,1.4069999999999998,139.76,54723.0,111.0,,0.0
54723.0,-1.6469391,4.9999,267.1,3.264,139.74,54724.0,113.0,,0.0
54724.0,-1.6456412,4.9999,261.9,0.562,139.05,54725.0,153.0,,0.0
54725.0,-1.6445376,4.9999,257.0,0.563,140.69,54725.0,153.0,,0.0
54726.0,-1.6434453000000002,4.9999,252.2,0.623,140.23,54726.0,91.0,,0.0
54727.0,-1.6423037,4.9999,246.8,0.569,142.35,54727.0,121.0,,0.0
54728.0,-1.641168,4.9999,243.0,0.569,141.64,54728.0,139.0,,0.0
54729.0,-1.6400711,4.9999,240.0,0.561,139.89,54729.0,132.0,,0.0
54730.0,-1.6389518,4.9999,234.4,0.562,139.87,54730.0,145.0,470.647,0.0
54731.0,-1.6377938,4.9999,227.9,0.628,135.09,54731.0,139.0,,0.0
54732.0,-1.6366969,4.9999,223.7,2.441,138.06,54732.0,139.0,,0.0
54733.0,-1.6356,4.9999,217.3,1.48,141.59,54733.0,111.0,,0.0
54734.0,-1.6333457,4.9999,207.7,4.231,142.0,54735.0,131.0,,0.0
54735.0,-1.6321358999999998,4.9999,204.7,4.54,141.73,54736.0,131.0,,0.0
54736.0,-1.6311765,4.9999301,199.6,4.54,141.81,54737.0,123.0,,0.0
54737.0,-1.6302513,4.9999687,193.8,4.896,141.11,54738.0,103.0,,0.0
54738.0,-1.62926,5.0,188.0,4.896,141.84,54739.0,110.0,,0.0
54743.0,-1.6228774,5.0,162.0,3.465,135.14,54743.0,137.0,,0.0
54744.0,-1.6215898000000002,5.0,156.8,3.465,134.86,54744.0,127.0,,0.0
54749.0,-1.6150649,5.0,130.9,3.698,138.84,54749.0,145.0,,0.0
54750.0,-1.6141623999999999,5.0,130.3,0.715,138.245,54750.0,144.0,481.852,0.0
54751.0,-1.6132786,5.0,128.3,0.715,139.14,54752.0,151.0,,0.0
54752.0,-1.6121938,5.0,121.6,0.546,141.77,54753.0,138.0,,0.0
54753.0,-1.6110969,5.0,121.1,0.544,138.92,54754.0,130.0,,0.0
54754.0,-1.61,5.0,115.2,0.544,137.83,54755.0,132.0,,0.0
54755.0,-1.6078358999999998,5.0,107.0,0.545,140.59,54756.0,155.0,,0.0
54756.0,-1.6066227,5.0,104.8,0.541,142.19,54757.0,160.0,,0.0
54757.0,-1.6055376000000001,5.0,99.5,0.539,139.85,54758.0,124.0,,0.0
54758.0,-1.6044453,5.0,96.6,0.561,138.33,54759.0,157.0,,0.0
54759.0,-1.6033573,5.0,91.3,0.5710000000000001,139.5,54759.0,157.0,,0.0
54760.0,-1.602268,5.0,85.6,0.5710000000000001,137.55,54760.0,145.0,461.56800000000004,0.0
54761.0,-1.6011711000000002,5.0,81.6,0.647,136.55,54761.0,151.0,,0.0
54762.0,-1.6000786,5.0,77.8,0.6940000000000001,136.35,54762.0,146.0,,0.0
54763.0,-1.5989938,5.0,77.0,0.574,136.85,54763.0,170.0,,0.0
54764.0,-1.5978983,5.0,75.9,0.55,138.81,54764.0,157.0,,0.0
54765.0,-1.5968162000000001,5.0,69.3,0.55,139.48,54765.0,137.0,,0.0
54766.0,-1.5946391000000002,5.0,68.9,0.547,140.22,54766.0,156.0,,0.0
54767.0,-1.5934226999999999,5.0,65.9,0.545,138.54500000000002,54767.0,153.0,,0.0
54768.0,-1.5923376,5.0,72.2,0.57,137.58,54769.0,157.0,,0.0
54769.0,-1.5912453000000002,4.9999371,72.5,0.551,141.98,54770.0,147.0,,0.0
54770.0,-1.5902027,4.9999,69.2,0.5589999999999999,140.2,54771.0,129.0,489.56,0.0
54771.0,-1.589159,4.9999,67.3,0.5589999999999999,137.38,54772.0,163.0,,0.0
54772.0,-1.5880711,4.9999,66.3,0.562,136.79,54773.0,165.0,,0.0
54773.0,-1.5869786,4.9999,65.4,0.5479999999999999,137.62,54774.0,178.0,,0.0
54774.0,-1.585911,4.9999,64.2,0.552,140.66,54775.0,159.0,,0.0
54775.0,-1.5848983,4.9999,60.1,0.5489999999999999,137.63,54776.0,158.0,,0.0
54776.0,-1.5838162,4.9999,53.7,0.5539999999999999,138.42,54776.0,158.0,,0.0
54777.0,-1.5817291999999998,4.9999,59.1,0.568,138.59,54777.0,139.0,,0.0
54778.0,-1.5805227,4.9999,58.5,0.637,139.54,54778.0,125.0,,0.0
54779.0,-1.5795095,4.9999,59.3,0.5720000000000001,140.2,54779.0,117.0,,0.0
54780.0,-1.5784453,4.9999,60.9,0.562,137.39,54780.0,139.0,477.58099999999996,0.0
54781.0,-1.5774027,4.9999,61.4,0.5579999999999999,138.8,54781.0,122.0,,0.0
54782.0,-1.5764041000000002,4.9999,62.9,0.5579999999999999,137.04,54782.0,99.0,,0.0
54783.0,-1.5753711000000001,4.9999,64.6,0.56,135.77,54783.0,92.0,,0.0
54784.0,-1.5743053999999999,4.9999,64.3,0.547,134.16,54784.0,120.0,,0.0
54785.0,-1.5733110000000001,4.9999,65.0,0.545,138.105,54785.0,117.0,,0.0
54786.0,-1.5722969,4.9999,65.6,0.5489999999999999,138.22,54787.0,137.0,,0.0
54787.0,-1.5712,4.9999,66.8,0.599,135.76,54788.0,119.0,,0.0
54788.0,-1.5691261,4.9999,70.1,0.562,135.57,54789.0,157.0,,0.0
54789.0,-1.5680041,4.9999,73.4,0.552,139.76,54790.0,140.0,,0.0
54790.0,-1.5669376,4.999828099999999,76.9,0.5539999999999999,135.22,54791.0,135.0,474.015,0.0
54791.0,-1.5659082,4.9998,80.1,0.545,141.62,54792.0,170.0,,0.0
54792.0,-1.5648483999999998,4.9998,83.2,0.547,138.95,54793.0,161.0,,0.0
54793.0,-1.5638041,4.9998,85.7,0.547,139.71,54794.0,147.0,,0.0
54794.0,-1.5627711000000002,4.9998,88.5,0.624,138.38,54794.0,147.0,,0.0
54795.0,-1.5617054,4.9998,92.6,0.546,137.77,54795.0,153.0,,0.0
54796.0,-1.5606938,4.9998,96.6,0.547,140.06,54796.0,140.0,,0.0
54797.0,-1.5596068,4.9998,100.9,0.5529999999999999,136.64,54797.0,151.0,,0.0
54798.0,-1.5586149,4.9998,100.6,0.5529999999999999,141.18,54798.0,148.0,,0.0
54799.0,-1.5564391000000002,4.9998,87.1,0.5660000000000001,140.63,54799.0,169.0,,0.0
54800.0,-1.5553041,4.9998,82.7,0.556,140.34,54800.0,146.0,490.267,0.0
54801.0,-1.5542376,4.9998,79.4,0.563,140.14,54801.0,169.0,,0.0
54802.0,-1.5532082,4.9998,76.2,0.56,140.08,54802.0,183.0,,0.0
54803.0,-1.5521573,4.9998,73.5,0.5589999999999999,140.075,54803.0,122.0,,0.0
54804.0,-1.5510680000000001,4.9998443,69.7,0.5589999999999999,140.41,54805.0,155.0,,0.0
54805.0,-1.5500068999999999,4.9999,66.3,0.5479999999999999,139.66,54806.0,162.0,,0.0
54806.0,-1.5489786,4.9999,66.1,0.544,140.74,54807.0,129.0,,0.0
54807.0,-1.5478938,4.9999,65.6,0.5539999999999999,140.09,54808.0,131.0,,0.0
54808.0,-1.5468068000000001,4.9999,64.3,0.583,138.65,54809.0,142.0,,0.0
54809.0,-1.5458148999999999,4.9999,64.0,0.562,139.14,54810.0,139.0,,0.0
54821.0,-1.5313214,5.0000929,70.4,0.875,139.49,54822.0,148.0,,0.0
54822.0,-1.5303868999999999,5.0001,69.8,0.637,140.29,54823.0,151.0,,0.0
54823.0,-1.5295165000000002,5.0001,69.0,0.637,139.24,54824.0,150.0,,0.0
54824.0,-1.528511,5.0001,68.3,0.7879999999999999,137.66,54825.0,138.0,,0.0
54825.0,-1.5274968999999998,5.0001,67.0,2.2680000000000002,137.82,54826.0,152.0,,0.0
54826.0,-1.5264,5.0001,66.4,2.315,142.03,54827.0,138.0,,0.0
54827.0,-1.5243261000000001,5.0001,65.1,0.895,139.59,54828.0,162.0,,0.0
54828.0,-1.5232041,5.000181400000001,64.7,0.6459999999999999,139.96,54829.0,134.0,,0.0
54829.0,-1.5222095,5.0002,66.2,0.552,140.31,54829.0,134.0,,0.0
54830.0,-1.5211453000000001,5.0002,65.0,0.563,137.86,54830.0,147.0,470.32,0.0
54831.0,-1.5201027,5.0002,60.9,0.753,137.45,54831.0,139.0,,0.0
54832.0,-1.5190511,5.0002,60.0,0.753,138.12,54832.0,179.0,,0.0
54833.0,-1.5179966999999999,5.0002,63.3,1.4080000000000001,139.79,54833.0,176.0,,0.0
54834.0,-1.5169786,5.0002,64.2,0.574,136.97,54834.0,142.0,,0.0
54835.0,-1.515911,5.0002,61.6,0.5670000000000001,139.64,54835.0,162.0,,0.0
54836.0,-1.5148968999999999,5.0002,63.2,0.58,136.99,54836.0,152.0,,0.0
54837.0,-1.5138,5.0002,64.9,0.619,137.34,54837.0,182.0,,0.0
54838.0,-1.5117261,5.0002,70.4,0.596,136.42000000000002,54838.0,173.0,,0.0
54839.0,-1.5105226999999999,5.0002,73.5,0.589,139.27,54840.0,143.0,,0.0
54840.0,-1.5095094999999998,5.0002719,76.5,1.3940000000000001,141.8,54841.0,125.0,474.836,0.0
54841.0,-1.5084453000000002,5.0003,80.5,1.4880000000000002,140.34,54842.0,153.0,,0.0
54842.0,-1.5074298000000002,5.0003,84.2,1.4880000000000002,140.71,54843.0,140.0,,0.0
54856.0,-1.4909981,5.0003,152.9,3.9960000000000004,140.69,54856.0,150.0,,0.0
54857.0,-1.489838,5.0003,157.9,3.9960000000000004,140.64499999999998,54857.0,175.0,,0.0
54861.0,-1.4848861999999998,5.0003,176.8,0.5710000000000001,140.53,54862.0,149.0,,0.0
54862.0,-1.4837453,5.0003,178.7,0.56,141.14,54863.0,148.0,,0.0
54863.0,-1.4826483999999998,5.0003,181.6,0.557,137.0,54864.0,146.0,,0.0
54864.0,-1.481559,5.0003,186.4,0.557,139.03,54865.0,138.0,,0.0
54865.0,-1.4804711000000002,5.0003,191.5,0.5539999999999999,137.41,54866.0,150.0,,0.0
54866.0,-1.4794053999999999,5.0003,195.2,0.551,135.91,54866.0,150.0,,0.0
54867.0,-1.4783938,5.0002828,197.0,0.547,139.75,54867.0,155.0,,0.0
54868.0,-1.4772969,5.0002,203.9,0.547,139.23,54868.0,193.0,,0.0
54869.0,-1.4762,5.0002,207.0,0.541,137.58,54869.0,149.0,,0.0
54870.0,-1.4740358999999998,5.0002,215.5,0.547,139.45,54870.0,172.0,452.431,0.0
54871.0,-1.4728226999999998,5.0002,218.4,0.557,140.55,54871.0,172.0,,0.0
54872.0,-1.4717376,5.0002,225.2,0.552,140.65,54872.0,183.0,,0.0
54873.0,-1.4706453000000002,5.0002,233.1,0.542,140.26,54873.0,174.0,,0.0
54874.0,-1.4696027,5.0002,239.0,0.55,138.6,54874.0,187.0,,0.0
54875.0,-1.4685152,5.0001919,243.6,0.55,140.995,54875.0,143.0,,0.0
54886.0,-1.4556497,5.000013200000001,292.4,5.956,139.96,54886.0,145.0,,0.0
54887.0,-1.4544934999999999,5.0,297.0,5.956,140.8,54887.0,158.0,,0.0
54888.0,-1.4533951,5.0,302.7,6.416,141.86,54888.0,159.0,,0.0
54889.0,-1.4522745000000001,5.0,308.6,6.416,139.34,54889.0,157.0,,0.0
54890.0,-1.4509389,5.0,316.9,5.952000000000001,142.08,54890.0,155.0,439.91,0.0
54891.0,-1.449626,4.999984400000001,324.0,5.952000000000001,140.43,54891.0,164.0,,0.0
54892.0,-1.4483668,4.999932,328.2,6.43,140.54,54892.0,157.0,,0.0
54893.0,-1.4471503000000001,4.9999,332.3,6.43,139.96,54893.0,154.0,,0.0
54894.0,-1.4460003000000001,4.9999,336.4,6.065,140.45,54894.0,175.0,,0.0
54895.0,-1.4448416000000002,4.9999,340.6,6.065,141.73,54896.0,172.0,,0.0
54906.0,-1.4317541,4.9999,393.4,6.61,140.39,54906.0,162.0,,0.0
54907.0,-1.4307743999999998,4.9998937,398.0,6.61,142.54,54907.0,161.0,,0.0
54909.0,-1.4275744,4.9998048,410.8,6.039,142.25,54909.0,141.0,,0.0
54910.0,-1.4268049999999999,4.9998,413.3,6.039,140.77,54910.0,143.0,446.787,0.0
54911.0,-1.4260866,4.9998,415.6,6.704,141.35,54911.0,168.0,,0.0
54912.0,-1.4248798999999999,4.9998,420.4,6.27,140.46,54912.0,155.0,,0.0
54913.0,-1.4236169,4.9998,425.7,6.27,140.39999999999998,54913.0,173.0,,0.0
54915.0,-1.4206056,4.9998,441.3,5.926,138.39,54916.0,161.0,,0.01
54916.0,-1.4193436000000001,4.9998,446.8,5.926,139.18,54917.0,189.0,,0.0
54917.0,-1.4181436,4.9998,451.6,6.9670000000000005,139.55,54918.0,206.0,,0.01
54918.0,-1.4171049999999998,4.9998,455.6,6.9670000000000005,140.76,54919.0,194.0,,0.02
54919.0,-1.4161075,4.9998,459.2,7.268,141.62,54920.0,166.0,,0.03
54920.0,-1.4150519,4.9998,464.0,7.268,141.64,54921.0,184.0,481.23900000000003,0.03
54921.0,-1.4139057,4.9998,470.4,6.19,139.77,54922.0,248.0,,0.01
54922.0,-1.4127416000000002,4.9998156,475.9,6.19,141.71,54922.0,248.0,,0.01
54923.0,-1.4115349,4.999868,479.2,6.362,142.88,54923.0,212.0,,0.07
54924.0,-1.4103518999999998,4.9999,483.3,6.362,141.95,54924.0,177.0,,0.05
54925.0,-1.4092056999999998,4.9999,488.6,6.282,142.69,54925.0,178.0,,0.02
54926.0,-1.4080436,4.9999,493.0,6.282,146.43,54926.0,160.0,,0.01
54927.0,-1.4068436000000002,4.9999,495.4,6.569,144.77,54927.0,161.0,,0.01
54928.0,-1.4056897,4.9999,499.0,6.569,145.76,54928.0,144.0,,0.0
54929.0,-1.4046448,4.9999,505.4,6.845,146.41,54929.0,122.0,,0.0
54930.0,-1.4036,4.9999,511.8,6.845,144.66,54930.0,148.0,441.731,0.0
54931.0,-1.4022755,4.9999,517.3,6.546,143.195,54931.0,162.0,,0.0
54932.0,-1.4009053999999999,4.9999082,522.6,6.546,144.77,54933.0,149.0,,0.0
54934.0,-1.3977708,4.9999953,530.5,6.497000000000001,142.45,54935.0,167.0,,0.0
54935.0,-1.3970346000000002,5.0,534.0,6.497000000000001,144.34,54936.0,187.0,,0.0
54936.0,-1.3964,5.0,537.4,6.189,144.52,54937.0,212.0,,0.03
54939.0,-1.3918202,5.0,556.6,6.294,145.67,54940.0,141.0,,0.03
54940.0,-1.3906298000000001,5.0,561.2,6.621,145.56,54941.0,156.0,436.441,0.0
54941.0,-1.3894788,5.0,566.5,6.621,144.67,54941.0,156.0,,0.0
54942.0,-1.3883326999999999,5.0,571.9,6.782,142.94,54942.0,134.0,,0.0
54943.0,-1.3871436000000001,5.0,577.5,6.782,142.64,54943.0,134.0,,0.02
54961.0,-1.3657101,5.0001,662.3,0.496,155.74,54961.0,72.0,,0.0
54962.0,-1.3645818,5.0001,669.2,0.493,158.37,54962.0,67.0,,0.0
54963.0,-1.3634583,5.0001,672.0,0.493,160.06,54963.0,74.0,,0.0
54964.0,-1.3623484,5.0001,675.9,0.494,157.81,54964.0,75.0,,0.0
54965.0,-1.361259,5.0001,680.9,0.494,158.62,54965.0,73.0,,0.0
54966.0,-1.3601711,5.0001,685.0,0.493,161.24,54966.0,77.0,,0.0
54967.0,-1.3590786,5.0001,689.6,0.491,161.68,54967.0,78.0,,0.0
54968.0,-1.3579938,5.0001,693.7,0.488,161.33499999999998,54968.0,66.0,,0.0
54969.0,-1.3568969,5.0001,699.6,0.48700000000000004,160.08,54970.0,59.0,,0.0
54970.0,-1.3558,5.0001,704.1,0.491,161.29,54971.0,69.0,319.286,0.0
54971.0,-1.3536358999999998,5.0001,713.4,0.493,160.12,54972.0,68.0,,0.0
54972.0,-1.3525041000000002,5.0001,720.4,0.49200000000000005,159.61,54973.0,52.0,,0.0
54973.0,-1.3514376000000001,5.0001,722.6,0.491,160.33,54974.0,69.0,,0.0
54974.0,-1.3503453,5.0001,726.8,0.493,160.23,54975.0,84.0,,0.0
54975.0,-1.3492483999999998,5.0001,732.2,0.49200000000000005,161.68,54976.0,56.0,,0.0
54976.0,-1.348159,5.0001,736.2,0.49200000000000005,162.33,54977.0,79.0,,0.0
54977.0,-1.3470711000000002,5.0001,739.3,0.498,163.34,54978.0,54.0,,0.0
54978.0,-1.3459786,5.0001,743.8,0.499,164.02,54978.0,54.0,,0.0
54979.0,-1.3448938,5.0001,750.0,0.49700000000000005,165.1,54979.0,63.0,,0.0
54980.0,-1.3437968999999998,5.0001,754.3,0.49700000000000005,163.02,54980.0,54.0,285.365,0.0
54981.0,-1.3427,5.0001,759.9,0.495,160.69,54981.0,50.0,,0.0
54993.0,-1.327513,5.0,822.4,3.4130000000000003,160.74,54994.0,52.0,,0.0
54994.0,-1.326603,5.0,827.0,0.578,161.87,54995.0,61.0,,0.0
54995.0,-1.3257069,5.0,831.0,0.578,159.41,54996.0,53.0,,0.0
54996.0,-1.3246786,5.0,834.4,0.504,160.34,54996.0,53.0,,0.0
54997.0,-1.3235938,5.0,838.3,0.501,159.83,54997.0,57.0,,0.0
54998.0,-1.3224969,5.0,843.3,0.499,159.93,54998.0,62.0,,0.0
54999.0,-1.3214,5.0,846.1,0.499,159.77,54999.0,44.0,,0.0
55000.0,-1.3193261,5.0,854.9,0.501,160.52,55000.0,39.0,245.293,0.0
55001.0,-1.3181227,5.0,858.9,0.498,159.28,55001.0,41.0,,0.0
55002.0,-1.3170376,5.0,864.4,0.496,160.14,55002.0,42.0,,0.0
55003.0,-1.3159453,5.0,870.1,0.49200000000000005,161.42,55003.0,36.0,,0.0
55004.0,-1.3148483999999998,5.0,874.2,0.49200000000000005,163.58,55004.0,50.0,,0.0
55005.0,-1.3138041,5.0,877.3,0.49200000000000005,163.205,55005.0,42.0,,0.0
55006.0,-1.3127711000000002,5.0,882.0,0.493,165.02,55007.0,47.0,,0.0
55007.0,-1.3116786,5.0,887.9,0.493,163.76,55008.0,52.0,,0.0
55008.0,-1.3105938,5.0,892.1,0.491,163.11,55009.0,67.0,,0.0
55009.0,-1.3095055,5.0,896.7,0.488,164.13,55010.0,45.0,,0.0
55010.0,-1.3085,5.0,899.8,0.48700000000000004,162.6,55011.0,73.0,218.609,0.0
55011.0,-1.3063358999999999,5.0,909.1,0.488,165.38,55012.0,64.0,,0.0
55012.0,-1.3051226999999999,5.0,912.4,0.489,161.9,55013.0,59.0,,0.0
55013.0,-1.3041095,5.0,915.7,0.488,163.57,55014.0,55.0,,0.0
55025.0,-1.2900667,4.9999,971.5,2.6039999999999996,165.58,55026.0,62.0,,0.0
55026.0,-1.2890806000000001,4.9999,975.6,0.53,166.19,55027.0,69.0,,0.0
55027.0,-1.2882053999999998,4.9999,979.1,0.53,165.99,55028.0,49.0,,0.0
55028.0,-1.2871938,4.9999,982.9,0.496,166.56,55029.0,66.0,,0.0
55029.0,-1.2860969,4.9999,988.8,0.493,166.71,55030.0,77.0,,0.0
55030.0,-1.285,4.9999,992.4,0.495,165.91,55031.0,67.0,285.952,0.0
55031.0,-1.2829261,4.9999,1002.6,0.498,164.88,55032.0,48.0,,0.0
55032.0,-1.2817227,4.9999,1006.7,0.499,166.51,55033.0,69.0,,0.0
55033.0,-1.2807095,4.9999,1011.1,0.503,166.31,55033.0,69.0,,0.0
55034.0,-1.2796453,4.9999,1015.0,0.502,164.46,55034.0,66.0,,0.0
55035.0,-1.2786027,4.9999,1018.7,0.502,165.51,55035.0,54.0,,0.0
55036.0,-1.2775590000000001,4.9999,1023.8,0.502,164.77,55036.0,63.0,,0.0
55037.0,-1.2764711000000002,4.9999,1029.0,0.501,164.21,55037.0,91.0,,0.0
55038.0,-1.2754054,4.9999,1031.8,0.501,164.89,55038.0,69.0,,0.0
55039.0,-1.2743938,4.9999,1034.7,0.5,166.88,55039.0,83.0,,0.0
55040.0,-1.2733055,4.9999,1040.3,0.5,165.85,55040.0,73.0,294.14799999999997,0.0
55041.0,-1.2723,4.9999,1043.9,0.498,166.09,55041.0,57.0,,0.0
55042.0,-1.2701358999999999,4.9999,1054.1,0.49700000000000005,167.38,55042.0,52.0,,0.0
55043.0,-1.2690041,4.9999,1058.4,0.496,166.345,55043.0,55.0,,0.0
55044.0,-1.2679376,4.9999,1062.2,0.496,165.81,55045.0,78.0,,0.0
55045.0,-1.2669082,4.9999,1067.1,0.494,167.49,55046.0,67.0,,0.0
55046.0,-1.2659075,4.9999,1070.9,0.494,167.12,55047.0,63.0,,0.0
55057.0,-1.2528758999999998,4.9999,1127.5,2.662,162.44,55057.0,61.0,,0.0
55058.0,-1.2520322,4.9999,1129.8,0.5589999999999999,160.49,55058.0,62.0,,0.0
55059.0,-1.2511786,4.9999,1131.6,0.5589999999999999,160.59,55059.0,59.0,,0.0
55060.0,-1.250111,4.9999,1134.9,0.493,157.46,55060.0,59.0,283.186,0.0
55061.0,-1.2490968999999998,4.9999,1136.2,0.488,158.0,55061.0,59.0,,0.0
55062.0,-1.248,4.9999,1144.8,0.486,158.43,55062.0,66.0,,0.0
55063.0,-1.2459261000000001,4.9999,1150.9,0.483,158.89,55064.0,69.0,,0.0
55064.0,-1.2448041,4.9999,1158.5,0.483,157.88,55065.0,55.0,,0.0
55065.0,-1.2437376,4.9999,1162.0,0.484,160.64,55066.0,68.0,,0.0
55066.0,-1.2427082,4.9999,1166.1,0.483,159.59,55067.0,65.0,,0.0
55067.0,-1.2417027,4.9999543,1173.5,0.48200000000000004,158.05,55068.0,63.0,,0.0
55068.0,-1.240659,5.0,1178.6,0.48200000000000004,159.31,55069.0,44.0,,0.0
55069.0,-1.2396068999999998,5.0,1180.7,0.48100000000000004,157.82,55070.0,62.0,,0.0
55070.0,-1.2385786,5.0,1184.9,0.48,158.92,55071.0,43.0,297.703,0.0
55071.0,-1.237511,5.0,1191.1,0.48,159.09,55072.0,47.0,,0.0
55072.0,-1.2365055,5.0,1198.7,0.478,158.72,55072.0,47.0,,0.0
55073.0,-1.2355,5.0,1200.9,0.479,159.76,55073.0,36.0,,0.0
55074.0,-1.2334261,5.0,1211.1,0.474,157.36,55074.0,55.0,,0.0
55075.0,-1.2323041000000001,5.0,1216.4,0.47700000000000004,157.2,55075.0,32.0,,0.0
55076.0,-1.2312376,5.0,1219.1,0.47600000000000003,157.35,55076.0,50.0,,0.0
55077.0,-1.2302082,5.0,1225.0,0.47700000000000004,157.06,55077.0,38.0,,0.0
55078.0,-1.2292705,5.0,1229.2,0.47700000000000004,158.15,55078.0,22.0,,0.0
55089.0,-1.2166774,5.0,1285.7,3.312,158.5,55090.0,27.0,,0.0
55090.0,-1.2158147,5.0,1288.8,3.312,159.39,55091.0,25.0,183.356,0.0
55091.0,-1.215011,5.0,1290.9,0.503,155.86,55091.0,25.0,,0.0
55092.0,-1.2140068000000002,5.0,1293.9,0.462,157.76,55092.0,27.0,,0.0
55093.0,-1.2130149,5.0,1303.8,0.45899999999999996,158.73,55093.0,18.0,,0.0
55094.0,-1.2109292,5.0,1310.2,0.45799999999999996,157.04,55094.0,22.0,,0.0
55095.0,-1.2098041000000002,5.0,1314.2,0.45899999999999996,157.5,55095.0,20.0,,0.0
55096.0,-1.2088094999999999,5.0,1316.7,0.461,157.35,55096.0,16.0,,0.0
55097.0,-1.2078082,5.0,1321.8,0.46399999999999997,158.85,55097.0,13.0,,0.0
55098.0,-1.2068027,5.0,1328.8,0.46399999999999997,159.15,55098.0,13.0,,0.0
55099.0,-1.2058041000000002,5.0,1333.3,0.46399999999999997,158.02,55099.0,19.0,,0.0
55100.0,-1.2047711,5.0,1335.5,0.466,160.1,55100.0,10.0,,0.0
55101.0,-1.2037053999999998,5.0,1339.1,0.466,160.03,55101.0,15.0,,0.0
55102.0,-1.202711,5.0,1342.8,0.46399999999999997,158.65,55103.0,6.0,,0.0
55103.0,-1.2017055,5.0,1347.0,0.461,161.55,55104.0,16.0,,0.0
55104.0,-1.2007,5.0,1350.6,0.462,160.53,55105.0,13.0,,0.0
55105.0,-1.1987162,5.0,1357.7,0.461,160.5,55106.0,15.0,,0.0
55106.0,-1.1976041000000002,5.0,1362.2,0.45799999999999996,163.54,55107.0,10.0,,0.0
55107.0,-1.1966094999999999,5.0,1366.6,0.455,160.72,55108.0,21.0,,0.0
55108.0,-1.1956082000000001,5.0,1370.8,0.45299999999999996,160.28,55109.0,19.0,,0.0
55109.0,-1.1945484,5.0000542999999995,1375.3,0.45,161.1,55110.0,18.0,,0.0
55110.0,-1.1935366000000003,5.0001,1378.9,0.45,161.01,55110.0,18.0,,0.0
55121.0,-1.1812534,5.0001,1425.8,3.548,159.95,55122.0,51.0,,0.0
