UTC_mid, Number_Concentration_STP,Number_Concentration,Supersaturation
47289.0, -9999, -9999, -999.00
47290.0, -9999, -9999, -999.00
47291.0, -9999, -9999, -999.00
47292.0, -9999, -9999, -999.00
47293.0, -9999, -9999, -999.00
47294.0, -9999, -9999, -999.00
47295.0, -9999, -9999, -999.00
47296.0, -9999, -9999, -999.00
47297.0, -9999, -9999, -999.00
47298.0, 314, 173, 0.07
47299.0, 376, 207, 0.10
47300.0, 494, 272, 0.12
47301.0, 510, 281, 0.15
47302.0, 594, 327, 0.19
47303.0, 601, 331, 0.22
47304.0, 647, 356, 0.26
47305.0, 603, 332, 0.30
47306.0, 649, 357, 0.33
47307.0, 653, 359, 0.35
47308.0, 659, 363, 0.38
47309.0, 633, 348, 0.40
47310.0, -9999, -9999, -999.00
47311.0, -9999, -9999, -999.00
47312.0, -9999, -9999, -999.00
47313.0, -9999, -9999, -999.00
47314.0, -9999, -9999, -999.00
47315.0, -9999, -9999, -999.00
47316.0, -9999, -9999, -999.00
47317.0, -9999, -9999, -999.00
47318.0, -9999, -9999, -999.00
47319.0, -9999, -9999, -999.00
47320.0, -9999, -9999, -999.00
47321.0, -9999, -9999, -999.00
47322.0, -9999, -9999, -999.00
47323.0, -9999, -9999, -999.00
47324.0, -9999, -9999, -999.00
47325.0, -9999, -9999, -999.00
47326.0, -9999, -9999, -999.00
47327.0, -9999, -9999, -999.00
47328.0, -9999, -9999, -999.00
47329.0, -9999, -9999, -999.00
47330.0, -9999, -9999, -999.00
47331.0, -9999, -9999, -999.00
47332.0, -9999, -9999, -999.00
47333.0, -9999, -9999, -999.00
47334.0, -9999, -9999, -999.00
47335.0, -9999, -9999, -999.00
47336.0, -9999, -9999, -999.00
47337.0, -9999, -9999, -999.00
47338.0, -9999, -9999, -999.00
47339.0, -9999, -9999, -999.00
47340.0, -9999, -9999, -999.00
47341.0, -9999, -9999, -999.00
47342.0, 604, 332, 0.23
47343.0, 541, 298, 0.19
47344.0, 386, 212, 0.15
47345.0, 422, 232, 0.11
47346.0, 300, 165, 0.09
47347.0, 272, 150, 0.07
47348.0, -9999, -9999, -999.00
47349.0, -9999, -9999, -999.00
47350.0, -9999, -9999, -999.00
47351.0, -9999, -9999, -999.00
47352.0, -9999, -9999, -999.00
47353.0, -9999, -9999, -999.00
47354.0, -9999, -9999, -999.00
47355.0, -9999, -9999, -999.00
47356.0, -9999, -9999, -999.00
47357.0, -9999, -9999, -999.00
47358.0, -9999, -9999, -999.00
47359.0, 446, 246, 0.08
47360.0, 468, 258, 0.11
47361.0, 504, 278, 0.14
47362.0, 637, 351, 0.18
47363.0, 589, 324, 0.22
47364.0, 744, 410, 0.26
47365.0, 668, 368, 0.29
47366.0, 697, 383, 0.32
47367.0, 635, 349, 0.35
47368.0, 617, 340, 0.37
47369.0, 706, 389, 0.39
47370.0, -9999, -9999, -999.00
47371.0, -9999, -9999, -999.00
47372.0, -9999, -9999, -999.00
47373.0, -9999, -9999, -999.00
47374.0, -9999, -9999, -999.00
47375.0, -9999, -9999, -999.00
47376.0, -9999, -9999, -999.00
47377.0, -9999, -9999, -999.00
47378.0, -9999, -9999, -999.00
47379.0, -9999, -9999, -999.00
47380.0, -9999, -9999, -999.00
47381.0, -9999, -9999, -999.00
47382.0, -9999, -9999, -999.00
47383.0, -9999, -9999, -999.00
47384.0, -9999, -9999, -999.00
47385.0, -9999, -9999, -999.00
47386.0, -9999, -9999, -999.00
47387.0, -9999, -9999, -999.00
47388.0, -9999, -9999, -999.00
47389.0, -9999, -9999, -999.00
47390.0, -9999, -9999, -999.00
47391.0, -9999, -9999, -999.00
47392.0, -9999, -9999, -999.00
47393.0, -9999, -9999, -999.00
47394.0, -9999, -9999, -999.00
47395.0, -9999, -9999, -999.00
47396.0, -9999, -9999, -999.00
47397.0, -9999, -9999, -999.00
47398.0, -9999, -9999, -999.00
47399.0, -9999, -9999, -999.00
47400.0, -9999, -9999, -999.00
47401.0, -9999, -9999, -999.00
47402.0, -9999, -9999, -999.00
47403.0, -9999, -9999, -999.00
47404.0, -9999, -9999, -999.00
47405.0, -9999, -9999, -999.00
47406.0, -9999, -9999, -999.00
47407.0, -9999, -9999, -999.00
47408.0, -9999, -9999, -999.00
47409.0, -9999, -9999, -999.00
47410.0, -9999, -9999, -999.00
47411.0, -9999, -9999, -999.00
47412.0, -9999, -9999, -999.00
47413.0, -9999, -9999, -999.00
47414.0, -9999, -9999, -999.00
47415.0, -9999, -9999, -999.00
47416.0, -9999, -9999, -999.00
47417.0, -9999, -9999, -999.00
47418.0, -9999, -9999, -999.00
47419.0, -9999, -9999, -999.00
47420.0, -9999, -9999, -999.00
47421.0, -9999, -9999, -999.00
47422.0, -9999, -9999, -999.00
47423.0, -9999, -9999, -999.00
47424.0, -9999, -9999, -999.00
47425.0, -9999, -9999, -999.00
47426.0, -9999, -9999, -999.00
47427.0, -9999, -9999, -999.00
47428.0, -9999, -9999, -999.00
47429.0, -9999, -9999, -999.00
47430.0, -9999, -9999, -999.00
47431.0, -9999, -9999, -999.00
47432.0, -9999, -9999, -999.00
47433.0, -9999, -9999, -999.00
47434.0, -9999, -9999, -999.00
47435.0, -9999, -9999, -999.00
47436.0, -9999, -9999, -999.00
47437.0, -9999, -9999, -999.00
47438.0, -9999, -9999, -999.00
47439.0, -9999, -9999, -999.00
47440.0, -9999, -9999, -999.00
47441.0, -9999, -9999, -999.00
47442.0, -9999, -9999, -999.00
47443.0, -9999, -9999, -999.00
47444.0, -9999, -9999, -999.00
47445.0, -9999, -9999, -999.00
47446.0, -9999, -9999, -999.00
47447.0, -9999, -9999, -999.00
47448.0, -9999, -9999, -999.00
47449.0, -9999, -9999, -999.00
47450.0, -9999, -9999, -999.00
47451.0, -9999, -9999, -999.00
47452.0, -9999, -9999, -999.00
47453.0, -9999, -9999, -999.00
47454.0, -9999, -9999, -999.00
47455.0, -9999, -9999, -999.00
47456.0, -9999, -9999, -999.00
47457.0, -9999, -9999, -999.00
47458.0, -9999, -9999, -999.00
47459.0, -9999, -9999, -999.00
47460.0, -9999, -9999, -999.00
47461.0, -9999, -9999, -999.00
47462.0, -9999, -9999, -999.00
47463.0, -9999, -9999, -999.00
47464.0, -9999, -9999, -999.00
47465.0, -9999, -9999, -999.00
47466.0, -9999, -9999, -999.00
47467.0, -9999, -9999, -999.00
47468.0, -9999, -9999, -999.00
47469.0, -9999, -9999, -999.00
47470.0, -9999, -9999, -999.00
47471.0, -9999, -9999, -999.00
47472.0, -9999, -9999, -999.00
47473.0, -9999, -9999, -999.00
47474.0, -9999, -9999, -999.00
47475.0, -9999, -9999, -999.00
47476.0, -9999, -9999, -999.00
47477.0, -9999, -9999, -999.00
47478.0, -9999, -9999, -999.00
47479.0, -9999, -9999, -999.00
47480.0, -9999, -9999, -999.00
47481.0, -9999, -9999, -999.00
47482.0, -9999, -9999, -999.00
47483.0, -9999, -9999, -999.00
47484.0, -9999, -9999, -999.00
47485.0, -9999, -9999, -999.00
47486.0, -9999, -9999, -999.00
47487.0, -9999, -9999, -999.00
47488.0, -9999, -9999, -999.00
47489.0, -9999, -9999, -999.00
47490.0, -9999, -9999, -999.00
47491.0, -9999, -9999, -999.00
47492.0, -9999, -9999, -999.00
47493.0, -9999, -9999, -999.00
47494.0, -9999, -9999, -999.00
47495.0, -9999, -9999, -999.00
47496.0, -9999, -9999, -999.00
47497.0, -9999, -9999, -999.00
47498.0, -9999, -9999, -999.00
47499.0, -9999, -9999, -999.00
47500.0, -9999, -9999, -999.00
47501.0, -9999, -9999, -999.00
47502.0, -9999, -9999, -999.00
47503.0, -9999, -9999, -999.00
47504.0, -9999, -9999, -999.00
47505.0, -9999, -9999, -999.00
47506.0, -9999, -9999, -999.00
47507.0, -9999, -9999, -999.00
47508.0, -9999, -9999, -999.00
47509.0, -9999, -9999, -999.00
47510.0, -9999, -9999, -999.00
47511.0, -9999, -9999, -999.00
47512.0, -9999, -9999, -999.00
47513.0, -9999, -9999, -999.00
47514.0, -9999, -9999, -999.00
47515.0, -9999, -9999, -999.00
47516.0, -9999, -9999, -999.00
47517.0, -9999, -9999, -999.00
47518.0, -9999, -9999, -999.00
47519.0, -9999, -9999, -999.00
47520.0, -9999, -9999, -999.00
47521.0, -9999, -9999, -999.00
47522.0, -9999, -9999, -999.00
47523.0, -9999, -9999, -999.00
47524.0, -9999, -9999, -999.00
47525.0, -9999, -9999, -999.00
47526.0, -9999, -9999, -999.00
47527.0, -9999, -9999, -999.00
47528.0, -9999, -9999, -999.00
47529.0, -9999, -9999, -999.00
47530.0, -9999, -9999, -999.00
47531.0, -9999, -9999, -999.00
47532.0, -9999, -9999, -999.00
47533.0, -9999, -9999, -999.00
47534.0, -9999, -9999, -999.00
47535.0, -9999, -9999, -999.00
47536.0, -9999, -9999, -999.00
47537.0, -9999, -9999, -999.00
47538.0, -9999, -9999, -999.00
47539.0, -9999, -9999, -999.00
47540.0, -9999, -9999, -999.00
47541.0, -9999, -9999, -999.00
47542.0, -9999, -9999, -999.00
47543.0, -9999, -9999, -999.00
47544.0, -9999, -9999, -999.00
47545.0, -9999, -9999, -999.00
47546.0, -9999, -9999, -999.00
47547.0, -9999, -9999, -999.00
47548.0, -9999, -9999, -999.00
47549.0, -9999, -9999, -999.00
47550.0, -9999, -9999, -999.00
47551.0, -9999, -9999, -999.00
47552.0, -9999, -9999, -999.00
47553.0, -9999, -9999, -999.00
47554.0, -9999, -9999, -999.00
47555.0, -9999, -9999, -999.00
47556.0, -9999, -9999, -999.00
47557.0, -9999, -9999, -999.00
47558.0, -9999, -9999, -999.00
47559.0, -9999, -9999, -999.00
47560.0, -9999, -9999, -999.00
47561.0, -9999, -9999, -999.00
47562.0, -9999, -9999, -999.00
47563.0, -9999, -9999, -999.00
47564.0, -9999, -9999, -999.00
47565.0, -9999, -9999, -999.00
47566.0, -9999, -9999, -999.00
47567.0, -9999, -9999, -999.00
47568.0, -9999, -9999, -999.00
47569.0, -9999, -9999, -999.00
47570.0, -9999, -9999, -999.00
47571.0, -9999, -9999, -999.00
47572.0, -9999, -9999, -999.00
47573.0, -9999, -9999, -999.00
47574.0, -9999, -9999, -999.00
47575.0, -9999, -9999, -999.00
47576.0, -9999, -9999, -999.00
47577.0, -9999, -9999, -999.00
47578.0, -9999, -9999, -999.00
47579.0, -9999, -9999, -999.00
47580.0, -9999, -9999, -999.00
47581.0, -9999, -9999, -999.00
47582.0, -9999, -9999, -999.00
47583.0, -9999, -9999, -999.00
47584.0, -9999, -9999, -999.00
47585.0, -9999, -9999, -999.00
47586.0, -9999, -9999, -999.00
47587.0, -9999, -9999, -999.00
47588.0, -9999, -9999, -999.00
47589.0, -9999, -9999, -999.00
47590.0, -9999, -9999, -999.00
47591.0, -9999, -9999, -999.00
47592.0, -9999, -9999, -999.00
47593.0, -9999, -9999, -999.00
47594.0, -9999, -9999, -999.00
47595.0, -9999, -9999, -999.00
47596.0, -9999, -9999, -999.00
47597.0, -9999, -9999, -999.00
47598.0, -9999, -9999, -999.00
47599.0, -9999, -9999, -999.00
47600.0, -9999, -9999, -999.00
47601.0, -9999, -9999, -999.00
47602.0, -9999, -9999, -999.00
47603.0, -9999, -9999, -999.00
47604.0, -9999, -9999, -999.00
47605.0, -9999, -9999, -999.00
47606.0, -9999, -9999, -999.00
47607.0, -9999, -9999, -999.00
47608.0, -9999, -9999, -999.00
47609.0, -9999, -9999, -999.00
47610.0, -9999, -9999, -999.00
47611.0, -9999, -9999, -999.00
47612.0, -9999, -9999, -999.00
47613.0, -9999, -9999, -999.00
47614.0, -9999, -9999, -999.00
47615.0, -9999, -9999, -999.00
47616.0, -9999, -9999, -999.00
47617.0, -9999, -9999, -999.00
47618.0, -9999, -9999, -999.00
47619.0, -9999, -9999, -999.00
47620.0, -9999, -9999, -999.00
47621.0, -9999, -9999, -999.00
47622.0, -9999, -9999, -999.00
47623.0, -9999, -9999, -999.00
47624.0, -9999, -9999, -999.00
47625.0, -9999, -9999, -999.00
47626.0, -9999, -9999, -999.00
47627.0, -9999, -9999, -999.00
47628.0, -9999, -9999, -999.00
47629.0, -9999, -9999, -999.00
47630.0, -9999, -9999, -999.00
47631.0, -9999, -9999, -999.00
47632.0, -9999, -9999, -999.00
47633.0, -9999, -9999, -999.00
47634.0, -9999, -9999, -999.00
47635.0, -9999, -9999, -999.00
47636.0, -9999, -9999, -999.00
47637.0, -9999, -9999, -999.00
47638.0, -9999, -9999, -999.00
47639.0, -9999, -9999, -999.00
47640.0, -9999, -9999, -999.00
47641.0, -9999, -9999, -999.00
47642.0, -9999, -9999, -999.00
47643.0, -9999, -9999, -999.00
47644.0, -9999, -9999, -999.00
47645.0, -9999, -9999, -999.00
47646.0, -9999, -9999, -999.00
47647.0, -9999, -9999, -999.00
47648.0, -9999, -9999, -999.00
47649.0, -9999, -9999, -999.00
47650.0, -9999, -9999, -999.00
47651.0, -9999, -9999, -999.00
47652.0, -9999, -9999, -999.00
47653.0, -9999, -9999, -999.00
47654.0, -9999, -9999, -999.00
47655.0, -9999, -9999, -999.00
47656.0, -9999, -9999, -999.00
47657.0, -9999, -9999, -999.00
47658.0, -9999, -9999, -999.00
47659.0, -9999, -9999, -999.00
47660.0, -9999, -9999, -999.00
47661.0, -9999, -9999, -999.00
47662.0, -9999, -9999, -999.00
47663.0, -9999, -9999, -999.00
47664.0, -9999, -9999, -999.00
47665.0, -9999, -9999, -999.00
47666.0, -9999, -9999, -999.00
47667.0, -9999, -9999, -999.00
47668.0, -9999, -9999, -999.00
47669.0, -9999, -9999, -999.00
47670.0, -9999, -9999, -999.00
47671.0, -9999, -9999, -999.00
47672.0, -9999, -9999, -999.00
47673.0, -9999, -9999, -999.00
47674.0, -9999, -9999, -999.00
47675.0, -9999, -9999, -999.00
47676.0, -9999, -9999, -999.00
47677.0, -9999, -9999, -999.00
47678.0, -9999, -9999, -999.00
47679.0, -9999, -9999, -999.00
47680.0, -9999, -9999, -999.00
47681.0, -9999, -9999, -999.00
47682.0, -9999, -9999, -999.00
47683.0, -9999, -9999, -999.00
47684.0, -9999, -9999, -999.00
47685.0, -9999, -9999, -999.00
47686.0, -9999, -9999, -999.00
47687.0, -9999, -9999, -999.00
47688.0, -9999, -9999, -999.00
47689.0, -9999, -9999, -999.00
47690.0, -9999, -9999, -999.00
47691.0, -9999, -9999, -999.00
47692.0, -9999, -9999, -999.00
47693.0, -9999, -9999, -999.00
47694.0, -9999, -9999, -999.00
47695.0, -9999, -9999, -999.00
47696.0, -9999, -9999, -999.00
47697.0, -9999, -9999, -999.00
47698.0, -9999, -9999, -999.00
47699.0, -9999, -9999, -999.00
47700.0, -9999, -9999, -999.00
47701.0, -9999, -9999, -999.00
47702.0, -9999, -9999, -999.00
47703.0, -9999, -9999, -999.00
47704.0, -9999, -9999, -999.00
47705.0, -9999, -9999, -999.00
47706.0, -9999, -9999, -999.00
47707.0, -9999, -9999, -999.00
47708.0, -9999, -9999, -999.00
47709.0, -9999, -9999, -999.00
47710.0, -9999, -9999, -999.00
47711.0, -9999, -9999, -999.00
47712.0, -9999, -9999, -999.00
47713.0, -9999, -9999, -999.00
47714.0, -9999, -9999, -999.00
47715.0, -9999, -9999, -999.00
47716.0, -9999, -9999, -999.00
47717.0, -9999, -9999, -999.00
47718.0, -9999, -9999, -999.00
47719.0, -9999, -9999, -999.00
47720.0, -9999, -9999, -999.00
47721.0, -9999, -9999, -999.00
47722.0, -9999, -9999, -999.00
47723.0, -9999, -9999, -999.00
47724.0, -9999, -9999, -999.00
47725.0, -9999, -9999, -999.00
47726.0, -9999, -9999, -999.00
47727.0, -9999, -9999, -999.00
47728.0, -9999, -9999, -999.00
47729.0, -9999, -9999, -999.00
47730.0, -9999, -9999, -999.00
47731.0, -9999, -9999, -999.00
47732.0, -9999, -9999, -999.00
47733.0, -9999, -9999, -999.00
47734.0, -9999, -9999, -999.00
47735.0, -9999, -9999, -999.00
47736.0, -9999, -9999, -999.00
47737.0, -9999, -9999, -999.00
47738.0, -9999, -9999, -999.00
47739.0, -9999, -9999, -999.00
47740.0, -9999, -9999, -999.00
47741.0, -9999, -9999, -999.00
47742.0, -9999, -9999, -999.00
47743.0, -9999, -9999, -999.00
47744.0, -9999, -9999, -999.00
47745.0, -9999, -9999, -999.00
47746.0, -9999, -9999, -999.00
47747.0, -9999, -9999, -999.00
47748.0, -9999, -9999, -999.00
47749.0, -9999, -9999, -999.00
47750.0, -9999, -9999, -999.00
47751.0, -9999, -9999, -999.00
47752.0, -9999, -9999, -999.00
47753.0, -9999, -9999, -999.00
47754.0, -9999, -9999, -999.00
47755.0, -9999, -9999, -999.00
47756.0, -9999, -9999, -999.00
47757.0, -9999, -9999, -999.00
47758.0, -9999, -9999, -999.00
47759.0, -9999, -9999, -999.00
47760.0, -9999, -9999, -999.00
47761.0, -9999, -9999, -999.00
47762.0, -9999, -9999, -999.00
47763.0, -9999, -9999, -999.00
47764.0, -9999, -9999, -999.00
47765.0, -9999, -9999, -999.00
47766.0, -9999, -9999, -999.00
47767.0, -9999, -9999, -999.00
47768.0, -9999, -9999, -999.00
47769.0, -9999, -9999, -999.00
47770.0, -9999, -9999, -999.00
47771.0, -9999, -9999, -999.00
47772.0, -9999, -9999, -999.00
47773.0, -9999, -9999, -999.00
47774.0, -9999, -9999, -999.00
47775.0, -9999, -9999, -999.00
47776.0, -9999, -9999, -999.00
47777.0, -9999, -9999, -999.00
47778.0, -9999, -9999, -999.00
47779.0, -9999, -9999, -999.00
47780.0, -9999, -9999, -999.00
47781.0, -9999, -9999, -999.00
47782.0, -9999, -9999, -999.00
47783.0, -9999, -9999, -999.00
47784.0, -9999, -9999, -999.00
47785.0, -9999, -9999, -999.00
47786.0, -9999, -9999, -999.00
47787.0, -9999, -9999, -999.00
47788.0, -9999, -9999, -999.00
47789.0, -9999, -9999, -999.00
47790.0, -9999, -9999, -999.00
47791.0, -9999, -9999, -999.00
47792.0, -9999, -9999, -999.00
47793.0, -9999, -9999, -999.00
47794.0, -9999, -9999, -999.00
47795.0, -9999, -9999, -999.00
47796.0, -9999, -9999, -999.00
47797.0, -9999, -9999, -999.00
47798.0, -9999, -9999, -999.00
47799.0, -9999, -9999, -999.00
47800.0, -9999, -9999, -999.00
47801.0, -9999, -9999, -999.00
47802.0, -9999, -9999, -999.00
47803.0, -9999, -9999, -999.00
47804.0, -9999, -9999, -999.00
47805.0, -9999, -9999, -999.00
47806.0, -9999, -9999, -999.00
47807.0, -9999, -9999, -999.00
47808.0, -9999, -9999, -999.00
47809.0, -9999, -9999, -999.00
47810.0, -9999, -9999, -999.00
47811.0, -9999, -9999, -999.00
47812.0, -9999, -9999, -999.00
47813.0, -9999, -9999, -999.00
47814.0, -9999, -9999, -999.00
47815.0, -9999, -9999, -999.00
47816.0, -9999, -9999, -999.00
47817.0, -9999, -9999, -999.00
47818.0, -9999, -9999, -999.00
47819.0, -9999, -9999, -999.00
47820.0, -9999, -9999, -999.00
47821.0, -9999, -9999, -999.00
47822.0, -9999, -9999, -999.00
47823.0, -9999, -9999, -999.00
47824.0, -9999, -9999, -999.00
47825.0, -9999, -9999, -999.00
47826.0, -9999, -9999, -999.00
47827.0, -9999, -9999, -999.00
47828.0, -9999, -9999, -999.00
47829.0, -9999, -9999, -999.00
47830.0, -9999, -9999, -999.00
47831.0, -9999, -9999, -999.00
47832.0, -9999, -9999, -999.00
47833.0, -9999, -9999, -999.00
47834.0, -9999, -9999, -999.00
47835.0, -9999, -9999, -999.00
47836.0, -9999, -9999, -999.00
47837.0, -9999, -9999, -999.00
47838.0, -9999, -9999, -999.00
47839.0, -9999, -9999, -999.00
47840.0, -9999, -9999, -999.00
47841.0, -9999, -9999, -999.00
47842.0, -9999, -9999, -999.00
47843.0, -9999, -9999, -999.00
47844.0, -9999, -9999, -999.00
47845.0, -9999, -9999, -999.00
47846.0, -9999, -9999, -999.00
47847.0, -9999, -9999, -999.00
47848.0, -9999, -9999, -999.00
47849.0, -9999, -9999, -999.00
47850.0, -9999, -9999, -999.00
47851.0, -9999, -9999, -999.00
47852.0, -9999, -9999, -999.00
47853.0, -9999, -9999, -999.00
47854.0, -9999, -9999, -999.00
47855.0, -9999, -9999, -999.00
47856.0, -9999, -9999, -999.00
47857.0, -9999, -9999, -999.00
47858.0, -9999, -9999, -999.00
47859.0, -9999, -9999, -999.00
47860.0, -9999, -9999, -999.00
47861.0, -9999, -9999, -999.00
47862.0, -9999, -9999, -999.00
47863.0, -9999, -9999, -999.00
47864.0, -9999, -9999, -999.00
47865.0, -9999, -9999, -999.00
47866.0, -9999, -9999, -999.00
47867.0, -9999, -9999, -999.00
47868.0, -9999, -9999, -999.00
47869.0, -9999, -9999, -999.00
47870.0, -9999, -9999, -999.00
47871.0, -9999, -9999, -999.00
47872.0, -9999, -9999, -999.00
47873.0, -9999, -9999, -999.00
47874.0, -9999, -9999, -999.00
47875.0, -9999, -9999, -999.00
47876.0, -9999, -9999, -999.00
47877.0, -9999, -9999, -999.00
47878.0, -9999, -9999, -999.00
47879.0, -9999, -9999, -999.00
47880.0, -9999, -9999, -999.00
47881.0, -9999, -9999, -999.00
47882.0, -9999, -9999, -999.00
47883.0, -9999, -9999, -999.00
47884.0, -9999, -9999, -999.00
47885.0, -9999, -9999, -999.00
47886.0, -9999, -9999, -999.00
47887.0, -9999, -9999, -999.00
47888.0, -9999, -9999, -999.00
47889.0, -9999, -9999, -999.00
47890.0, -9999, -9999, -999.00
47891.0, -9999, -9999, -999.00
47892.0, -9999, -9999, -999.00
47893.0, -9999, -9999, -999.00
47894.0, -9999, -9999, -999.00
47895.0, -9999, -9999, -999.00
47896.0, -9999, -9999, -999.00
47897.0, -9999, -9999, -999.00
47898.0, -9999, -9999, -999.00
47899.0, -9999, -9999, -999.00
47900.0, -9999, -9999, -999.00
47901.0, -9999, -9999, -999.00
47902.0, -9999, -9999, -999.00
47903.0, -9999, -9999, -999.00
47904.0, -9999, -9999, -999.00
47905.0, -9999, -9999, -999.00
47906.0, -9999, -9999, -999.00
47907.0, -9999, -9999, -999.00
47908.0, -9999, -9999, -999.00
47909.0, -9999, -9999, -999.00
47910.0, -9999, -9999, -999.00
47911.0, -9999, -9999, -999.00
47912.0, -9999, -9999, -999.00
47913.0, -9999, -9999, -999.00
47914.0, -9999, -9999, -999.00
47915.0, -9999, -9999, -999.00
47916.0, -9999, -9999, -999.00
47917.0, -9999, -9999, -999.00
47918.0, -9999, -9999, -999.00
47919.0, -9999, -9999, -999.00
47920.0, -9999, -9999, -999.00
47921.0, -9999, -9999, -999.00
47922.0, -9999, -9999, -999.00
47923.0, -9999, -9999, -999.00
47924.0, -9999, -9999, -999.00
47925.0, -9999, -9999, -999.00
47926.0, -9999, -9999, -999.00
47927.0, -9999, -9999, -999.00
47928.0, -9999, -9999, -999.00
47929.0, -9999, -9999, -999.00
47930.0, -9999, -9999, -999.00
47931.0, -9999, -9999, -999.00
47932.0, -9999, -9999, -999.00
47933.0, -9999, -9999, -999.00
47934.0, -9999, -9999, -999.00
47935.0, -9999, -9999, -999.00
47936.0, -9999, -9999, -999.00
47937.0, -9999, -9999, -999.00
47938.0, -9999, -9999, -999.00
47939.0, -9999, -9999, -999.00
47940.0, -9999, -9999, -999.00
47941.0, -9999, -9999, -999.00
47942.0, -9999, -9999, -999.00
47943.0, -9999, -9999, -999.00
47944.0, -9999, -9999, -999.00
47945.0, -9999, -9999, -999.00
47946.0, -9999, -9999, -999.00
47947.0, -9999, -9999, -999.00
47948.0, -9999, -9999, -999.00
47949.0, -9999, -9999, -999.00
47950.0, -9999, -9999, -999.00
47951.0, -9999, -9999, -999.00
47952.0, -9999, -9999, -999.00
47953.0, -9999, -9999, -999.00
47954.0, -9999, -9999, -999.00
47955.0, -9999, -9999, -999.00
47956.0, -9999, -9999, -999.00
47957.0, -9999, -9999, -999.00
47958.0, -9999, -9999, -999.00
47959.0, -9999, -9999, -999.00
47960.0, -9999, -9999, -999.00
47961.0, -9999, -9999, -999.00
47962.0, -9999, -9999, -999.00
47963.0, -9999, -9999, -999.00
47964.0, -9999, -9999, -999.00
47965.0, -9999, -9999, -999.00
47966.0, -9999, -9999, -999.00
47967.0, -9999, -9999, -999.00
47968.0, -9999, -9999, -999.00
47969.0, -9999, -9999, -999.00
47970.0, -9999, -9999, -999.00
47971.0, -9999, -9999, -999.00
47972.0, -9999, -9999, -999.00
47973.0, -9999, -9999, -999.00
47974.0, -9999, -9999, -999.00
47975.0, -9999, -9999, -999.00
47976.0, -9999, -9999, -999.00
47977.0, -9999, -9999, -999.00
47978.0, -9999, -9999, -999.00
47979.0, -9999, -9999, -999.00
47980.0, -9999, -9999, -999.00
47981.0, -9999, -9999, -999.00
47982.0, -9999, -9999, -999.00
47983.0, -9999, -9999, -999.00
47984.0, -9999, -9999, -999.00
47985.0, -9999, -9999, -999.00
47986.0, -9999, -9999, -999.00
47987.0, -9999, -9999, -999.00
47988.0, -9999, -9999, -999.00
47989.0, -9999, -9999, -999.00
47990.0, -9999, -9999, -999.00
47991.0, -9999, -9999, -999.00
47992.0, -9999, -9999, -999.00
47993.0, -9999, -9999, -999.00
47994.0, -9999, -9999, -999.00
47995.0, -9999, -9999, -999.00
47996.0, -9999, -9999, -999.00
47997.0, -9999, -9999, -999.00
47998.0, -9999, -9999, -999.00
47999.0, -9999, -9999, -999.00
48000.0, -9999, -9999, -999.00
48001.0, -9999, -9999, -999.00
48002.0, -9999, -9999, -999.00
48003.0, -9999, -9999, -999.00
48004.0, -9999, -9999, -999.00
48005.0, -9999, -9999, -999.00
48006.0, -9999, -9999, -999.00
48007.0, -9999, -9999, -999.00
48008.0, -9999, -9999, -999.00
48009.0, -9999, -9999, -999.00
48010.0, -9999, -9999, -999.00
48011.0, -9999, -9999, -999.00
48012.0, -9999, -9999, -999.00
48013.0, -9999, -9999, -999.00
48014.0, -9999, -9999, -999.00
48015.0, -9999, -9999, -999.00
48016.0, -9999, -9999, -999.00
48017.0, -9999, -9999, -999.00
48018.0, -9999, -9999, -999.00
48019.0, -9999, -9999, -999.00
48020.0, -9999, -9999, -999.00
48021.0, -9999, -9999, -999.00
48022.0, -9999, -9999, -999.00
48023.0, -9999, -9999, -999.00
48024.0, -9999, -9999, -999.00
48025.0, -9999, -9999, -999.00
48026.0, -9999, -9999, -999.00
48027.0, -9999, -9999, -999.00
48028.0, -9999, -9999, -999.00
48029.0, -9999, -9999, -999.00
48030.0, -9999, -9999, -999.00
48031.0, -9999, -9999, -999.00
48032.0, -9999, -9999, -999.00
48033.0, -9999, -9999, -999.00
48034.0, -9999, -9999, -999.00
48035.0, -9999, -9999, -999.00
48036.0, -9999, -9999, -999.00
48037.0, -9999, -9999, -999.00
48038.0, -9999, -9999, -999.00
48039.0, -9999, -9999, -999.00
48040.0, -9999, -9999, -999.00
48041.0, -9999, -9999, -999.00
48042.0, -9999, -9999, -999.00
48043.0, -9999, -9999, -999.00
48044.0, -9999, -9999, -999.00
48045.0, -9999, -9999, -999.00
48046.0, -9999, -9999, -999.00
48047.0, -9999, -9999, -999.00
48048.0, -9999, -9999, -999.00
48049.0, -9999, -9999, -999.00
48050.0, -9999, -9999, -999.00
48051.0, -9999, -9999, -999.00
48052.0, -9999, -9999, -999.00
48053.0, -9999, -9999, -999.00
48054.0, -9999, -9999, -999.00
48055.0, -9999, -9999, -999.00
48056.0, -9999, -9999, -999.00
48057.0, -9999, -9999, -999.00
48058.0, -9999, -9999, -999.00
48059.0, -9999, -9999, -999.00
48060.0, -9999, -9999, -999.00
48061.0, -9999, -9999, -999.00
48062.0, -9999, -9999, -999.00
48063.0, -9999, -9999, -999.00
48064.0, -9999, -9999, -999.00
48065.0, -9999, -9999, -999.00
48066.0, -9999, -9999, -999.00
48067.0, -9999, -9999, -999.00
