UTC_mid, Number_Concentration_STP,Number_Concentration,Supersaturation
58252.0, -9999, -9999, -999.00
58253.0, -9999, -9999, -999.00
58254.0, -9999, -9999, -999.00
58255.0, -9999, -9999, -999.00
58256.0, -9999, -9999, -999.00
58257.0, -9999, -9999, -999.00
58258.0, -9999, -9999, -999.00
58259.0, -9999, -9999, -999.00
58260.0, -9999, -9999, -999.00
58261.0, -9999, -9999, -999.00
58262.0, -9999, -9999, -999.00
58263.0, -9999, -9999, -999.00
58264.0, -9999, -9999, -999.00
58265.0, -9999, -9999, -999.00
58266.0, -9999, -9999, -999.00
58267.0, -9999, -9999, -999.00
58268.0, -9999, -9999, -999.00
58269.0, -9999, -9999, -999.00
58270.0, -9999, -9999, -999.00
58271.0, -9999, -9999, -999.00
58272.0, -9999, -9999, -999.00
58273.0, -9999, -9999, -999.00
58274.0, -9999, -9999, -999.00
58275.0, -9999, -9999, -999.00
58276.0, -9999, -9999, -999.00
58277.0, -9999, -9999, -999.00
58278.0, -9999, -9999, -999.00
58279.0, -9999, -9999, -999.00
58280.0, -9999, -9999, -999.00
58281.0, -9999, -9999, -999.00
58282.0, -9999, -9999, -999.00
58283.0, -9999, -9999, -999.00
58284.0, -9999, -9999, -999.00
58285.0, -9999, -9999, -999.00
58286.0, -9999, -9999, -999.00
58287.0, -9999, -9999, -999.00
58288.0, -9999, -9999, -999.00
58289.0, -9999, -9999, -999.00
58290.0, -9999, -9999, -999.00
58291.0, -9999, -9999, -999.00
58292.0, -9999, -9999, -999.00
58293.0, -9999, -9999, -999.00
58294.0, -9999, -9999, -999.00
58295.0, -9999, -9999, -999.00
58296.0, -9999, -9999, -999.00
58297.0, -9999, -9999, -999.00
58298.0, -9999, -9999, -999.00
58299.0, -9999, -9999, -999.00
58300.0, -9999, -9999, -999.00
58301.0, -9999, -9999, -999.00
58302.0, -9999, -9999, -999.00
58303.0, -9999, -9999, -999.00
58304.0, -9999, -9999, -999.00
58305.0, -9999, -9999, -999.00
58306.0, -9999, -9999, -999.00
58307.0, -9999, -9999, -999.00
58308.0, -9999, -9999, -999.00
58309.0, -9999, -9999, -999.00
58310.0, -9999, -9999, -999.00
58311.0, -9999, -9999, -999.00
58312.0, -9999, -9999, -999.00
58313.0, -9999, -9999, -999.00
58314.0, -9999, -9999, -999.00
58315.0, -9999, -9999, -999.00
58316.0, -9999, -9999, -999.00
58317.0, -9999, -9999, -999.00
58318.0, -9999, -9999, -999.00
58319.0, -9999, -9999, -999.00
58320.0, -9999, -9999, -999.00
58321.0, -9999, -9999, -999.00
58322.0, -9999, -9999, -999.00
58323.0, -9999, -9999, -999.00
58324.0, -9999, -9999, -999.00
58325.0, -9999, -9999, -999.00
58326.0, -9999, -9999, -999.00
58327.0, -9999, -9999, -999.00
58328.0, -9999, -9999, -999.00
58329.0, -9999, -9999, -999.00
58330.0, -9999, -9999, -999.00
58331.0, -9999, -9999, -999.00
58332.0, -9999, -9999, -999.00
58333.0, -9999, -9999, -999.00
58334.0, -9999, -9999, -999.00
58335.0, -9999, -9999, -999.00
58336.0, -9999, -9999, -999.00
58337.0, -9999, -9999, -999.00
58338.0, -9999, -9999, -999.00
58339.0, -9999, -9999, -999.00
58340.0, -9999, -9999, -999.00
58341.0, -9999, -9999, -999.00
58342.0, -9999, -9999, -999.00
58343.0, -9999, -9999, -999.00
58344.0, -9999, -9999, -999.00
58345.0, -9999, -9999, -999.00
58346.0, -9999, -9999, -999.00
58347.0, -9999, -9999, -999.00
58348.0, -9999, -9999, -999.00
58349.0, -9999, -9999, -999.00
58350.0, -9999, -9999, -999.00
58351.0, -9999, -9999, -999.00
58352.0, -9999, -9999, -999.00
58353.0, -9999, -9999, -999.00
58354.0, -9999, -9999, -999.00
58355.0, -9999, -9999, -999.00
58356.0, -9999, -9999, -999.00
58357.0, -9999, -9999, -999.00
58358.0, -9999, -9999, -999.00
58359.0, -9999, -9999, -999.00
58360.0, -9999, -9999, -999.00
58361.0, -9999, -9999, -999.00
58362.0, -9999, -9999, -999.00
58363.0, -9999, -9999, -999.00
58364.0, -9999, -9999, -999.00
58365.0, -9999, -9999, -999.00
58366.0, -9999, -9999, -999.00
58367.0, -9999, -9999, -999.00
58368.0, -9999, -9999, -999.00
58369.0, -9999, -9999, -999.00
58370.0, -9999, -9999, -999.00
58371.0, -9999, -9999, -999.00
58372.0, -9999, -9999, -999.00
58373.0, -9999, -9999, -999.00
58374.0, -9999, -9999, -999.00
58375.0, -9999, -9999, -999.00
58376.0, -9999, -9999, -999.00
58377.0, -9999, -9999, -999.00
58378.0, -9999, -9999, -999.00
58379.0, -9999, -9999, -999.00
58380.0, -9999, -9999, -999.00
58381.0, -9999, -9999, -999.00
58382.0, -9999, -9999, -999.00
58383.0, -9999, -9999, -999.00
58384.0, -9999, -9999, -999.00
58385.0, -9999, -9999, -999.00
58386.0, -9999, -9999, -999.00
58387.0, -9999, -9999, -999.00
58388.0, -9999, -9999, -999.00
58389.0, -9999, -9999, -999.00
58390.0, -9999, -9999, -999.00
58391.0, -9999, -9999, -999.00
58392.0, -9999, -9999, -999.00
58393.0, -9999, -9999, -999.00
58394.0, -9999, -9999, -999.00
58395.0, -9999, -9999, -999.00
58396.0, -9999, -9999, -999.00
58397.0, -9999, -9999, -999.00
58398.0, -9999, -9999, -999.00
58399.0, -9999, -9999, -999.00
58400.0, -9999, -9999, -999.00
58401.0, -9999, -9999, -999.00
58402.0, -9999, -9999, -999.00
58403.0, -9999, -9999, -999.00
58404.0, -9999, -9999, -999.00
58405.0, -9999, -9999, -999.00
58406.0, -9999, -9999, -999.00
58407.0, -9999, -9999, -999.00
58408.0, -9999, -9999, -999.00
58409.0, -9999, -9999, -999.00
58410.0, -9999, -9999, -999.00
58411.0, -9999, -9999, -999.00
58412.0, -9999, -9999, -999.00
58413.0, -9999, -9999, -999.00
58414.0, -9999, -9999, -999.00
58415.0, -9999, -9999, -999.00
58416.0, -9999, -9999, -999.00
58417.0, -9999, -9999, -999.00
58418.0, -9999, -9999, -999.00
58419.0, -9999, -9999, -999.00
58420.0, -9999, -9999, -999.00
58421.0, -9999, -9999, -999.00
58422.0, -9999, -9999, -999.00
58423.0, -9999, -9999, -999.00
58424.0, -9999, -9999, -999.00
58425.0, -9999, -9999, -999.00
58426.0, -9999, -9999, -999.00
58427.0, -9999, -9999, -999.00
58428.0, -9999, -9999, -999.00
58429.0, -9999, -9999, -999.00
58430.0, -9999, -9999, -999.00
58431.0, -9999, -9999, -999.00
58432.0, -9999, -9999, -999.00
58433.0, -9999, -9999, -999.00
58434.0, -9999, -9999, -999.00
58435.0, -9999, -9999, -999.00
58436.0, -9999, -9999, -999.00
58437.0, -9999, -9999, -999.00
58438.0, -9999, -9999, -999.00
58439.0, -9999, -9999, -999.00
58440.0, -9999, -9999, -999.00
58441.0, -9999, -9999, -999.00
58442.0, -9999, -9999, -999.00
58443.0, -9999, -9999, -999.00
58444.0, -9999, -9999, -999.00
58445.0, -9999, -9999, -999.00
58446.0, -9999, -9999, -999.00
58447.0, -9999, -9999, -999.00
58448.0, -9999, -9999, -999.00
58449.0, -9999, -9999, -999.00
58450.0, -9999, -9999, -999.00
58451.0, -9999, -9999, -999.00
58452.0, -9999, -9999, -999.00
58453.0, -9999, -9999, -999.00
58454.0, -9999, -9999, -999.00
58455.0, -9999, -9999, -999.00
58456.0, -9999, -9999, -999.00
58457.0, -9999, -9999, -999.00
58458.0, -9999, -9999, -999.00
58459.0, -9999, -9999, -999.00
58460.0, -9999, -9999, -999.00
58461.0, -9999, -9999, -999.00
58462.0, -9999, -9999, -999.00
58463.0, -9999, -9999, -999.00
58464.0, -9999, -9999, -999.00
58465.0, -9999, -9999, -999.00
58466.0, -9999, -9999, -999.00
58467.0, -9999, -9999, -999.00
58468.0, -9999, -9999, -999.00
58469.0, -9999, -9999, -999.00
58470.0, -9999, -9999, -999.00
58471.0, -9999, -9999, -999.00
58472.0, -9999, -9999, -999.00
58473.0, -9999, -9999, -999.00
58474.0, -9999, -9999, -999.00
58475.0, -9999, -9999, -999.00
58476.0, -9999, -9999, -999.00
58477.0, -9999, -9999, -999.00
58478.0, -9999, -9999, -999.00
58479.0, -9999, -9999, -999.00
58480.0, -9999, -9999, -999.00
58481.0, -9999, -9999, -999.00
58482.0, -9999, -9999, -999.00
58483.0, -9999, -9999, -999.00
58484.0, -9999, -9999, -999.00
58485.0, -9999, -9999, -999.00
58486.0, -9999, -9999, -999.00
58487.0, -9999, -9999, -999.00
58488.0, -9999, -9999, -999.00
58489.0, -9999, -9999, -999.00
58490.0, -9999, -9999, -999.00
58491.0, -9999, -9999, -999.00
58492.0, -9999, -9999, -999.00
58493.0, -9999, -9999, -999.00
58494.0, -9999, -9999, -999.00
58495.0, -9999, -9999, -999.00
58496.0, -9999, -9999, -999.00
58497.0, -9999, -9999, -999.00
58498.0, -9999, -9999, -999.00
58499.0, -9999, -9999, -999.00
58500.0, -9999, -9999, -999.00
58501.0, -9999, -9999, -999.00
58502.0, -9999, -9999, -999.00
58503.0, -9999, -9999, -999.00
58504.0, -9999, -9999, -999.00
58505.0, -9999, -9999, -999.00
58506.0, -9999, -9999, -999.00
58507.0, -9999, -9999, -999.00
58508.0, -9999, -9999, -999.00
58509.0, -9999, -9999, -999.00
58510.0, -9999, -9999, -999.00
58511.0, -9999, -9999, -999.00
58512.0, -9999, -9999, -999.00
58513.0, -9999, -9999, -999.00
58514.0, -9999, -9999, -999.00
58515.0, -9999, -9999, -999.00
58516.0, -9999, -9999, -999.00
58517.0, -9999, -9999, -999.00
58518.0, -9999, -9999, -999.00
58519.0, -9999, -9999, -999.00
58520.0, -9999, -9999, -999.00
58521.0, -9999, -9999, -999.00
58522.0, -9999, -9999, -999.00
58523.0, -9999, -9999, -999.00
58524.0, -9999, -9999, -999.00
58525.0, -9999, -9999, -999.00
58526.0, -9999, -9999, -999.00
58527.0, -9999, -9999, -999.00
58528.0, -9999, -9999, -999.00
58529.0, -9999, -9999, -999.00
58530.0, -9999, -9999, -999.00
58531.0, -9999, -9999, -999.00
58532.0, -9999, -9999, -999.00
58533.0, -9999, -9999, -999.00
58534.0, -9999, -9999, -999.00
58535.0, -9999, -9999, -999.00
58536.0, -9999, -9999, -999.00
58537.0, -9999, -9999, -999.00
58538.0, -9999, -9999, -999.00
58539.0, -9999, -9999, -999.00
58540.0, -9999, -9999, -999.00
58541.0, -9999, -9999, -999.00
58542.0, -9999, -9999, -999.00
58543.0, -9999, -9999, -999.00
58544.0, -9999, -9999, -999.00
58545.0, -9999, -9999, -999.00
58546.0, -9999, -9999, -999.00
58547.0, -9999, -9999, -999.00
58548.0, -9999, -9999, -999.00
58549.0, -9999, -9999, -999.00
58550.0, -9999, -9999, -999.00
58551.0, -9999, -9999, -999.00
58552.0, -9999, -9999, -999.00
58553.0, -9999, -9999, -999.00
58554.0, -9999, -9999, -999.00
58555.0, -9999, -9999, -999.00
58556.0, -9999, -9999, -999.00
58557.0, -9999, -9999, -999.00
58558.0, -9999, -9999, -999.00
58559.0, -9999, -9999, -999.00
58560.0, -9999, -9999, -999.00
58561.0, -9999, -9999, -999.00
58562.0, -9999, -9999, -999.00
58563.0, -9999, -9999, -999.00
58564.0, -9999, -9999, -999.00
58565.0, -9999, -9999, -999.00
58566.0, -9999, -9999, -999.00
58567.0, -9999, -9999, -999.00
58568.0, -9999, -9999, -999.00
58569.0, -9999, -9999, -999.00
58570.0, -9999, -9999, -999.00
58571.0, -9999, -9999, -999.00
58572.0, -9999, -9999, -999.00
58573.0, -9999, -9999, -999.00
58574.0, -9999, -9999, -999.00
58575.0, -9999, -9999, -999.00
58576.0, -9999, -9999, -999.00
58577.0, -9999, -9999, -999.00
58578.0, -9999, -9999, -999.00
58579.0, -9999, -9999, -999.00
58580.0, -9999, -9999, -999.00
58581.0, -9999, -9999, -999.00
58582.0, -9999, -9999, -999.00
58583.0, -9999, -9999, -999.00
58584.0, -9999, -9999, -999.00
58585.0, -9999, -9999, -999.00
58586.0, -9999, -9999, -999.00
58587.0, -9999, -9999, -999.00
58588.0, -9999, -9999, -999.00
58589.0, -9999, -9999, -999.00
58590.0, -9999, -9999, -999.00
58591.0, -9999, -9999, -999.00
58592.0, -9999, -9999, -999.00
58593.0, -9999, -9999, -999.00
58594.0, -9999, -9999, -999.00
58595.0, -9999, -9999, -999.00
58596.0, -9999, -9999, -999.00
58597.0, -9999, -9999, -999.00
58598.0, -9999, -9999, -999.00
58599.0, -9999, -9999, -999.00
58600.0, -9999, -9999, -999.00
58601.0, -9999, -9999, -999.00
58602.0, -9999, -9999, -999.00
58603.0, -9999, -9999, -999.00
58604.0, -9999, -9999, -999.00
58605.0, -9999, -9999, -999.00
58606.0, -9999, -9999, -999.00
58607.0, -9999, -9999, -999.00
58608.0, -9999, -9999, -999.00
58609.0, -9999, -9999, -999.00
58610.0, -9999, -9999, -999.00
58611.0, -9999, -9999, -999.00
58612.0, -9999, -9999, -999.00
58613.0, -9999, -9999, -999.00
58614.0, -9999, -9999, -999.00
58615.0, -9999, -9999, -999.00
58616.0, -9999, -9999, -999.00
58617.0, -9999, -9999, -999.00
58618.0, -9999, -9999, -999.00
58619.0, -9999, -9999, -999.00
58620.0, -9999, -9999, -999.00
58621.0, -9999, -9999, -999.00
58622.0, -9999, -9999, -999.00
58623.0, -9999, -9999, -999.00
58624.0, -9999, -9999, -999.00
58625.0, -9999, -9999, -999.00
58626.0, -9999, -9999, -999.00
58627.0, -9999, -9999, -999.00
58628.0, -9999, -9999, -999.00
58629.0, -9999, -9999, -999.00
58630.0, -9999, -9999, -999.00
58631.0, -9999, -9999, -999.00
58632.0, -9999, -9999, -999.00
58633.0, -9999, -9999, -999.00
58634.0, -9999, -9999, -999.00
58635.0, -9999, -9999, -999.00
58636.0, -9999, -9999, -999.00
58637.0, -9999, -9999, -999.00
58638.0, -9999, -9999, -999.00
58639.0, -9999, -9999, -999.00
58640.0, -9999, -9999, -999.00
58641.0, -9999, -9999, -999.00
58642.0, -9999, -9999, -999.00
58643.0, -9999, -9999, -999.00
58644.0, -9999, -9999, -999.00
58645.0, -9999, -9999, -999.00
58646.0, -9999, -9999, -999.00
58647.0, -9999, -9999, -999.00
58648.0, -9999, -9999, -999.00
58649.0, -9999, -9999, -999.00
58650.0, -9999, -9999, -999.00
58651.0, -9999, -9999, -999.00
58652.0, -9999, -9999, -999.00
58653.0, -9999, -9999, -999.00
58654.0, -9999, -9999, -999.00
58655.0, -9999, -9999, -999.00
58656.0, -9999, -9999, -999.00
58657.0, -9999, -9999, -999.00
58658.0, -9999, -9999, -999.00
58659.0, -9999, -9999, -999.00
58660.0, -9999, -9999, -999.00
58661.0, -9999, -9999, -999.00
58662.0, -9999, -9999, -999.00
58663.0, -9999, -9999, -999.00
58664.0, -9999, -9999, -999.00
58665.0, -9999, -9999, -999.00
58666.0, -9999, -9999, -999.00
58667.0, -9999, -9999, -999.00
58668.0, -9999, -9999, -999.00
58669.0, -9999, -9999, -999.00
58670.0, -9999, -9999, -999.00
58671.0, -9999, -9999, -999.00
58672.0, -9999, -9999, -999.00
58673.0, -9999, -9999, -999.00
58674.0, -9999, -9999, -999.00
58675.0, -9999, -9999, -999.00
58676.0, -9999, -9999, -999.00
58677.0, -9999, -9999, -999.00
58678.0, -9999, -9999, -999.00
58679.0, -9999, -9999, -999.00
58680.0, -9999, -9999, -999.00
58681.0, -9999, -9999, -999.00
58682.0, -9999, -9999, -999.00
58683.0, -9999, -9999, -999.00
58684.0, -9999, -9999, -999.00
58685.0, -9999, -9999, -999.00
58686.0, -9999, -9999, -999.00
58687.0, -9999, -9999, -999.00
58688.0, -9999, -9999, -999.00
58689.0, -9999, -9999, -999.00
58690.0, -9999, -9999, -999.00
58691.0, -9999, -9999, -999.00
58692.0, -9999, -9999, -999.00
58693.0, -9999, -9999, -999.00
58694.0, -9999, -9999, -999.00
58695.0, -9999, -9999, -999.00
58696.0, -9999, -9999, -999.00
58697.0, -9999, -9999, -999.00
58698.0, -9999, -9999, -999.00
58699.0, -9999, -9999, -999.00
58700.0, -9999, -9999, -999.00
58701.0, -9999, -9999, -999.00
58702.0, -9999, -9999, -999.00
58703.0, -9999, -9999, -999.00
58704.0, -9999, -9999, -999.00
58705.0, -9999, -9999, -999.00
58706.0, -9999, -9999, -999.00
58707.0, -9999, -9999, -999.00
58708.0, -9999, -9999, -999.00
58709.0, -9999, -9999, -999.00
58710.0, -9999, -9999, -999.00
58711.0, -9999, -9999, -999.00
58712.0, -9999, -9999, -999.00
58713.0, -9999, -9999, -999.00
58714.0, -9999, -9999, -999.00
58715.0, -9999, -9999, -999.00
58716.0, -9999, -9999, -999.00
58717.0, -9999, -9999, -999.00
58718.0, -9999, -9999, -999.00
58719.0, -9999, -9999, -999.00
58720.0, -9999, -9999, -999.00
58721.0, -9999, -9999, -999.00
58722.0, -9999, -9999, -999.00
58723.0, -9999, -9999, -999.00
58724.0, -9999, -9999, -999.00
58725.0, -9999, -9999, -999.00
58726.0, -9999, -9999, -999.00
58727.0, -9999, -9999, -999.00
58728.0, -9999, -9999, -999.00
58729.0, -9999, -9999, -999.00
58730.0, -9999, -9999, -999.00
58731.0, -9999, -9999, -999.00
58732.0, -9999, -9999, -999.00
58733.0, -9999, -9999, -999.00
58734.0, -9999, -9999, -999.00
58735.0, -9999, -9999, -999.00
58736.0, -9999, -9999, -999.00
58737.0, -9999, -9999, -999.00
58738.0, -9999, -9999, -999.00
58739.0, -9999, -9999, -999.00
58740.0, -9999, -9999, -999.00
58741.0, -9999, -9999, -999.00
58742.0, -9999, -9999, -999.00
58743.0, -9999, -9999, -999.00
58744.0, -9999, -9999, -999.00
58745.0, -9999, -9999, -999.00
58746.0, -9999, -9999, -999.00
58747.0, -9999, -9999, -999.00
58748.0, -9999, -9999, -999.00
58749.0, -9999, -9999, -999.00
58750.0, -9999, -9999, -999.00
58751.0, -9999, -9999, -999.00
58752.0, -9999, -9999, -999.00
58753.0, -9999, -9999, -999.00
58754.0, -9999, -9999, -999.00
58755.0, -9999, -9999, -999.00
58756.0, -9999, -9999, -999.00
58757.0, -9999, -9999, -999.00
58758.0, -9999, -9999, -999.00
58759.0, -9999, -9999, -999.00
58760.0, -9999, -9999, -999.00
58761.0, -9999, -9999, -999.00
58762.0, -9999, -9999, -999.00
58763.0, -9999, -9999, -999.00
58764.0, -9999, -9999, -999.00
58765.0, -9999, -9999, -999.00
58766.0, -9999, -9999, -999.00
58767.0, -9999, -9999, -999.00
58768.0, -9999, -9999, -999.00
58769.0, -9999, -9999, -999.00
58770.0, -9999, -9999, -999.00
58771.0, -9999, -9999, -999.00
58772.0, -9999, -9999, -999.00
58773.0, -9999, -9999, -999.00
58774.0, -9999, -9999, -999.00
58775.0, -9999, -9999, -999.00
58776.0, -9999, -9999, -999.00
58777.0, -9999, -9999, -999.00
58778.0, -9999, -9999, -999.00
58779.0, -9999, -9999, -999.00
58780.0, -9999, -9999, -999.00
58781.0, -9999, -9999, -999.00
58782.0, -9999, -9999, -999.00
58783.0, -9999, -9999, -999.00
58784.0, -9999, -9999, -999.00
58785.0, -9999, -9999, -999.00
58786.0, -9999, -9999, -999.00
58787.0, -9999, -9999, -999.00
58788.0, -9999, -9999, -999.00
58789.0, -9999, -9999, -999.00
58790.0, -9999, -9999, -999.00
58791.0, -9999, -9999, -999.00
58792.0, -9999, -9999, -999.00
58793.0, -9999, -9999, -999.00
58794.0, -9999, -9999, -999.00
58795.0, -9999, -9999, -999.00
58796.0, -9999, -9999, -999.00
58797.0, -9999, -9999, -999.00
58798.0, -9999, -9999, -999.00
58799.0, -9999, -9999, -999.00
58800.0, -9999, -9999, -999.00
58801.0, -9999, -9999, -999.00
58802.0, -9999, -9999, -999.00
58803.0, -9999, -9999, -999.00
58804.0, -9999, -9999, -999.00
58805.0, -9999, -9999, -999.00
58806.0, -9999, -9999, -999.00
58807.0, -9999, -9999, -999.00
58808.0, -9999, -9999, -999.00
58809.0, -9999, -9999, -999.00
58810.0, -9999, -9999, -999.00
58811.0, -9999, -9999, -999.00
58812.0, -9999, -9999, -999.00
58813.0, -9999, -9999, -999.00
58814.0, -9999, -9999, -999.00
58815.0, -9999, -9999, -999.00
58816.0, -9999, -9999, -999.00
58817.0, -9999, -9999, -999.00
58818.0, -9999, -9999, -999.00
58819.0, -9999, -9999, -999.00
58820.0, -9999, -9999, -999.00
58821.0, -9999, -9999, -999.00
58822.0, -9999, -9999, -999.00
58823.0, -9999, -9999, -999.00
58824.0, -9999, -9999, -999.00
58825.0, -9999, -9999, -999.00
58826.0, -9999, -9999, -999.00
58827.0, -9999, -9999, -999.00
58828.0, -9999, -9999, -999.00
58829.0, -9999, -9999, -999.00
58830.0, -9999, -9999, -999.00
58831.0, -9999, -9999, -999.00
58832.0, -9999, -9999, -999.00
58833.0, -9999, -9999, -999.00
58834.0, -9999, -9999, -999.00
58835.0, -9999, -9999, -999.00
58836.0, -9999, -9999, -999.00
58837.0, -9999, -9999, -999.00
58838.0, -9999, -9999, -999.00
58839.0, -9999, -9999, -999.00
58840.0, -9999, -9999, -999.00
58841.0, -9999, -9999, -999.00
58842.0, -9999, -9999, -999.00
58843.0, -9999, -9999, -999.00
58844.0, -9999, -9999, -999.00
58845.0, -9999, -9999, -999.00
58846.0, -9999, -9999, -999.00
58847.0, -9999, -9999, -999.00
58848.0, -9999, -9999, -999.00
58849.0, -9999, -9999, -999.00
58850.0, -9999, -9999, -999.00
58851.0, -9999, -9999, -999.00
58852.0, -9999, -9999, -999.00
58853.0, -9999, -9999, -999.00
58854.0, -9999, -9999, -999.00
58855.0, -9999, -9999, -999.00
58856.0, -9999, -9999, -999.00
58857.0, -9999, -9999, -999.00
58858.0, -9999, -9999, -999.00
58859.0, -9999, -9999, -999.00
58860.0, -9999, -9999, -999.00
58861.0, -9999, -9999, -999.00
58862.0, -9999, -9999, -999.00
58863.0, -9999, -9999, -999.00
58864.0, -9999, -9999, -999.00
58865.0, -9999, -9999, -999.00
58866.0, -9999, -9999, -999.00
58867.0, -9999, -9999, -999.00
58868.0, -9999, -9999, -999.00
58869.0, -9999, -9999, -999.00
58870.0, -9999, -9999, -999.00
58871.0, -9999, -9999, -999.00
58872.0, -9999, -9999, -999.00
58873.0, -9999, -9999, -999.00
58874.0, -9999, -9999, -999.00
58875.0, -9999, -9999, -999.00
58876.0, -9999, -9999, -999.00
58877.0, -9999, -9999, -999.00
58878.0, -9999, -9999, -999.00
58879.0, -9999, -9999, -999.00
58880.0, -9999, -9999, -999.00
58881.0, -9999, -9999, -999.00
58882.0, -9999, -9999, -999.00
58883.0, -9999, -9999, -999.00
58884.0, -9999, -9999, -999.00
58885.0, -9999, -9999, -999.00
58886.0, -9999, -9999, -999.00
58887.0, -9999, -9999, -999.00
58888.0, -9999, -9999, -999.00
58889.0, -9999, -9999, -999.00
58890.0, -9999, -9999, -999.00
58891.0, -9999, -9999, -999.00
58892.0, -9999, -9999, -999.00
58893.0, -9999, -9999, -999.00
58894.0, -9999, -9999, -999.00
58895.0, -9999, -9999, -999.00
58896.0, -9999, -9999, -999.00
58897.0, -9999, -9999, -999.00
58898.0, -9999, -9999, -999.00
58899.0, -9999, -9999, -999.00
58900.0, -9999, -9999, -999.00
58901.0, -9999, -9999, -999.00
58902.0, -9999, -9999, -999.00
58903.0, -9999, -9999, -999.00
58904.0, -9999, -9999, -999.00
58905.0, -9999, -9999, -999.00
58906.0, -9999, -9999, -999.00
58907.0, -9999, -9999, -999.00
58908.0, -9999, -9999, -999.00
58909.0, -9999, -9999, -999.00
58910.0, -9999, -9999, -999.00
58911.0, -9999, -9999, -999.00
58912.0, -9999, -9999, -999.00
58913.0, -9999, -9999, -999.00
58914.0, -9999, -9999, -999.00
58915.0, -9999, -9999, -999.00
58916.0, -9999, -9999, -999.00
58917.0, -9999, -9999, -999.00
58918.0, -9999, -9999, -999.00
58919.0, -9999, -9999, -999.00
58920.0, -9999, -9999, -999.00
58921.0, -9999, -9999, -999.00
58922.0, -9999, -9999, -999.00
58923.0, -9999, -9999, -999.00
58924.0, -9999, -9999, -999.00
58925.0, -9999, -9999, -999.00
58926.0, -9999, -9999, -999.00
58927.0, -9999, -9999, -999.00
58928.0, -9999, -9999, -999.00
58929.0, -9999, -9999, -999.00
58930.0, -9999, -9999, -999.00
58931.0, -9999, -9999, -999.00
58932.0, -9999, -9999, -999.00
58933.0, -9999, -9999, -999.00
58934.0, -9999, -9999, -999.00
58935.0, -9999, -9999, -999.00
58936.0, -9999, -9999, -999.00
58937.0, -9999, -9999, -999.00
58938.0, -9999, -9999, -999.00
58939.0, -9999, -9999, -999.00
58940.0, -9999, -9999, -999.00
58941.0, -9999, -9999, -999.00
58942.0, -9999, -9999, -999.00
58943.0, -9999, -9999, -999.00
58944.0, -9999, -9999, -999.00
58945.0, -9999, -9999, -999.00
58946.0, -9999, -9999, -999.00
58947.0, -9999, -9999, -999.00
58948.0, -9999, -9999, -999.00
58949.0, -9999, -9999, -999.00
58950.0, -9999, -9999, -999.00
58951.0, -9999, -9999, -999.00
58952.0, -9999, -9999, -999.00
58953.0, -9999, -9999, -999.00
58954.0, -9999, -9999, -999.00
58955.0, -9999, -9999, -999.00
58956.0, -9999, -9999, -999.00
58957.0, -9999, -9999, -999.00
58958.0, -9999, -9999, -999.00
58959.0, -9999, -9999, -999.00
58960.0, -9999, -9999, -999.00
58961.0, -9999, -9999, -999.00
58962.0, -9999, -9999, -999.00
58963.0, -9999, -9999, -999.00
58964.0, -9999, -9999, -999.00
58965.0, -9999, -9999, -999.00
58966.0, -9999, -9999, -999.00
58967.0, -9999, -9999, -999.00
58968.0, -9999, -9999, -999.00
58969.0, -9999, -9999, -999.00
58970.0, -9999, -9999, -999.00
58971.0, -9999, -9999, -999.00
58972.0, -9999, -9999, -999.00
58973.0, -9999, -9999, -999.00
58974.0, -9999, -9999, -999.00
58975.0, -9999, -9999, -999.00
58976.0, -9999, -9999, -999.00
58977.0, -9999, -9999, -999.00
58978.0, -9999, -9999, -999.00
58979.0, -9999, -9999, -999.00
58980.0, -9999, -9999, -999.00
58981.0, -9999, -9999, -999.00
58982.0, -9999, -9999, -999.00
58983.0, -9999, -9999, -999.00
58984.0, -9999, -9999, -999.00
58985.0, -9999, -9999, -999.00
58986.0, -9999, -9999, -999.00
58987.0, -9999, -9999, -999.00
58988.0, -9999, -9999, -999.00
58989.0, -9999, -9999, -999.00
58990.0, -9999, -9999, -999.00
58991.0, -9999, -9999, -999.00
58992.0, -9999, -9999, -999.00
58993.0, -9999, -9999, -999.00
58994.0, -9999, -9999, -999.00
58995.0, -9999, -9999, -999.00
58996.0, -9999, -9999, -999.00
58997.0, -9999, -9999, -999.00
58998.0, -9999, -9999, -999.00
58999.0, -9999, -9999, -999.00
59000.0, -9999, -9999, -999.00
59001.0, -9999, -9999, -999.00
59002.0, -9999, -9999, -999.00
59003.0, -9999, -9999, -999.00
59004.0, -9999, -9999, -999.00
59005.0, -9999, -9999, -999.00
59006.0, -9999, -9999, -999.00
59007.0, -9999, -9999, -999.00
59008.0, -9999, -9999, -999.00
59009.0, -9999, -9999, -999.00
59010.0, -9999, -9999, -999.00
59011.0, -9999, -9999, -999.00
59012.0, -9999, -9999, -999.00
59013.0, -9999, -9999, -999.00
59014.0, -9999, -9999, -999.00
59015.0, -9999, -9999, -999.00
59016.0, -9999, -9999, -999.00
59017.0, -9999, -9999, -999.00
59018.0, -9999, -9999, -999.00
59019.0, -9999, -9999, -999.00
59020.0, -9999, -9999, -999.00
59021.0, -9999, -9999, -999.00
59022.0, -9999, -9999, -999.00
59023.0, -9999, -9999, -999.00
59024.0, -9999, -9999, -999.00
59025.0, -9999, -9999, -999.00
59026.0, -9999, -9999, -999.00
