UTC_mid, Number_Concentration_STP,Number_Concentration,Supersaturation
44640.0, -9999, -9999, -999.00
44641.0, -9999, -9999, -999.00
44642.0, -9999, -9999, -999.00
44643.0, -9999, -9999, -999.00
44644.0, -9999, -9999, -999.00
44645.0, -9999, -9999, -999.00
44646.0, -9999, -9999, -999.00
44647.0, -9999, -9999, -999.00
44648.0, -9999, -9999, -999.00
44649.0, -9999, -9999, -999.00
44650.0, -9999, -9999, -999.00
44651.0, -9999, -9999, -999.00
44652.0, -9999, -9999, -999.00
44653.0, -9999, -9999, -999.00
44654.0, -9999, -9999, -999.00
44655.0, -9999, -9999, -999.00
44656.0, -9999, -9999, -999.00
44657.0, -9999, -9999, -999.00
44658.0, -9999, -9999, -999.00
44659.0, -9999, -9999, -999.00
44660.0, -9999, -9999, -999.00
44661.0, -9999, -9999, -999.00
44662.0, -9999, -9999, -999.00
44663.0, -9999, -9999, -999.00
44664.0, -9999, -9999, -999.00
44665.0, -9999, -9999, -999.00
44666.0, 423, 231, 0.11
44667.0, 351, 191, 0.11
44668.0, 382, 208, 0.11
44669.0, 356, 194, 0.11
44670.0, 355, 193, 0.11
44671.0, 299, 163, 0.11
44672.0, 331, 180, 0.11
44673.0, 406, 221, 0.11
44674.0, 371, 202, 0.11
44675.0, 455, 248, 0.11
44676.0, 355, 193, 0.11
44677.0, 371, 202, 0.11
44678.0, 313, 170, 0.11
44679.0, 314, 171, 0.11
44680.0, 374, 204, 0.11
44681.0, 355, 194, 0.11
44682.0, 350, 191, 0.11
44683.0, 378, 206, 0.11
44684.0, 388, 212, 0.11
44685.0, 396, 216, 0.11
44686.0, 339, 185, 0.11
44687.0, 358, 195, 0.11
44688.0, 374, 204, 0.11
44689.0, 370, 201, 0.11
44690.0, 358, 195, 0.11
44691.0, 381, 208, 0.11
44692.0, 363, 198, 0.11
44693.0, 329, 179, 0.11
44694.0, 360, 196, 0.11
44695.0, 383, 208, 0.11
44696.0, 349, 190, 0.11
44697.0, 351, 191, 0.11
44698.0, 339, 185, 0.11
44699.0, 305, 166, 0.11
44700.0, 335, 182, 0.11
44701.0, 354, 193, 0.11
44702.0, 359, 195, 0.11
44703.0, 386, 210, 0.11
44704.0, 358, 195, 0.11
44705.0, 415, 226, 0.11
44706.0, 402, 219, 0.11
44707.0, 374, 204, 0.11
44708.0, 325, 177, 0.11
44709.0, 402, 219, 0.11
44710.0, 363, 198, 0.11
44711.0, 339, 185, 0.11
44712.0, 332, 181, 0.11
44713.0, 424, 231, 0.11
44714.0, 385, 209, 0.11
44715.0, 379, 207, 0.11
44716.0, 424, 231, 0.11
44717.0, 417, 227, 0.11
44718.0, 420, 229, 0.11
44719.0, 375, 204, 0.11
44720.0, 397, 217, 0.11
44721.0, 404, 220, 0.11
44722.0, 379, 207, 0.11
44723.0, 412, 224, 0.11
44724.0, 375, 204, 0.11
44725.0, 367, 200, 0.11
44726.0, 385, 210, 0.11
44727.0, 462, 252, 0.11
44728.0, 348, 189, 0.11
44729.0, 338, 184, 0.11
44730.0, 352, 191, 0.11
44731.0, 388, 211, 0.11
44732.0, 382, 208, 0.11
44733.0, 406, 221, 0.11
44734.0, 444, 242, 0.11
44735.0, 402, 219, 0.11
44736.0, 372, 203, 0.11
44737.0, 378, 206, 0.11
44738.0, 428, 233, 0.11
44739.0, 393, 214, 0.11
44740.0, 417, 227, 0.11
44741.0, 415, 226, 0.11
44742.0, 377, 206, 0.11
44743.0, 462, 252, 0.11
44744.0, 388, 211, 0.11
44745.0, 406, 221, 0.11
44746.0, 361, 196, 0.11
44747.0, 441, 240, 0.11
44748.0, 469, 255, 0.11
44749.0, 407, 222, 0.11
44750.0, 378, 206, 0.11
44751.0, 438, 238, 0.11
44752.0, 393, 214, 0.11
44753.0, 408, 222, 0.11
44754.0, 427, 233, 0.11
44755.0, 393, 214, 0.11
44756.0, 470, 256, 0.11
44757.0, 413, 225, 0.11
44758.0, 457, 249, 0.11
44759.0, 448, 244, 0.11
44760.0, 383, 208, 0.11
44761.0, 444, 241, 0.11
44762.0, 435, 237, 0.11
44763.0, 477, 260, 0.11
44764.0, 401, 218, 0.11
44765.0, 440, 240, 0.11
44766.0, 415, 226, 0.11
44767.0, 412, 224, 0.11
44768.0, 382, 208, 0.11
44769.0, 396, 215, 0.11
44770.0, 444, 242, 0.11
44771.0, 425, 232, 0.11
44772.0, 451, 245, 0.11
44773.0, 469, 255, 0.11
44774.0, 392, 213, 0.11
44775.0, 481, 262, 0.11
44776.0, 454, 247, 0.11
44777.0, 451, 245, 0.11
44778.0, 410, 223, 0.11
44779.0, 500, 272, 0.11
44780.0, 410, 224, 0.11
44781.0, 416, 227, 0.11
44782.0, 411, 224, 0.11
44783.0, 369, 201, 0.11
44784.0, 427, 232, 0.11
44785.0, 457, 249, 0.11
44786.0, 393, 214, 0.11
44787.0, 429, 233, 0.11
44788.0, 376, 205, 0.11
44789.0, 414, 225, 0.11
44790.0, 440, 240, 0.11
44791.0, 499, 272, 0.11
44792.0, 493, 268, 0.11
44793.0, 519, 282, 0.11
44794.0, 454, 247, 0.11
44795.0, 484, 263, 0.11
44796.0, 425, 231, 0.11
44797.0, 442, 241, 0.11
44798.0, 412, 224, 0.11
44799.0, 403, 220, 0.11
44800.0, 486, 265, 0.11
44801.0, 444, 242, 0.11
44802.0, 437, 238, 0.11
44803.0, 426, 232, 0.11
44804.0, 384, 209, 0.11
44805.0, 459, 250, 0.11
44806.0, 412, 225, 0.11
44807.0, 479, 261, 0.11
44808.0, 545, 297, 0.11
44809.0, 456, 249, 0.11
44810.0, 560, 305, 0.11
44811.0, 432, 235, 0.11
44812.0, 436, 237, 0.11
44813.0, 425, 231, 0.11
44814.0, 519, 283, 0.11
44815.0, 491, 267, 0.11
44816.0, 422, 230, 0.11
44817.0, 465, 253, 0.11
44818.0, 469, 256, 0.11
44819.0, 529, 288, 0.11
44820.0, 444, 242, 0.11
44821.0, 442, 241, 0.11
44822.0, 371, 202, 0.11
44823.0, 508, 276, 0.11
44824.0, 431, 235, 0.11
44825.0, 439, 239, 0.11
44826.0, 481, 262, 0.11
44827.0, 494, 269, 0.11
44828.0, 452, 246, 0.11
44829.0, 478, 260, 0.11
44830.0, 470, 256, 0.11
44831.0, 418, 228, 0.11
44832.0, 473, 257, 0.11
44833.0, 462, 252, 0.11
44834.0, 434, 236, 0.11
44835.0, 429, 234, 0.11
44836.0, 388, 212, 0.11
44837.0, 507, 276, 0.11
44838.0, 377, 205, 0.11
44839.0, 412, 224, 0.11
44840.0, 459, 250, 0.11
44841.0, 474, 258, 0.11
44842.0, 491, 268, 0.11
44843.0, 554, 302, 0.11
44844.0, 505, 275, 0.11
44845.0, 444, 242, 0.11
44846.0, 464, 252, 0.11
44847.0, 520, 283, 0.11
44848.0, 460, 251, 0.11
44849.0, 493, 268, 0.11
44850.0, 454, 247, 0.11
44851.0, 531, 289, 0.11
44852.0, 472, 257, 0.11
44853.0, 441, 240, 0.11
44854.0, 503, 274, 0.11
44855.0, 457, 249, 0.11
44856.0, 443, 241, 0.11
44857.0, 472, 257, 0.11
44858.0, 468, 255, 0.11
44859.0, 440, 240, 0.11
44860.0, 536, 292, 0.11
44861.0, 446, 243, 0.11
44862.0, 486, 265, 0.11
44863.0, 440, 239, 0.11
44864.0, 510, 278, 0.11
44865.0, 534, 291, 0.11
44866.0, 571, 311, 0.11
44867.0, 401, 219, 0.11
44868.0, 464, 253, 0.11
44869.0, 474, 258, 0.11
44870.0, 509, 277, 0.11
44871.0, 478, 261, 0.11
44872.0, 457, 249, 0.11
44873.0, 460, 250, 0.11
44874.0, 466, 254, 0.11
44875.0, 496, 270, 0.11
44876.0, 490, 267, 0.11
44877.0, 563, 307, 0.11
44878.0, 504, 275, 0.11
44879.0, 554, 302, 0.11
44880.0, 494, 269, 0.11
44881.0, 552, 301, 0.11
44882.0, 461, 251, 0.11
44883.0, 460, 250, 0.11
44884.0, 529, 288, 0.11
44885.0, 498, 271, 0.11
44886.0, 513, 280, 0.11
44887.0, 549, 299, 0.11
44888.0, 418, 228, 0.11
44889.0, 467, 254, 0.11
44890.0, 476, 260, 0.11
44891.0, 469, 255, 0.11
44892.0, 488, 266, 0.11
44893.0, 485, 264, 0.11
44894.0, 491, 268, 0.11
44895.0, 481, 262, 0.11
44896.0, 524, 286, 0.11
44897.0, 491, 267, 0.11
44898.0, 484, 264, 0.11
44899.0, 504, 274, 0.11
44900.0, 427, 233, 0.11
44901.0, 406, 221, 0.11
44902.0, 514, 280, 0.11
44903.0, 558, 304, 0.11
44904.0, 572, 312, 0.11
44905.0, 488, 266, 0.11
44906.0, 571, 311, 0.11
44907.0, 471, 257, 0.11
44908.0, 522, 284, 0.11
44909.0, 533, 290, 0.11
44910.0, 531, 289, 0.11
44911.0, 486, 265, 0.11
44912.0, 506, 276, 0.11
44913.0, 588, 320, 0.11
44914.0, 508, 276, 0.11
44915.0, 525, 286, 0.11
44916.0, 497, 271, 0.11
44917.0, 498, 271, 0.11
44918.0, 573, 313, 0.11
44919.0, 547, 298, 0.11
44920.0, 502, 274, 0.11
44921.0, 467, 254, 0.11
44922.0, 440, 240, 0.11
44923.0, 468, 255, 0.11
44924.0, 496, 270, 0.11
44925.0, 460, 250, 0.11
44926.0, 534, 291, 0.11
44927.0, 521, 284, 0.11
44928.0, 574, 313, 0.11
44929.0, 566, 308, 0.11
44930.0, 547, 298, 0.11
44931.0, 505, 275, 0.11
44932.0, 565, 308, 0.11
44933.0, 496, 270, 0.11
44934.0, 522, 285, 0.11
44935.0, 552, 301, 0.11
44936.0, 478, 261, 0.11
44937.0, 538, 293, 0.11
44938.0, 613, 334, 0.11
44939.0, 557, 303, 0.11
44940.0, 542, 295, 0.11
44941.0, 545, 297, 0.11
44942.0, 483, 263, 0.11
44943.0, 587, 320, 0.11
44944.0, 550, 300, 0.11
44945.0, 570, 311, 0.11
44946.0, 481, 262, 0.11
44947.0, 548, 299, 0.11
44948.0, 535, 292, 0.11
44949.0, 632, 344, 0.11
44950.0, 578, 315, 0.11
44951.0, 492, 268, 0.11
44952.0, 567, 309, 0.11
44953.0, 414, 225, 0.11
44954.0, 516, 281, 0.11
44955.0, 518, 282, 0.11
44956.0, 481, 262, 0.11
44957.0, 518, 282, 0.11
44958.0, 453, 247, 0.11
44959.0, 495, 270, 0.11
44960.0, 566, 308, 0.11
44961.0, 493, 269, 0.11
44962.0, 503, 274, 0.11
44963.0, 493, 269, 0.11
44964.0, 497, 271, 0.11
44965.0, 468, 255, 0.11
44966.0, 526, 287, 0.11
44967.0, 502, 273, 0.11
44968.0, 576, 314, 0.11
44969.0, 435, 237, 0.11
44970.0, 437, 238, 0.11
44971.0, 493, 269, 0.11
44972.0, 456, 248, 0.11
44973.0, 467, 255, 0.11
44974.0, 501, 273, 0.11
44975.0, 514, 280, 0.11
44976.0, 522, 284, 0.11
44977.0, 527, 287, 0.11
44978.0, 542, 295, 0.11
44979.0, 551, 300, 0.11
44980.0, 514, 280, 0.11
44981.0, 581, 316, 0.11
44982.0, 492, 268, 0.11
44983.0, 515, 280, 0.11
44984.0, 518, 282, 0.11
44985.0, 532, 290, 0.11
44986.0, 575, 313, 0.11
44987.0, 531, 289, 0.11
44988.0, 518, 282, 0.11
44989.0, 532, 290, 0.11
44990.0, 530, 289, 0.11
44991.0, 503, 274, 0.11
44992.0, 539, 294, 0.11
44993.0, 511, 278, 0.11
44994.0, 435, 237, 0.11
44995.0, 583, 317, 0.11
44996.0, 495, 270, 0.11
44997.0, 518, 282, 0.11
44998.0, 460, 251, 0.11
44999.0, 468, 255, 0.11
45000.0, 480, 261, 0.11
45001.0, 462, 251, 0.11
45002.0, 492, 268, 0.11
45003.0, 533, 290, 0.11
45004.0, 529, 288, 0.11
45005.0, 473, 258, 0.11
45006.0, 461, 251, 0.11
45007.0, 544, 296, 0.11
45008.0, 539, 294, 0.11
45009.0, 490, 267, 0.11
45010.0, 572, 311, 0.11
45011.0, 535, 292, 0.11
45012.0, 580, 316, 0.11
45013.0, 516, 281, 0.11
45014.0, 503, 274, 0.11
45015.0, 524, 286, 0.11
45016.0, 532, 290, 0.11
45017.0, 557, 304, 0.11
45018.0, 455, 248, 0.11
45019.0, 527, 287, 0.11
45020.0, 492, 268, 0.11
45021.0, 524, 286, 0.11
45022.0, 492, 268, 0.11
45023.0, 584, 318, 0.11
45024.0, 570, 311, 0.11
45025.0, 597, 325, 0.11
45026.0, 530, 289, 0.11
45027.0, 513, 280, 0.11
45028.0, 460, 251, 0.11
45029.0, 481, 262, 0.11
45030.0, 469, 256, 0.11
45031.0, 505, 275, 0.11
45032.0, 475, 259, 0.11
45033.0, 567, 309, 0.11
45034.0, 483, 263, 0.11
45035.0, 521, 284, 0.11
45036.0, 510, 278, 0.11
45037.0, 478, 261, 0.11
45038.0, 488, 266, 0.11
45039.0, 592, 323, 0.11
45040.0, 464, 253, 0.11
45041.0, 500, 272, 0.11
45042.0, 516, 281, 0.11
45043.0, 531, 289, 0.11
45044.0, 541, 295, 0.11
45045.0, 547, 298, 0.11
45046.0, 549, 299, 0.11
45047.0, 428, 233, 0.11
45048.0, 485, 264, 0.11
45049.0, 445, 243, 0.11
45050.0, 543, 296, 0.11
45051.0, 428, 233, 0.11
45052.0, 539, 294, 0.11
45053.0, 519, 283, 0.11
45054.0, 480, 261, 0.11
45055.0, 549, 299, 0.11
45056.0, 512, 279, 0.11
45057.0, 546, 297, 0.11
45058.0, 580, 316, 0.11
45059.0, 520, 283, 0.11
45060.0, 471, 257, 0.11
45061.0, 570, 310, 0.11
45062.0, 442, 241, 0.11
45063.0, 536, 292, 0.11
45064.0, 515, 280, 0.11
45065.0, 524, 285, 0.11
45066.0, 511, 278, 0.11
45067.0, 496, 271, 0.11
45068.0, 548, 299, 0.11
45069.0, 527, 287, 0.11
45070.0, 474, 258, 0.11
45071.0, 536, 292, 0.11
45072.0, 473, 258, 0.11
45073.0, 545, 297, 0.11
45074.0, 494, 269, 0.11
45075.0, 567, 309, 0.11
45076.0, 536, 292, 0.11
45077.0, 545, 297, 0.11
45078.0, 531, 289, 0.11
45079.0, 520, 283, 0.11
45080.0, 524, 285, 0.11
45081.0, 514, 280, 0.11
45082.0, 536, 292, 0.11
45083.0, 574, 313, 0.11
45084.0, 535, 292, 0.11
45085.0, 454, 247, 0.11
45086.0, 503, 274, 0.11
45087.0, 483, 263, 0.11
45088.0, 586, 319, 0.11
45089.0, 466, 254, 0.11
45090.0, 492, 268, 0.11
45091.0, 547, 298, 0.11
45092.0, 469, 256, 0.11
45093.0, 552, 301, 0.11
45094.0, 538, 293, 0.11
45095.0, 444, 242, 0.11
45096.0, 486, 265, 0.11
45097.0, 521, 284, 0.11
45098.0, 509, 277, 0.11
45099.0, 523, 285, 0.11
45100.0, 526, 287, 0.11
45101.0, 429, 234, 0.11
45102.0, 451, 246, 0.11
45103.0, 464, 253, 0.11
45104.0, 490, 267, 0.11
45105.0, 548, 298, 0.11
45106.0, 540, 294, 0.11
45107.0, 465, 253, 0.11
45108.0, 514, 280, 0.11
45109.0, 443, 241, 0.11
45110.0, 518, 282, 0.11
45111.0, 507, 276, 0.11
45112.0, 539, 294, 0.11
45113.0, 482, 263, 0.11
45114.0, 545, 297, 0.11
45115.0, 499, 272, 0.11
45116.0, 543, 296, 0.11
45117.0, 553, 302, 0.11
45118.0, 556, 303, 0.11
45119.0, 568, 310, 0.11
45120.0, 470, 256, 0.11
45121.0, 496, 270, 0.11
45122.0, 500, 273, 0.11
45123.0, 510, 278, 0.11
45124.0, 489, 267, 0.11
45125.0, 506, 276, 0.11
45126.0, 516, 281, 0.11
45127.0, 552, 301, 0.11
45128.0, 509, 278, 0.11
45129.0, 506, 276, 0.11
45130.0, 463, 252, 0.11
45131.0, 547, 298, 0.11
45132.0, 509, 277, 0.11
45133.0, 504, 274, 0.11
45134.0, 519, 283, 0.11
45135.0, 444, 242, 0.11
45136.0, 437, 238, 0.11
45137.0, 471, 257, 0.11
45138.0, 409, 223, 0.11
45139.0, 426, 232, 0.11
45140.0, 384, 209, 0.11
45141.0, 454, 248, 0.11
45142.0, 434, 237, 0.11
45143.0, 366, 200, 0.11
45144.0, 470, 256, 0.11
45145.0, 487, 265, 0.11
45146.0, 560, 305, 0.11
45147.0, 561, 306, 0.11
45148.0, 613, 334, 0.11
45149.0, 618, 337, 0.11
45150.0, 541, 295, 0.11
45151.0, 525, 286, 0.11
45152.0, 584, 318, 0.11
45153.0, 479, 261, 0.11
45154.0, 565, 308, 0.11
45155.0, 530, 289, 0.11
45156.0, 536, 292, 0.11
45157.0, 492, 268, 0.11
45158.0, 488, 266, 0.11
45159.0, 499, 272, 0.11
45160.0, 505, 275, 0.11
45161.0, 526, 287, 0.11
45162.0, 553, 301, 0.11
45163.0, 456, 249, 0.11
45164.0, 539, 294, 0.11
45165.0, 460, 251, 0.11
45166.0, 499, 272, 0.11
45167.0, 477, 260, 0.11
45168.0, 422, 230, 0.11
45169.0, 489, 267, 0.11
45170.0, 460, 251, 0.11
45171.0, 527, 287, 0.11
45172.0, 525, 286, 0.11
45173.0, 475, 259, 0.11
45174.0, 470, 256, 0.11
45175.0, 467, 255, 0.11
45176.0, 414, 226, 0.11
45177.0, 468, 255, 0.11
45178.0, 428, 233, 0.11
45179.0, 478, 261, 0.11
45180.0, 418, 228, 0.11
45181.0, 467, 254, 0.11
45182.0, 490, 267, 0.11
45183.0, 465, 253, 0.11
45184.0, 520, 283, 0.11
45185.0, 489, 266, 0.11
45186.0, 531, 289, 0.11
45187.0, 475, 259, 0.11
45188.0, 522, 285, 0.11
45189.0, 508, 277, 0.11
45190.0, 546, 298, 0.11
45191.0, 515, 281, 0.11
45192.0, 473, 258, 0.11
45193.0, 583, 318, 0.11
45194.0, 532, 290, 0.11
45195.0, 525, 286, 0.11
45196.0, 529, 288, 0.11
45197.0, 505, 275, 0.11
45198.0, 562, 306, 0.11
45199.0, 497, 271, 0.11
45200.0, 536, 292, 0.11
45201.0, 544, 296, 0.11
45202.0, 509, 277, 0.11
45203.0, 493, 269, 0.11
45204.0, 475, 259, 0.11
45205.0, 548, 299, 0.11
45206.0, 473, 258, 0.11
45207.0, 431, 235, 0.11
45208.0, 501, 273, 0.11
45209.0, 422, 230, 0.11
45210.0, 484, 264, 0.11
45211.0, 416, 227, 0.11
45212.0, 402, 219, 0.11
45213.0, 511, 279, 0.11
45214.0, 449, 245, 0.11
45215.0, 428, 233, 0.11
45216.0, 353, 193, 0.11
45217.0, 364, 199, 0.11
45218.0, 420, 229, 0.11
45219.0, 363, 198, 0.11
45220.0, 354, 193, 0.11
45221.0, 331, 180, 0.11
45222.0, 381, 208, 0.11
45223.0, 362, 197, 0.11
45224.0, 287, 156, 0.11
45225.0, 302, 165, 0.11
45226.0, 271, 148, 0.11
45227.0, 289, 158, 0.11
45228.0, 311, 169, 0.11
45229.0, 300, 163, 0.11
45230.0, 321, 175, 0.11
45231.0, 294, 160, 0.11
45232.0, 304, 166, 0.11
45233.0, 306, 167, 0.11
45234.0, 290, 158, 0.11
45235.0, 277, 151, 0.11
45236.0, 229, 125, 0.11
45237.0, 255, 139, 0.11
45238.0, 253, 138, 0.11
45239.0, 256, 139, 0.11
45240.0, 257, 140, 0.11
45241.0, 293, 160, 0.11
45242.0, 235, 128, 0.11
45243.0, 254, 138, 0.11
45244.0, 334, 182, 0.11
45245.0, 258, 141, 0.11
45246.0, 268, 146, 0.11
45247.0, 230, 125, 0.11
45248.0, 238, 130, 0.11
45249.0, 233, 127, 0.11
45250.0, 227, 124, 0.11
45251.0, 238, 130, 0.11
45252.0, 234, 127, 0.11
45253.0, 230, 126, 0.11
45254.0, 212, 115, 0.11
45255.0, 238, 130, 0.11
45256.0, 217, 118, 0.11
45257.0, 248, 135, 0.11
45258.0, 261, 142, 0.11
45259.0, 205, 112, 0.11
45260.0, 210, 115, 0.11
45261.0, 221, 121, 0.11
45262.0, 205, 112, 0.11
45263.0, 229, 125, 0.11
45264.0, 192, 105, 0.11
45265.0, 195, 106, 0.11
45266.0, 178, 97, 0.11
45267.0, 178, 97, 0.11
45268.0, 176, 96, 0.11
45269.0, 144, 79, 0.11
45270.0, 162, 89, 0.11
45271.0, 224, 122, 0.11
45272.0, 182, 99, 0.11
45273.0, 181, 99, 0.11
45274.0, 213, 116, 0.11
45275.0, 277, 151, 0.11
45276.0, 197, 107, 0.11
45277.0, 219, 120, 0.11
45278.0, 211, 115, 0.11
45279.0, 228, 124, 0.11
45280.0, 228, 124, 0.11
45281.0, 251, 137, 0.11
45282.0, 248, 135, 0.11
45283.0, 187, 102, 0.11
45284.0, 228, 124, 0.11
45285.0, 187, 102, 0.11
45286.0, 236, 129, 0.11
45287.0, 252, 137, 0.11
45288.0, 271, 148, 0.11
45289.0, 284, 155, 0.11
45290.0, 256, 140, 0.11
45291.0, 255, 139, 0.11
45292.0, 216, 118, 0.11
45293.0, 244, 133, 0.11
45294.0, 279, 152, 0.11
45295.0, 264, 144, 0.11
45296.0, 234, 127, 0.11
45297.0, 258, 141, 0.11
45298.0, 232, 126, 0.11
45299.0, 257, 140, 0.11
45300.0, 220, 120, 0.11
45301.0, 214, 117, 0.11
45302.0, 189, 103, 0.11
45303.0, 201, 110, 0.11
45304.0, 215, 117, 0.11
45305.0, 212, 116, 0.11
45306.0, 190, 104, 0.11
45307.0, 182, 99, 0.11
45308.0, 191, 104, 0.11
45309.0, 181, 99, 0.11
45310.0, 124, 68, 0.11
45311.0, 190, 104, 0.11
45312.0, 240, 131, 0.11
45313.0, 262, 143, 0.11
45314.0, 260, 142, 0.11
45315.0, 276, 151, 0.11
45316.0, 277, 151, 0.11
45317.0, 306, 167, 0.11
45318.0, 231, 126, 0.11
45319.0, 253, 138, 0.11
45320.0, 229, 125, 0.11
45321.0, 258, 141, 0.11
45322.0, 283, 154, 0.11
45323.0, 241, 131, 0.11
45324.0, 251, 137, 0.11
45325.0, 310, 169, 0.11
45326.0, 243, 132, 0.11
45327.0, 235, 128, 0.11
45328.0, 246, 134, 0.11
45329.0, 267, 146, 0.11
45330.0, 267, 145, 0.11
45331.0, 258, 141, 0.11
45332.0, 294, 160, 0.11
45333.0, 237, 129, 0.11
45334.0, 203, 111, 0.11
45335.0, 262, 143, 0.11
45336.0, 222, 121, 0.11
45337.0, 294, 160, 0.11
45338.0, 281, 153, 0.11
45339.0, 297, 162, 0.11
45340.0, 264, 144, 0.11
45341.0, 265, 145, 0.11
45342.0, 290, 158, 0.11
45343.0, 249, 136, 0.11
45344.0, 182, 99, 0.11
45345.0, 200, 109, 0.11
45346.0, 188, 102, 0.11
45347.0, 175, 95, 0.11
45348.0, 237, 129, 0.11
45349.0, 217, 118, 0.11
45350.0, 192, 105, 0.11
45351.0, 204, 111, 0.11
45352.0, 244, 133, 0.11
45353.0, 190, 104, 0.11
45354.0, 187, 102, 0.11
45355.0, 181, 99, 0.11
45356.0, 189, 103, 0.11
45357.0, 132, 72, 0.11
45358.0, 167, 91, 0.11
45359.0, 151, 82, 0.11
45360.0, 152, 83, 0.11
45361.0, 132, 72, 0.11
45362.0, 164, 90, 0.11
45363.0, 201, 109, 0.11
45364.0, 210, 114, 0.11
45365.0, 211, 115, 0.11
45366.0, 272, 148, 0.11
45367.0, 216, 118, 0.11
45368.0, 199, 109, 0.11
45369.0, 256, 140, 0.11
45370.0, 256, 139, 0.11
45371.0, 267, 146, 0.11
45372.0, 318, 173, 0.11
45373.0, 273, 149, 0.11
45374.0, 253, 138, 0.11
45375.0, 248, 135, 0.11
45376.0, 219, 120, 0.11
45377.0, 231, 126, 0.11
45378.0, 252, 138, 0.11
45379.0, 240, 131, 0.11
45380.0, 269, 147, 0.11
45381.0, 240, 131, 0.11
45382.0, 272, 148, 0.11
45383.0, 262, 143, 0.11
45384.0, 247, 135, 0.11
45385.0, 289, 158, 0.11
45386.0, 257, 140, 0.11
45387.0, 287, 157, 0.11
45388.0, 310, 169, 0.11
45389.0, 272, 148, 0.11
45390.0, 259, 142, 0.11
45391.0, 258, 141, 0.11
45392.0, 256, 139, 0.11
45393.0, 267, 146, 0.11
45394.0, 246, 134, 0.22
45395.0, 262, 143, 0.22
45396.0, 276, 150, 0.22
45397.0, 260, 142, 0.22
45398.0, 306, 167, 0.22
45399.0, 307, 168, 0.22
45400.0, 263, 143, 0.22
45401.0, 298, 162, 0.22
45402.0, 283, 154, 0.22
45403.0, 315, 172, 0.22
45404.0, 425, 233, 0.22
45405.0, -8888, -8888, 0.22
45406.0, -8888, -8888, 0.22
45407.0, -8888, -8888, 0.22
45408.0, -8888, -8888, 0.22
45409.0, -8888, -8888, 0.22
45410.0, -8888, -8888, 0.22
45411.0, -8888, -8888, 0.22
45412.0, -8888, -8888, 0.22
45413.0, -8888, -8888, 0.22
45414.0, 38, 21, 0.22
45415.0, 1101, 601, 0.22
45416.0, 1646, 898, 0.22
45417.0, 1653, 902, 0.22
45418.0, 1698, 927, 0.22
45419.0, 1596, 871, 0.22
45420.0, 1235, 674, 0.22
45421.0, 1095, 597, 0.22
45422.0, 1103, 602, 0.22
45423.0, 1114, 608, 0.22
45424.0, 961, 524, 0.22
45425.0, 872, 476, 0.22
45426.0, 669, 365, 0.22
45427.0, 640, 349, 0.22
45428.0, 273, 149, 0.22
45429.0, 414, 226, 0.22
45430.0, 446, 244, 0.22
45431.0, 477, 260, 0.22
45432.0, 411, 224, 0.22
45433.0, 280, 153, 0.22
45434.0, 300, 164, 0.22
45435.0, 303, 165, 0.22
45436.0, 280, 153, 0.22
45437.0, 187, 102, 0.22
45438.0, 300, 164, 0.22
45439.0, 289, 158, 0.22
45440.0, 209, 114, 0.22
45441.0, 231, 126, 0.22
45442.0, 230, 125, 0.22
45443.0, 222, 121, 0.22
45444.0, 253, 138, 0.22
45445.0, 214, 117, 0.22
45446.0, 273, 149, 0.22
45447.0, 196, 107, 0.22
45448.0, 207, 113, 0.22
45449.0, 237, 129, 0.22
45450.0, 196, 107, 0.22
45451.0, 285, 156, 0.22
45452.0, 178, 97, 0.22
45453.0, 194, 106, 0.22
45454.0, 230, 126, 0.22
45455.0, 218, 119, 0.22
45456.0, 239, 131, 0.22
45457.0, 229, 125, 0.22
45458.0, 197, 107, 0.22
45459.0, 302, 165, 0.22
45460.0, 214, 117, 0.22
45461.0, 206, 113, 0.22
45462.0, 221, 120, 0.22
45463.0, 213, 116, 0.22
45464.0, 204, 111, 0.22
45465.0, 261, 142, 0.22
45466.0, 248, 135, 0.22
45467.0, 300, 164, 0.22
45468.0, 270, 147, 0.22
45469.0, 266, 145, 0.22
45470.0, 283, 155, 0.22
45471.0, 309, 168, 0.22
45472.0, 269, 146, 0.22
45473.0, 315, 172, 0.22
45474.0, 306, 167, 0.22
45475.0, 317, 173, 0.22
45476.0, 279, 152, 0.22
45477.0, 311, 170, 0.22
45478.0, 288, 157, 0.22
45479.0, 296, 161, 0.22
45480.0, 299, 163, 0.22
45481.0, 266, 145, 0.22
45482.0, 266, 145, 0.22
45483.0, 313, 171, 0.22
45484.0, 318, 174, 0.22
45485.0, 328, 179, 0.22
45486.0, 329, 180, 0.22
45487.0, 295, 161, 0.22
45488.0, 325, 177, 0.22
45489.0, 299, 163, 0.22
45490.0, 225, 123, 0.22
45491.0, 295, 161, 0.22
45492.0, 276, 151, 0.22
45493.0, 278, 152, 0.22
45494.0, 260, 142, 0.22
45495.0, 337, 184, 0.22
45496.0, 298, 163, 0.22
45497.0, 277, 151, 0.22
45498.0, 314, 171, 0.22
45499.0, 243, 133, 0.22
45500.0, 303, 165, 0.22
45501.0, 242, 132, 0.22
45502.0, 289, 158, 0.22
45503.0, 292, 159, 0.22
45504.0, 363, 198, 0.22
45505.0, 347, 190, 0.22
45506.0, 314, 171, 0.22
45507.0, 336, 183, 0.22
